Date,search,pm10,pm25,COUNT_T,TMST,retail
20180511,0.01176,77.112,50.267,192.0,33221.218,2.022
20180512,0.01176,40.189,26.025,56.0,20766.741,1.694
20180513,0.01764,29.548,20.892,130.0,17272.568,1.435
20180514,0.01764,85.263,66.435,313.0,29778.055,1.871
20180515,0.01764,65.974,47.772,273.0,31755.537,1.993
20180516,0.01764,38.979,26.144,228.0,28950.349,1.983
20180517,0.01764,20.689,13.468,185.0,29746.86,1.945
20180518,0.01764,16.15,4.839,107.0,31754.434,1.881
20180519,0.01764,14.752,6.775,91.0,25968.355,1.878
20180520,0.02016,14.194,7.392,104.0,18075.751,1.5
20180521,0.02016,21.475,11.155,148.0,29343.542,1.899
20180522,0.02016,40.109,22.885,94.0,19580.481,1.937
20180523,0.02016,44.265,11.91,318.0,30068.888,1.766
20180524,0.02016,75.928,18.621,377.0,30743.634,1.906
20180525,0.02016,73.564,27.142,235.0,30644.549,1.99
20180526,0.02016,65.067,27.306,119.0,24277.878,1.863
20180527,0.01764,59.216,24.102,116.0,16695.246,1.43
20180528,0.01764,41.976,19.938,177.0,29031.478,1.905
20180530,0.01764,50.708,30.294,269.0,30853.326,1.942
20180531,0.01764,40.72,23.149,204.0,30428.008,2.04
20180602,0.01764,33.614,18.72,68.0,23060.351,1.784
20180603,0.01428,26.481,16.383,70.0,15468.098,1.424
20180604,0.01428,31.152,19.273,120.0,28470.858,1.893
20180605,0.01428,35.572,23.017,139.0,29946.103,1.974
20180606,0.01428,36.772,24.19,68.0,18126.991,1.581
20180607,0.01428,52.176,34.313,180.0,29015.779,1.867
20180608,0.01428,37.238,23.386,117.0,29849.493,1.868
20180609,0.01428,45.209,27.436,52.0,22301.652,1.959
20180610,0.00924,13.445,7.395,77.0,14682.212,1.326
20180611,0.00924,15.486,6.667,113.0,27771.906,1.886
20180612,0.00924,23.849,12.894,111.0,29717.791,1.89
20180613,0.00924,30.953,19.734,57.0,17758.892,1.452
20180614,0.00924,40.542,26.101,89.0,28635.615,1.861
20180615,0.00924,26.672,13.72,118.0,30097.147,1.903
20180616,0.00924,31.104,13.908,62.0,22005.8,1.685
20180617,0.01176,56.378,34.33,105.0,14773.397,1.428
20180618,0.01176,43.76,28.406,104.0,27657.946,2.103
20180619,0.01176,37.353,24.441,92.0,28700.714,1.778
20180620,0.01176,46.985,34.578,81.0,29404.161,1.913
20180621,0.01176,46.677,29.825,103.0,29467.253,1.956
20180622,0.01176,46.949,29.341,60.0,30277.985,2.013
20180623,0.01176,39.057,23.291,64.0,22822.26,1.971
20180624,0.01176,58.914,34.108,132.0,14801.893,1.542
20180625,0.01176,56.367,31.942,116.0,28425.38,1.961
20180626,0.01176,52.27,33.531,116.0,26416.304,1.888
20180627,0.01176,34.999,23.238,76.0,29449.11,2.009
20180628,0.01176,35.906,23.233,146.0,28774.365,2.108
20180629,0.01176,47.968,29.644,38.0,29759.462,2.021
20180630,0.01176,70.227,46.651,9.0,20431.322,1.903
20180701,0.0042,23.774,14.085,26.0,11389.03,1.205
20180702,0.0042,20.489,11.758,86.0,26142.591,1.759
20180703,0.0042,24.619,13.755,53.0,29157.522,1.975
20180704,0.0042,31.242,15.903,63.0,29221.603,2.004
20180705,0.0042,27.178,18.667,53.0,29191.623,2.009
20180706,0.0042,11.592,4.405,180.0,30266.439,1.946
20180707,0.0042,15.181,6.359,36.0,22243.457,1.634
20180708,0.00504,25.683,12.214,56.0,14952.429,1.399
20180709,0.00504,16.548,7.735,59.0,26588.679,1.78
20180710,0.00504,28.866,14.877,62.0,29110.536,1.96
20180711,0.00504,44.23,23.633,78.0,30393.715,1.986
20180712,0.00504,37.91,19.204,92.0,31832.208,2.101
20180713,0.00504,27.43,15.826,27.0,30852.537,2.037
20180714,0.00504,26.396,15.744,21.0,22128.825,1.781
20180715,0.00504,27.549,18.575,51.0,14162.917,1.443
20180716,0.00504,28.44,18.803,30.0,27364.127,1.955
20180717,0.00504,29.787,20.645,80.0,28492.43,1.956
20180718,0.00504,36.032,27.417,114.0,29058.014,2.051
20180719,0.00504,29.627,20.994,83.0,28429.36,2.129
20180720,0.00504,43.976,29.644,69.0,28843.846,2.115
20180721,0.00504,46.114,29.525,80.0,20213.258,1.803
20180722,0.0042,35.05,21.464,26.0,13832.115,1.476
20180723,0.0042,41.528,25.507,50.0,27171.521,2.001
20180724,0.0042,49.877,34.788,53.0,28062.167,2.091
20180725,0.0042,44.156,27.188,56.0,28790.971,2.094
20180726,0.0042,55.976,34.736,93.0,28369.845,2.078
20180727,0.0042,60.725,39.139,51.0,29135.738,2.093
20180728,0.0042,48.922,32.947,17.0,19259.135,1.863
20180729,0.00336,28.259,19.226,20.0,13826.196,1.537
20180730,0.00336,19.627,11.364,51.0,27082.347,2.039
20180731,0.00336,30.415,18.084,72.0,27291.866,2.052
20180801,0.00336,47.185,28.674,22.0,25790.49,2.23
20180802,0.00336,45.466,30.792,33.0,25870.683,2.154
20180803,0.00336,63.75,46.523,84.0,25428.378,2.18
20180804,0.00336,41.173,27.92,20.0,17948.936,1.883
20180805,0.00336,45.48,28.646,23.0,12532.481,1.486
20180806,0.00336,50.395,33.12,57.0,25294.607,2.176
20180807,0.00336,32.366,20.484,122.0,26762.429,2.079
20180808,0.00336,43.394,29.24,49.0,26863.005,2.129
20180809,0.00336,40.612,28.303,59.0,28666.612,2.187
20180810,0.00336,30.568,20.35,16.0,27562.666,2.179
20180811,0.00336,22.598,13.098,16.0,18630.256,1.885
20180812,0.00252,32.022,21.628,14.0,13516.53,1.654
20180813,0.00252,51.944,37.72,27.0,25727.706,2.101
20180814,0.00252,43.933,27.851,14.0,27489.95,2.277
20180815,0.00252,47.224,32.076,10.0,17159.218,2.045
20180816,0.00252,39.036,18.658,36.0,26199.458,2.076
20180817,0.00252,36.917,15.244,20.0,27679.688,2.093
20180818,0.00252,35.466,14.895,13.0,20249.47,1.783
20180819,0.00336,42.998,23.674,14.0,13845.25,1.463
20180820,0.00336,53.493,34.126,36.0,26181.313,1.921
20180821,0.00336,42.187,21.911,75.0,27156.272,2.014
20180822,0.00336,41.114,23.627,37.0,27827.446,2.112
20180823,0.00336,28.096,14.423,11.0,25214.668,2.096
20180824,0.00336,21.337,11.209,16.0,28674.914,1.976
20180825,0.00336,41.491,20.381,15.0,21903.762,1.834
20180826,0.00168,35.056,17.452,18.0,14369.576,1.684
20180827,0.00168,25.289,14.015,49.0,25421.505,1.862
20180828,0.00168,26.2,15.814,49.0,26242.216,2.07
20180829,0.00168,34.224,17.49,17.0,26417.55,1.97
20180830,0.00168,38.54,23.654,55.0,27083.247,2.013
20180831,0.00168,41.415,21.547,59.0,29087.862,2.033
20180901,0.00168,34.545,17.163,18.0,21859.96,1.758
20180902,0.00336,33.537,15.531,43.0,15524.617,1.353
20180903,0.00336,30.745,16.201,60.0,26432.465,1.837
20180904,0.00336,28.392,12.494,44.0,28767.533,1.83
20180905,0.00336,39.228,15.042,59.0,28997.196,1.883
20180906,0.00336,43.47,23.536,60.0,28746.708,1.921
20180907,0.00336,39.519,19.833,39.0,29662.266,1.898
20180908,0.00336,35.026,15.721,12.0,23291.895,1.674
20180909,0.00168,32.701,15.619,38.0,16103.269,1.326
20180910,0.00168,21.785,9.867,41.0,28216.051,1.81
20180911,0.00168,22.826,10.488,49.0,29402.529,1.869
20180912,0.00168,27.486,13.342,52.0,29284.816,2.109
20180913,0.00168,32.612,17.09,67.0,29444.758,1.953
20180914,0.00168,30.038,16.767,19.0,29903.996,2.021
20180915,0.00168,18.398,9.868,14.0,22364.318,1.675
20180916,0.00252,39.122,24.374,12.0,15516.166,1.494
20180917,0.00252,31.272,16.942,54.0,28510.74,1.779
20180918,0.00252,36.572,17.142,76.0,29426.404,1.811
20180919,0.00252,40.749,20.68,54.0,29576.037,1.909
20180920,0.00252,21.633,13.371,48.0,29064.028,1.706
20180921,0.00252,13.173,7.167,20.0,28242.338,1.594
20180922,0.00252,31.94,11.64,15.0,17133.687,1.378
20180923,0.00168,35.409,10.419,15.0,11954.525,1.354
20180924,0.00168,20.949,8.817,5.0,13706.621,1.442
20180925,0.00168,21.367,9.886,7.0,16264.519,1.588
20180926,0.00168,13.635,8.154,10.0,14905.113,1.309
20180927,0.00168,13.602,7.962,37.0,26390.858,1.61
20180928,0.00168,20.912,10.927,42.0,28727.886,1.753
20180929,0.00168,21.517,11.828,12.0,22309.705,1.615
20180930,0.00168,26.859,14.491,19.0,14689.941,1.271
20181001,0.00168,24.044,12.505,61.0,27000.777,1.61
20181002,0.00168,30.23,15.347,38.0,29107.916,1.799
20181003,0.00168,30.124,17.029,13.0,18829.102,1.542
20181004,0.00168,23.448,14.19,82.0,28480.132,1.742
20181005,0.00168,11.087,7.534,22.0,27756.371,1.871
20181006,0.00168,8.961,4.399,4.0,19524.4,1.461
20181007,0.00168,35.42,16.249,21.0,16308.609,1.454
20181008,0.00168,27.58,10.81,31.0,26741.416,1.688
20181009,0.00168,34.828,16.572,89.0,17670.521,1.386
20181010,0.00168,29.406,16.535,76.0,27474.352,1.59
20181011,0.00168,29.137,13.687,97.0,29226.015,1.673
20181012,0.00168,33.606,17.712,73.0,29765.19,1.786
20181013,0.00168,42.776,26.329,15.0,24067.594,1.545
20181014,0.01008,45.685,28.747,70.0,16916.231,1.339
20181015,0.01008,75.035,44.229,454.0,27274.668,1.736
20181016,0.01008,64.763,34.715,400.0,29079.993,1.759
20181017,0.01008,52.315,24.989,243.0,29690.385,1.777
20181018,0.01008,25.202,13.854,123.0,29995.783,1.811
20181019,0.01008,32.637,15.203,85.0,29890.993,1.881
20181020,0.01008,54.16,28.204,71.0,24560.345,1.623
20181021,0.00756,53.649,30.86,120.0,16347.812,1.353
20181022,0.00756,71.442,44.142,201.0,27716.595,1.753
20181023,0.00756,92.099,54.926,275.0,28567.497,1.875
20181024,0.00756,66.791,28.235,231.0,29820.622,1.731
20181025,0.00756,58.053,28.159,115.0,24446.268,1.792
20181026,0.00756,60.784,32.286,79.0,28502.193,1.882
20181027,0.00756,48.471,11.425,30.0,25945.836,1.562
20181028,0.00504,30.215,15.46,71.0,15554.816,1.392
20181029,0.00504,29.57,15.29,85.0,26950.265,1.583
20181030,0.00504,36.756,18.808,154.0,29320.554,1.67
20181031,0.00504,34.558,18.956,62.0,29326.9,1.729
20181101,0.00504,48.262,26.858,108.0,28512.463,1.801
20181102,0.00504,60.718,36.388,90.0,29967.546,1.799
20181103,0.00504,69.281,44.271,96.0,23320.289,1.637
20181104,0.03444,64.194,42.987,229.0,16956.593,1.299
20181105,0.03444,79.032,51.582,390.0,33423.978,1.682
20181106,0.03444,103.885,71.165,613.0,27500.708,1.766
20181107,0.03444,71.392,51.645,588.0,27048.984,1.73
20181108,0.03444,25.481,14.387,435.0,25559.986,1.748
20181109,0.03444,67.358,37.307,372.0,29218.97,2.052
20181110,0.03444,112.103,71.324,247.0,20486.547,1.785
20181111,0.0252,100.948,63.883,351.0,13148.086,1.61
20181112,0.0252,50.34,26.734,371.0,23064.209,1.66
20181113,0.0252,61.751,35.457,458.0,23658.898,1.717
20181114,0.0252,49.1,30.661,341.0,23157.127,1.671
20181115,0.0252,61.281,41.554,283.0,23049.7,1.733
20181116,0.0252,73.232,51.735,379.0,22858.001,1.702
20181117,0.0252,52.659,31.524,120.0,18715.638,1.502
20181118,0.0126,50.147,29.876,173.0,12504.134,1.198
20181119,0.0126,79.544,45.212,311.0,21185.291,1.494
20181120,0.0126,69.346,28.324,288.0,20130.758,1.518
20181121,0.0126,59.725,29.022,174.0,19236.108,1.675
20181122,0.0126,40.551,19.397,26.0,19560.393,1.581
20181123,0.0126,40.863,20.374,106.0,23034.125,1.701
20181124,0.0126,39.96,24.653,73.0,17194.772,1.397
20181125,0.03192,67.294,49.613,230.0,12167.765,1.143
20181126,0.03192,87.667,59.615,442.0,20613.655,1.566
20181127,0.03192,107.856,61.135,500.0,20728.231,1.618
20181128,0.03192,97.106,16.771,520.0,22049.759,1.64
20181129,0.03192,99.244,31.065,403.0,22269.464,1.6
20181130,0.03192,81.758,30.815,366.0,22982.651,1.663
20181201,0.03192,69.232,36.444,170.0,21863.484,1.433
20181202,0.01092,73.927,39.653,163.0,14332.512,1.079
20181203,0.01092,67.632,34.695,245.0,25503.93,1.572
20181204,0.01092,64.338,34.059,206.0,27036.697,1.566
20181205,0.01092,54.956,23.716,187.0,27334.396,1.526
20181206,0.01092,63.341,31.286,88.0,26180.701,1.591
20181207,0.01092,45.255,19.096,79.0,24755.338,1.575
20181208,0.01092,44.939,19.171,40.0,18626.057,1.38
20181209,0.00588,42.708,23.158,63.0,11997.903,1.107
20181210,0.00588,57.465,35.276,122.0,22141.986,1.488
20181211,0.00588,61.52,40.309,166.0,22155.601,1.527
20181212,0.00588,70.669,40.018,224.0,21166.264,1.524
20181213,0.00588,64.417,40.713,123.0,21926.868,1.593
20181214,0.00588,55.483,29.511,73.0,24361.525,1.64
20181215,0.00588,75.035,48.46,98.0,19876.592,1.483
20181216,0.01932,76.124,53.215,216.0,12459.919,1.153
20181217,0.01932,97.894,61.828,482.0,21980.628,1.488
20181218,0.01932,72.722,38.36,363.0,23596.316,1.592
20181219,0.01932,82.562,45.624,369.0,23437.268,1.625
20181220,0.01932,83.221,53.833,422.0,23148.666,1.737
20181221,0.01932,91.336,57.926,395.0,25899.666,1.745
20181222,0.01932,103.196,70.385,340.0,21067.992,1.552
20181223,0.0084,80.908,43.551,242.0,14260.971,1.307
20181224,0.0084,45.031,21.69,166.0,23496.6,1.457
20181225,0.0084,60.065,34.451,155.0,16347.505,1.347
20181226,0.0084,78.035,40.083,210.0,22027.344,1.529
20181227,0.0084,56.835,18.934,112.0,20688.207,1.557
20181228,0.0084,69.669,25.375,135.0,21784.528,1.556
20181229,0.0084,73.381,18.961,91.0,16243.025,1.321
20181230,0.00756,60.752,30.024,71.0,10952.629,1.192
20181231,0.00756,76.54,48.717,93.0,20334.8,1.486
20190101,0.00756,62.533,37.812,88.0,11425.144,1.21
20190102,0.00756,62.694,37.772,188.0,24303.03,1.402
20190103,0.00756,72.109,41.822,240.0,25971.552,1.517
20190104,0.00756,91.964,58.24,373.0,25463.683,1.596
20190105,0.00756,94.99,52.817,267.0,20236.37,1.291
20190106,0.0126,88.138,37.377,224.0,13530.037,1.076
20190107,0.0126,83.305,49.086,436.0,23684.418,1.497
20190108,0.0126,86.769,39.546,264.0,25483.105,1.515
20190110,0.0126,87.17,45.616,308.0,21770.151,1.552
20190111,0.0126,102.153,65.867,295.0,27041.997,1.65
20190112,0.0126,119.692,80.69,364.0,21994.525,1.406
20190113,0.04872,115.589,75.414,617.0,9410.87,1.15
20190114,0.04872,153.508,107.819,617.0,18850.782,1.519
20190115,0.04872,130.837,65.417,502.0,26427.864,1.782
20190116,0.04872,96.39,32.552,357.0,26743.057,1.586
20190117,0.04872,93.077,41.574,292.0,27043.03,1.627
20190118,0.04872,97.731,56.666,439.0,28416.438,1.785
20190119,0.04872,125.245,79.057,420.0,22101.324,1.43
20190120,0.02268,99.429,32.111,384.0,14691.413,1.11
20190121,0.02268,72.364,31.585,369.0,24442.038,1.47
20190122,0.02268,78.211,31.348,417.0,26799.101,1.528
20190125,0.02268,76.346,34.179,313.0,26624.585,1.64
20190126,0.02268,102.579,43.664,183.0,21695.774,1.441
20190127,0.01428,71.078,35.876,218.0,15654.862,1.183
20190128,0.01428,72.094,21.315,259.0,26313.04,1.575
20190129,0.01428,85.71,25.91,344.0,25755.383,1.534
20190130,0.01428,87.644,41.083,297.0,26066.319,1.586
20190131,0.01428,82.176,24.632,196.0,25360.467,1.955
20190201,0.01428,87.484,34.826,261.0,25355.662,1.491
20190202,0.01428,77.079,42.646,182.0,16502.985,1.17
20190203,0.01512,60.866,38.819,142.0,10242.109,1.205
20190204,0.01512,105.457,51.64,245.0,10427.393,1.054
20190205,0.01512,97.327,34.251,199.0,11760.463,1.09
20190206,0.01512,103.706,34.539,329.0,12361.182,1.162
20190209,0.01512,106.632,49.188,160.0,20187.684,1.313
20190210,0.01176,129.76,66.244,201.0,13545.722,1.065
20190211,0.01176,113.267,63.542,335.0,26291.503,1.486
20190212,0.01176,102.801,62.922,382.0,26968.907,1.549
20190213,0.01176,152.925,76.276,317.0,27008.734,1.768
20190214,0.01176,175.523,83.663,378.0,25916.462,2.237
20190215,0.01176,23.744,14.433,448.0,27031.254,1.56
20190217,0.02268,54.683,36.923,240.0,14877.332,1.135
20190218,0.02268,51.027,30.536,350.0,26387.906,1.487
20190219,0.02268,14.374,9.26,331.0,25567.095,1.594
20190220,0.02268,143.359,115.684,410.0,27655.858,1.597
20190221,0.02268,217.764,174.906,468.0,27973.416,1.647
20190224,0.03444,134.568,102.013,437.0,16281.505,1.211
20190225,0.03444,243.707,178.308,395.0,26452.657,1.513
20190226,0.03444,56.101,28.027,343.0,28062.087,1.626
20190227,0.03444,80.621,51.644,365.0,27897.181,1.624
20190228,0.03444,120.984,78.575,402.0,27113.379,1.774
20190301,0.03444,164.574,115.617,533.0,21730.97,1.662
20190302,0.03444,174.145,123.462,384.0,20030.025,1.296
20190303,0.084,180.27,126.064,523.0,13744.756,1.094
20190304,0.084,259.458,180.933,483.0,25645.67,1.448
20190305,0.084,307.994,221.929,548.0,26344.462,1.539
20190306,0.084,246.594,171.772,519.0,26470.498,1.622
20190307,0.084,73.57,50.669,485.0,27643.6,1.595
20190311,0.03948,100.444,62.542,364.0,26422.842,1.521
20190312,0.03948,118.949,68.521,358.0,26935.143,1.627
20190313,0.03948,49.218,13.276,307.0,27371.917,1.738
20190314,0.03948,36.39,15.931,305.0,27551.72,2.569
20190315,0.03948,74.426,39.948,334.0,27581.76,1.863
20190316,0.03948,20.222,13.341,262.0,22406.996,1.413
20190317,0.02856,18.389,9.967,392.0,16035.185,1.18
20190319,0.02856,73.453,43.867,363.0,27672.515,1.593
20190320,0.02856,101.708,72.242,291.0,26576.118,1.952
20190321,0.02856,8.408,5.819,375.0,26794.704,1.587
20190322,0.02856,23.136,10.633,304.0,26695.77,1.597
20190323,0.02856,14.247,8.673,216.0,21177.72,1.532
20190324,0.03612,17.83,7.461,1.0,15362.001,1.118
20190326,0.03612,66.017,37.454,333.0,26831.374,1.558
20190327,0.03612,141.166,84.635,353.0,26974.15,1.583
20190328,0.03612,87.91,50.797,326.0,27173.163,1.622
20190329,0.03612,23.869,10.907,277.0,27138.79,1.678
20190330,0.03612,11.772,6.701,208.0,21792.384,1.487
20190331,0.02268,36.763,19.74,388.0,15698.852,1.115
