Date,search,pm10,pm25,COUNT_T,TMST,retail
20181107,0.12218,60.824,45.822,588.0,4015.025,1.564
20181108,0.12218,13.562,9.07,435.0,3697.542,1.334
20181109,0.12218,52.614,28.822,372.0,4003.137,1.596
20181110,0.12218,100.963,68.714,247.0,3671.405,1.552
20181111,0.0894,82.692,56.983,351.0,3175.86,1.897
20181112,0.0894,36.314,20.424,371.0,3919.647,1.428
20181113,0.0894,48.988,30.695,458.0,4173.717,1.348
20181114,0.0894,38.944,27.887,341.0,4125.926,1.345
20181115,0.0894,58.96,44.64,283.0,3971.019,1.246
20181116,0.0894,68.297,51.231,379.0,3805.378,1.207
20181117,0.0894,40.139,25.643,120.0,3708.932,1.236
20181118,0.0447,43.699,28.865,173.0,3191.066,1.146
20181119,0.0447,56.656,34.907,311.0,4138.658,1.181
20181120,0.0447,46.161,19.458,288.0,3736.674,1.245
20181121,0.0447,40.308,22.452,174.0,3534.473,1.246
20181122,0.0447,24.897,14.108,26.0,3496.173,1.246
20181123,0.0447,28.381,16.806,106.0,4001.838,1.309
20181124,0.0447,25.056,17.567,73.0,2753.73,1.22
20181125,0.11324,57.428,45.342,230.0,2254.298,1.317
20181126,0.11324,74.926,53.221,442.0,3257.681,1.28
20181127,0.11324,122.194,65.461,500.0,3962.839,1.25
20181128,0.11324,113.612,20.152,520.0,4069.501,1.223
20181129,0.11324,87.618,29.141,403.0,3964.955,1.277
20181130,0.11324,63.188,25.019,366.0,4089.143,1.182
20181201,0.11324,44.038,26.288,170.0,3665.696,1.214
20181202,0.03874,54.85,32.067,163.0,3280.919,1.289
20181203,0.03874,41.676,24.936,245.0,3714.773,1.292
20181204,0.03874,36.549,22.383,206.0,4060.975,1.241
20181205,0.03874,32.208,14.817,187.0,4080.832,1.304
20181206,0.03874,39.563,19.79,88.0,4063.954,1.326
20181207,0.03874,21.978,9.322,79.0,3974.854,1.307
20181208,0.03874,26.757,10.55,40.0,3320.977,1.223
20181209,0.02086,29.823,14.96,63.0,2960.965,1.254
20181210,0.02086,34.713,21.097,122.0,3603.642,1.324
20181211,0.02086,45.399,29.825,166.0,3434.611,1.315
20181212,0.02086,43.654,24.462,224.0,3366.973,1.238
20181213,0.02086,39.031,25.556,123.0,2286.374,1.287
20181214,0.02086,37.731,19.474,73.0,1009.004,1.351
20181215,0.02086,60.518,38.663,98.0,973.431,1.345
20181216,0.06854,49.756,33.217,216.0,818.205,1.334
20181217,0.06854,78.996,49.524,482.0,1017.549,1.264
20181218,0.06854,53.898,30.772,363.0,822.29,1.309
20181219,0.06854,51.203,31.272,369.0,880.487,1.252
20181220,0.06854,67.314,45.037,422.0,1042.598,1.219
20181221,0.06854,71.658,46.462,395.0,1050.272,1.206
20181222,0.06854,105.817,74.89,340.0,922.764,1.186
20181223,0.0298,64.371,40.278,242.0,763.522,1.084
20181224,0.0298,28.086,16.71,166.0,985.61,1.195
20181225,0.0298,33.799,21.681,155.0,887.263,0.935
20181226,0.0298,49.708,28.532,210.0,984.042,1.043
20181227,0.0298,31.055,12.451,112.0,898.427,1.024
20181228,0.0298,35.702,14.483,135.0,945.874,0.995
20181229,0.0298,34.394,11.679,91.0,822.523,0.906
20181230,0.02682,34.254,18.626,71.0,654.705,0.953
20181231,0.02682,49.517,32.739,93.0,963.042,1.011
20190101,0.02682,37.985,26.271,88.0,2613.204,0.857
20190102,0.02682,34.051,23.542,188.0,3493.72,0.973
20190103,0.02682,42.964,27.94,240.0,3554.929,0.939
20190104,0.02682,50.918,37.079,373.0,3352.282,1.0
20190105,0.02682,98.578,71.273,267.0,3209.484,1.035
20190106,0.0447,49.101,24.469,224.0,2856.952,0.943
20190107,0.0447,53.047,36.062,436.0,3204.613,0.98
20190108,0.0447,33.051,17.103,264.0,3761.367,0.996
20190110,0.0447,51.783,31.267,308.0,3009.82,1.063
20190111,0.0447,60.569,42.093,295.0,3977.944,1.07
20190112,0.0447,107.158,80.626,364.0,3815.176,1.035
20190113,0.17284,158.078,115.381,617.0,2212.35,1.037
20190114,0.17284,344.96,263.587,617.0,3002.776,1.101
20190115,0.17284,177.484,118.09,502.0,4101.355,0.998
20190116,0.17284,47.501,16.938,357.0,3998.224,0.944
20190117,0.17284,37.495,21.355,292.0,4060.865,1.039
20190118,0.17284,45.289,27.961,439.0,4138.785,1.001
20190119,0.17284,78.21,54.939,420.0,3797.487,1.041
20190120,0.08046,60.219,32.694,384.0,3388.458,1.026
20190121,0.08046,51.674,27.146,369.0,3545.7,0.956
20190122,0.08046,70.23,35.381,417.0,4066.941,0.968
20190125,0.08046,45.906,24.831,313.0,3820.471,1.081
20190126,0.08046,39.379,21.347,183.0,3855.602,1.015
20190127,0.05066,44.624,26.467,218.0,3386.936,1.011
20190128,0.05066,75.936,29.008,259.0,3960.176,1.08
20190129,0.05066,66.349,22.742,344.0,4082.185,1.029
20190130,0.05066,64.156,35.612,297.0,4030.007,1.024
20190131,0.05066,71.129,27.056,196.0,3981.827,1.029
20190201,0.05066,45.341,21.016,261.0,4015.943,1.097
20190202,0.05066,60.284,38.699,182.0,3393.056,0.962
20190203,0.05364,60.639,45.841,142.0,2847.48,0.959
20190204,0.05364,97.2,53.478,245.0,2430.737,0.841
20190205,0.05364,91.148,34.805,199.0,3373.85,0.95
20190206,0.05364,94.162,35.975,329.0,2699.888,0.929
20190209,0.05364,52.112,28.553,160.0,3565.739,1.041
20190210,0.04172,56.199,32.899,201.0,3054.246,1.055
20190211,0.04172,52.985,34.092,335.0,3794.383,1.067
20190212,0.04172,63.993,44.56,382.0,4029.628,1.09
20190213,0.04172,50.628,29.067,317.0,3986.255,1.208
20190214,0.04172,69.819,37.198,378.0,3799.63,1.495
20190215,0.04172,59.647,41.551,448.0,3887.359,1.058
20190217,0.08046,60.06,43.425,240.0,3251.869,0.966
20190218,0.08046,50.635,32.022,350.0,3828.92,0.978
20190219,0.08046,64.222,49.031,331.0,3702.935,0.933
20190220,0.08046,94.612,79.372,410.0,3952.026,1.009
20190221,0.08046,149.362,122.662,468.0,3849.052,0.991
20190224,0.12218,81.515,62.414,437.0,3413.441,0.998
20190225,0.12218,157.099,123.672,395.0,3618.898,1.036
20190226,0.12218,69.826,36.797,343.0,4103.075,0.946
20190227,0.12218,79.485,50.388,365.0,4064.054,1.079
20190228,0.12218,171.418,120.369,402.0,3851.798,1.002
20190301,0.12218,218.348,156.44,533.0,3460.397,1.075
20190302,0.12218,210.41,153.962,384.0,3671.966,1.119
20190303,0.298,179.58,131.177,523.0,3537.472,1.185
20190304,0.298,241.347,173.951,483.0,4399.733,1.119
20190305,0.298,275.127,194.122,548.0,4528.207,1.099
20190306,0.298,213.966,149.662,519.0,4462.527,1.138
20190307,0.298,61.45,47.009,485.0,4518.133,1.109
20190311,0.14006,70.626,43.365,364.0,4346.12,1.049
20190312,0.14006,88.845,58.32,358.0,4618.72,1.148
20190313,0.14006,38.061,12.735,307.0,4567.299,1.295
20190314,0.14006,38.919,19.266,305.0,4585.678,1.731
20190315,0.14006,48.733,29.694,334.0,4307.085,1.239
20190316,0.14006,46.401,32.692,262.0,4041.425,1.064
20190317,0.10132,34.31,21.616,392.0,3584.699,1.143
20190319,0.10132,58.518,37.069,363.0,4563.501,1.137
20190320,0.10132,105.844,75.056,291.0,4460.517,1.275
20190321,0.10132,29.419,22.836,375.0,4227.417,1.133
20190322,0.10132,34.15,22.972,304.0,4077.442,1.133
20190323,0.10132,29.34,19.787,216.0,4016.013,1.139
20190324,0.12814,26.266,15.522,1.0,3609.154,1.17
20190326,0.12814,59.187,36.831,333.0,4520.756,1.127
20190327,0.12814,84.122,55.185,353.0,4513.837,1.109
20190328,0.12814,90.768,57.072,326.0,4406.598,1.104
20190329,0.12814,37.89,19.723,277.0,4192.3,1.098
20190330,0.12814,38.148,28.067,208.0,4028.718,1.14
20190331,0.08046,33.397,23.196,388.0,3596.954,1.112
