STD_YM,STD_YMD,HDONG_CD,HDONG_NM,TMST_00,TMST_01,TMST_02,TMST_03,TMST_04,TMST_05,TMST_06,TMST_07,TMST_08,TMST_09,TMST_10,TMST_11,TMST_12,TMST_13,TMST_14,TMST_15,TMST_16,TMST_17,TMST_18,TMST_19,TMST_20,TMST_21,TMST_22,TMST_23
201812,20181201,1111064000,이화동,804.76,550.21,437.03,423.06,631.59,1419.42,2266.9,2994.25,5089.9,4902.77,5922.9,6431.76,7290.34,8578.54,7956.15,7904.2,8863.03,8590.74,6782.04,4096.09,4105.91,4593.96,3509.44,1199.86
201812,20181201,1111065000,혜화동,1317.31,861.13,767.87,671.67,889.92,1549.41,2080.31,2665.13,4547.56,4727.39,5263.85,5922.87,6774,7461.9,6969.25,6770.73,7666.03,6770.71,6125.75,4180.6,3545.58,3952.29,3514.25,1836.88
201812,20181201,1111067000,창신1동,1019.35,720.47,524.02,473.01,632.32,1129.62,1596.66,2118.07,3504.23,3964.86,4497.41,5398.19,5296.79,5857.24,5319.49,5625.19,4979.48,4520.74,3518.6,2495.68,2259.05,2465.25,1887.82,1438.74
201812,20181201,1111068000,창신2동,193.02,155.23,128.03,116.91,162.42,257.58,397.88,546.06,909.51,983.55,1046.65,1225.41,1176.31,1335.86,1286.8,1399.91,1408.1,1202.61,1033.83,757.33,698.94,700.22,525.44,367.86
201812,20181201,1111069000,창신3동,176.43,137.31,114.39,115.44,162.75,212.3,270.54,428.51,624.65,584.27,574.54,646.01,606.74,641.24,720.51,789.29,864.61,866.05,737.95,668.81,480.54,673.76,518.51,289.52
201812,20181201,1111070000,숭인1동,329.44,231.98,189.6,169.32,230.77,475.5,557.67,815.46,1430.05,1346.14,1773.64,2092.19,1954.03,2134.3,2024.36,2303.44,2186.41,2051.94,1463.99,1206.37,978.3,1209.1,837.47,606.82
201812,20181201,1111071000,숭인2동,1257.38,894.83,712.88,769.73,910.34,1777.43,2072.53,3269.03,4684.98,5414.4,6616.31,7779.19,7464.13,8098.4,7320.45,8420.39,7422.72,7397.33,4635.7,4071.7,3455.84,3837.77,2992.91,2023.72
201812,20181201,1135056000,월계1동,1213.56,901.49,819.93,631.89,706.49,1685.19,1682.2,2824.59,3501.84,3601.77,4621.83,5436.6,5031.05,5454.04,4879.48,5521.73,5980.14,7119.41,5741.01,4528.57,4151.13,4187,3738.93,2114.54
201812,20181201,1135057000,월계2동,1162.77,893.12,679.36,674.71,713.77,1064.55,1362.87,2265.92,2798.62,2821.61,3083.71,3247.02,3565.1,3798.74,3889.45,3869.59,3690,4333.59,3648.65,3161.49,3315.11,2979.1,2484.44,1814.14
201812,20181201,1135058000,월계3동,2254.36,1644.25,1170.26,1095.55,1166.43,2064.55,2496.2,3185.91,4606.76,5797.16,6327.79,6870.99,6928.44,8013.89,7816.1,8452.05,9295.33,9194.22,6996.09,6357.03,6345.52,5672.7,4802.22,2834.23
201812,20181201,1135059500,공릉1동,3902.34,2690.28,2027.32,1780.86,1862.47,3299.81,3893.84,5390.34,7984.77,9671.13,10665.7,11590.72,12396,12720.16,12842.7,13174.46,14805,15647.73,12414.53,10625.71,9614.16,9028.62,7614.11,5731.2
201812,20181201,1135060000,공릉2동,3595.81,2674.47,2047.64,1816.69,2021.76,2939.26,3956.41,6579.06,8266.43,10553.44,11356.06,11726.11,13490.76,12669.66,12660.25,12718.34,13663.38,14055.4,11271.25,9134.59,7889.47,7386.23,6087.28,4544.01
201812,20181201,1135061100,하계1동,1568.2,867.25,696.9,603,677.95,1037.38,1527.66,2246.29,3973.26,4638.4,5076.09,5621.5,6366.72,6142.39,5815.95,6221,6493.44,6619.21,5637.67,4304.94,3713.58,3457.92,2795.09,1874.92
201812,20181201,1135061200,하계2동,1331.72,900.25,556.86,564.95,559.17,936.47,1143.76,1941.32,2850.75,3663.15,3748.47,4163.71,4840.47,4633.55,4983.78,5402.31,5033.39,5317.78,4372.68,3677.11,3373.06,3469.33,3017.76,1862.75
201812,20181201,1135061900,중계본동,918.13,610.93,442.79,295.1,294.42,382.26,535.38,986.47,1808.6,2495.38,2245.91,2598.37,2733.04,2574.98,2397.83,2424.21,2441.02,2450.02,2103.9,1979.11,1705.27,1951.82,1554.34,1034.03
201812,20181201,1135062100,중계1동,1074,724.94,537.94,401.58,530.84,591.36,689.75,1239.58,2352.81,3482.96,2997.58,3423.35,3719.73,3863.55,3664.01,3646.48,3694.55,3954.76,3470.37,2908.63,2653.88,2542.77,1991.77,1426.33
201812,20181201,1135062400,중계4동,855.86,576.66,394.49,320.37,334.79,530.75,723.02,1250.6,1988.64,2380.79,2294.9,2476.99,2633.29,2561.04,2898.49,2869.98,2823.27,3360.39,2801.87,2305.62,1963.9,1834.38,1540.9,1203.27
201812,20181201,1135062500,중계2.3동,1652.7,1077.71,718.4,564.85,673.21,1350.58,1554.58,2530.81,4404.02,5701.14,6284.05,6399.14,6764.93,7798.86,7357.63,7781.58,7894.82,8228.29,7830.09,5909.16,5360.99,4563.32,3706.41,2294.92
201812,20181201,1135063000,상계1동,2825.96,1993.48,1554.76,1398.89,1608.04,2218.88,3021.23,4087.36,6256.19,8184.86,8465.81,8957.98,8593.72,9447.32,10428.4,11298.88,13483.89,12975.37,11021.12,7980.91,6836.17,5968.07,4961.96,3624.21
201812,20181201,1135064000,상계2동,1672.16,1065.96,857.26,661.17,753.18,1175.99,1321.67,2276.1,4432.72,5429.4,5462.83,6273.29,6563.39,6879.5,7028.76,7291.9,7957.38,8444.79,7364.23,5703.73,4763.88,4350.42,3595.35,2504.44
201812,20181201,1135066500,상계3.4동,1203.56,710.02,495.01,483.09,504.47,816.13,1225.01,1968.2,2629.15,3382.09,3574.33,3798.07,4109.18,4006.09,3999.25,3945.65,4580.45,4771.32,3625.71,2914.11,2509.45,2628.95,2067.64,1498.12
201812,20181201,1135067000,상계5동,810.82,548.5,411.2,342.1,330.11,504.7,723.49,1116.02,1526.73,1961.47,1907.02,2055.91,2257.44,2307.55,2518.89,2566.76,2574.01,2910.8,2520.2,2299.53,1793.35,1801.81,1511.49,1122.54
201812,20181201,1135069500,상계6.7동,3312.85,2374.37,1736.44,1586.11,1854.47,3387.88,4533.16,7142.41,10616.25,12483.82,13582.95,13918.36,13311.49,14359.62,15280.06,16651.9,18726.45,19689.28,14257.67,11226.4,9008.05,8341.32,6532.27,4217.79
201812,20181201,1135070000,상계8동,1920.56,1271.59,1055.47,930.86,1002.46,1463.47,1577.81,2536.21,3786.58,4652.51,5112.03,4758.63,4783.24,4812.35,5250.5,5558.32,5996.21,5724.39,4728.02,4001.89,3613.53,3444.08,3038.46,2372.62
201812,20181201,1135071000,상계9동,856.75,560.45,477.15,372.53,383.52,585.75,643.02,885.38,1555.24,1776.53,1865.45,1863.02,1917.94,1954.59,2163.93,2270.32,2582.98,2629.47,2253.85,2083.05,1669.39,1685.28,1392.68,1025.11
201812,20181201,1135072000,상계10동,886.78,604.89,494.57,384.42,437.78,646.58,769.74,1248.22,2147.33,2623.83,2809.05,2678.75,2952.6,3034.1,3088.62,3183.21,3472.8,3459.02,2889.43,2364.89,2157.61,1998.16,1750.21,1242.64
201812,20181202,1111051500,청운효자동,496.4,386.51,319.65,198.42,252.97,352.57,641.77,1394.61,1761.2,2115.62,3142.32,3147.99,3291.21,3481.36,3094.93,2986.07,2837.97,2474.04,2009.72,1607.88,1330.26,1166.85,824.33,560.48
201812,20181202,1111053000,사직동,1062.9,823.87,583.79,394.39,580.59,1197.98,2185.9,3231.02,6133.9,7343.14,8228.7,8633.7,9344.62,9417.01,9077.26,8847.51,9309.39,7461.37,6142.65,5087.02,4013.13,3459.15,2496.51,1205.79
201812,20181202,1111054000,삼청동,482.85,410.09,271.84,231.11,240.86,333.34,458.76,673.74,1455.47,1846.04,2157.64,2691.07,2745.14,2790.19,2647.74,2492.12,2425.14,2186.93,1643.03,1415.1,1195.1,963.15,711.73,579.74
201812,20181202,1111055000,부암동,1077.44,775.92,547.01,420.87,566.08,842.39,1117.47,1544.25,2623.63,3309.09,4069.98,4506.55,4680.62,4822.16,5307.62,4868.7,6025.59,4728.08,3725.85,3184.59,2910.09,2726.74,1731.92,1037.32
201812,20181202,1111056000,평창동,2539.88,1864.21,1364.93,1125.87,1326.26,1886.21,2429.92,3128.46,5432.42,7465.84,8814.44,10248.9,10169.72,10421.46,9811.48,8976.29,10504.45,8100.36,6589.65,6207.21,5747.11,5214.15,3810.41,2475.78
201812,20181202,1111057000,무악동,290.16,176,140.01,87.95,121.84,209.48,323.73,484.1,769.95,1089.99,1059.59,993.28,1132.58,1070.62,1172.93,1220.82,1352.5,1054.66,1136.63,897.52,837.84,643.71,491.54,316.15
201812,20181202,1111058000,교남동,691.23,463.36,313.13,285.42,264.05,471.22,624.61,774.69,1363.66,1963.64,2189.65,2167.45,2363.46,2611.88,2567.06,2515.76,2411.66,2135,1797.09,1650.96,1659.46,1403.94,957.26,631.04
201812,20181202,1111060000,가회동,133.76,140.04,106.34,79.06,84.87,147.55,267.09,353.42,725.75,1031.6,1322.45,1300.89,1471.42,1331.1,1368.57,1344.83,1234.93,1011.7,810.5,644.02,554.6,485.77,285.03,202.7
201812,20181202,1111061500,종로1.2.3.4가동,3901.38,2780.53,2079.1,1574.04,1727.66,3907.38,5643.51,7414.86,13628.21,19772.99,22395.07,25589.58,29335.94,29846.23,29568.26,27739.76,28497.52,24374.61,17691.37,13694.11,12105.65,9577.93,7422.2,3712.39
201812,20181202,1111063000,종로5.6가동,1086.5,822.92,732.96,447.81,472.67,1171.21,2024.8,2236.75,4020.19,5331.37,6498.94,7242.62,7943.5,8031.63,7688.97,7954.12,8346.02,6963.61,5069.84,5619.17,4556.04,3796.8,2690.97,1530.68
201812,20181202,1111064000,이화동,582.81,456.69,370.81,252.91,311.75,848.84,1172,1525.12,3079.48,3530.39,4914.66,5094.31,6598.26,6954.5,6349.77,6024.71,6301.07,5177.83,4500.58,3330.87,3143.16,2665.66,1859.53,978.4
201812,20181202,1111065000,혜화동,1101.9,740.94,573.66,436.09,503.35,840.59,1179.73,1518,2722.55,3513.28,4643.65,4567.05,5603.65,5944.25,5700.58,5296.4,5861.7,4721.82,4363.94,3089.42,3274.41,2710.99,2167.04,1355.55
201812,20181202,1111067000,창신1동,630.16,565.25,390.59,282.85,296.15,593.02,939.35,1195.94,1970.76,2394.84,3394.38,4261.66,4460.26,4382.68,4238.8,3863.3,3632.61,2873.91,2468.8,2498.06,2150.44,1843.41,1480.23,1382.18
201812,20181202,1111068000,창신2동,157.4,122.72,98.5,90.2,75.13,150.31,263.22,342.93,553.43,628.3,882.07,954.51,1040.3,999.12,1010.74,981.45,895.59,798.39,790.62,738.78,614.45,545.02,407.29,266.16
201812,20181202,1111069000,창신3동,153.64,129.07,111.15,83.51,71.87,135.73,204.18,265.35,322.13,324.93,500.07,465.85,555.99,679.93,516.13,595.08,698.13,659.9,597.82,557.76,491.87,470.85,326.66,193.3
201812,20181202,1111070000,숭인1동,250.68,240.23,168.9,127.1,119.65,267.12,371.92,484.5,754.6,896.07,1271.69,1666.68,1656.35,1677.03,1701.69,1507.15,1554.49,1325.31,1125.12,1057.89,847.15,797.07,615.17,380.93
201812,20181202,1111071000,숭인2동,1065.25,890.46,540.5,480.24,553.65,1081.69,1417.06,2019.81,3042.79,3926.01,5123.57,6094.04,6248.91,6348.96,6399.31,5765.44,5449.12,4500.45,3648.31,3553.68,2723.45,2609.31,2129.62,1342.08
201812,20181202,1135056000,월계1동,1523.78,916.73,686.36,619.71,563.1,1140.94,1024.53,1740.48,2328.83,3344.82,3683.7,3834.4,4245.12,5138.66,4474.55,5183.54,5715.18,5182.79,4596.19,4029.4,3342.56,2938.78,2297.8,1200.16
201812,20181202,1135057000,월계2동,1120.34,853.06,643.03,525.75,498.82,626.78,894.01,1418.95,2011.01,2722.51,2780.86,2804.8,3281.94,3347.32,3538.85,3900.59,3467.23,3657.64,3295.65,2683.98,2713.06,2350.36,1742.15,1134.26
201812,20181202,1135058000,월계3동,2036.72,1411.71,944.46,839.17,725.8,1224.92,1501.59,2225.65,3353.87,4664.23,5340.28,5311.41,6645.55,7467.53,7397.27,7191.67,7621.39,6544.96,6533.19,5025.68,4811.24,4066.09,2917.86,1648.58
201812,20181202,1135059500,공릉1동,3261.34,2356.18,1883.09,1570.25,1466.66,2248.96,2781.42,3502.08,5606.87,7198.04,8245.21,8748.31,10104.99,10922.51,11205.14,11818.39,12661.2,11784.51,11388.56,8577.67,7835.32,7372.62,5794.26,3441.9
201812,20181202,1135060000,공릉2동,3278.9,2322.94,1894.91,1556.73,1503.93,2170.24,2926.28,4092.03,6428.28,8021.51,9220.58,9834.51,10689.99,11310.56,11409.25,11354.55,11580.84,10994.01,10152.41,8754.78,7284.5,6534.7,5039.43,3350.37
201812,20181202,1135061100,하계1동,1184.59,789.97,685.71,538.36,491.79,700.66,1033.7,1832.01,3657.79,3832.42,4966.06,4425.25,6393.31,5880.08,6739.79,5994.74,5961.25,5733.45,4897.09,3613.18,3265.34,2929.59,1970.12,1225.8
201812,20181202,1135061200,하계2동,1013.19,766.2,544.16,415.36,396.81,580.86,789.04,1321.86,2120.44,2709.95,3248.94,2981.38,4126.21,4201.13,4455.18,4384.22,4397.49,4329.81,3870.9,2943.78,2906.99,2369.36,1714.97,1039.42
201812,20181202,1135061900,중계본동,799.64,526.62,385.49,251.7,314.22,315.65,417.27,632.45,1380.76,1738.9,2284.04,2191.67,2369.02,2524.61,2409.84,2519.72,2397.26,2323.88,2091.4,1729.58,1671.12,1500.62,1035.93,730.79
201812,20181202,1135062100,중계1동,899.09,604.64,454.33,345.96,383.86,437.01,518.3,854.63,1748.24,2559.79,2768.44,2661.23,3461.48,3446.13,3444.46,3505.34,3605.75,3492.29,3143.61,2496.01,2351.37,2271.96,1442.06,944.72
201812,20181202,1135062400,중계4동,796.19,504.62,386.05,318.47,298.26,418.49,495.55,800.62,1282.69,1900.48,2193.82,2149.45,2347.89,2500.9,2645.97,2632.86,2847.35,2812.16,2498.51,1876.58,1735.04,1523.94,1194.94,761.82
201812,20181202,1135062500,중계2.3동,1323.41,889.89,636.99,507.83,501.93,911.61,1138.34,1967.71,3307.16,4060.93,5760.66,5226.03,6388.93,6798.63,7109.25,7124.21,7251.52,6913.66,5778.22,4554.53,3992.57,3386.06,2229.01,1346.83
201812,20181202,1135063000,상계1동,2716.15,1879.25,1382.57,1269.06,1057.82,1619.48,2000.9,2724.99,4783.01,6618.15,7680.04,7346.34,9077.66,8943.69,9909.85,10071.28,10574.03,9532.12,7628.28,6354.12,5780.8,4846.99,3557.26,2404.12
201812,20181202,1135064000,상계2동,1282.48,887.11,762.2,601.38,614.54,838.5,1276.61,1468.97,3477.39,4372.24,5796.17,4910.17,6066.51,6134.55,6431.04,6046.26,6953.28,6192.66,5530.9,3997.72,3376.81,3098.34,2286.66,1261.35
201812,20181202,1135066500,상계3.4동,926.78,696.94,531.42,448.37,445.69,662.26,857.81,1219.1,2063.8,3010.73,3777.52,3999.26,4251.53,4042.41,4190.62,4000.74,3919.89,3581.06,2960.31,2636.83,2354.04,2054.38,1696.52,1305.51
201812,20181202,1135067000,상계5동,683.91,453.46,479.52,326.02,298.91,375.1,493.97,705.94,1099.55,1531.96,1842.09,1480.22,1937.85,2039.43,2111.55,2172.68,2337.3,2476.41,2137.3,1673.14,1624.37,1371.1,1196.3,810.74
201812,20181202,1135069500,상계6.7동,2958.94,2026.14,1578.4,1208.61,1274.56,1995.79,2865.23,4115.34,6694.07,8689.9,10563.73,9972.06,11596.79,12318.19,13547.09,13702.17,13945.09,12269.35,10776.68,8793.99,7656.5,6323.32,4228.52,2432.59
201812,20181202,1135070000,상계8동,1632.35,1160.84,1001.05,832.39,894.34,1020.66,1221.09,1601.41,2497.9,3183.04,3739,3818.32,4575.16,4583.75,4821.44,5204.97,4970.3,4711.57,4075.36,3706.88,3252.83,2931.8,2283.44,1618.25
201812,20181202,1135071000,상계9동,706.1,491.51,386.27,359.3,331.91,425.44,460.84,642.71,1053.75,1290.59,1581.46,1452.02,1759.02,1839.38,2012.7,2097.57,2166.67,2114.4,1882.35,1707.63,1530.5,1407.65,977.91,787.98
201812,20181202,1135072000,상계10동,766.68,531.25,422.59,342.31,336.79,445.24,543.34,758.73,1485.18,1792.5,2111.15,2129.6,2650.73,2620,2817.71,2791.71,2904.42,2754.55,2312.56,1921.71,1710.72,1436.76,1090.57,731.66
201812,20181203,1111051500,청운효자동,332.24,182.92,175.24,203.05,450.16,944.74,2355.67,5061.2,4459.16,4052.14,3198.55,2621.05,2569.2,2740.23,2897.51,2755.54,2928.83,3267.24,3126.25,2061.38,1699.6,1725.03,1378.79,839.36
201812,20181203,1111053000,사직동,777.9,417.27,313.85,385.25,1285.98,3718.07,9554.31,25210.12,28451.75,14581.02,10228.95,10231.88,9960.86,9582.09,9139.83,9585.85,10066.55,13280.77,13810.27,7255.15,6239.31,5998.54,4418.68,2005.46
201812,20181203,1111054000,삼청동,390.83,367.22,254.42,239.74,342.21,743.54,1733.04,3792.63,3561.19,2281.86,2007.18,2212.12,1850.68,1830.21,1702.75,1898.97,1856.27,2486.6,2666.85,1753.69,1437.12,1311.14,1036.57,781.02
201812,20181203,1111055000,부암동,579.12,362.41,252.92,280.73,627,1458.88,3250.91,6288.04,6188.21,4820.02,4406.36,4317.8,3624.52,3272.66,3838.6,3977.85,4816.03,4706.28,4727.8,3174.79,2776.79,2849.25,2473.01,1227.86
201812,20181203,1111056000,평창동,1707.47,1127.67,1030.46,825.38,1489.1,3135.15,5596.85,7677.63,8326.82,7265.72,6272.6,6551.01,6311.62,6247.96,6620.35,7285.44,7520.22,7867.12,7116.92,5581.35,4873.33,5164.55,4851.06,2906.67
201812,20181203,1111057000,무악동,174.71,121.27,68.35,71.08,255.45,435.9,1107.45,2133.77,1822.46,1523.54,1194.47,942.77,1042.55,1124.16,1208.5,1132.02,1265.15,1636.07,2088.08,1554.38,1140.59,1130.7,861.41,482.09
201812,20181203,1111058000,교남동,395.19,210,167.93,206.42,522.32,895.75,2281.3,4418.14,3836.65,2713.22,2252.57,2154.44,2255.99,2472.47,2268.01,2401.8,2434.6,2886.96,3160.61,1988.72,1742.24,1735.57,1393.42,796.4
201812,20181203,1111060000,가회동,110.34,96.26,46.01,47.12,205.03,519.47,1656.5,3905.22,2806.7,1816.68,1360.01,1537.48,1399.28,1420.31,1300.02,1236.32,1148.54,1490.94,1470.96,864.04,634.08,570.66,472.48,254.82
201812,20181203,1111061500,종로1.2.3.4가동,1990.36,1372.25,974.25,982.15,3345.74,8271.38,22046.91,59992.31,75302.77,43812.32,34186.07,41211.42,36698.73,33596.1,30372.71,30585.26,30588.28,38858.28,42900.59,23882.48,18059.47,15726.57,11158.54,6179.38
201812,20181203,1111063000,종로5.6가동,758.39,496.52,349.03,368.9,1018.66,2458.31,6597.36,16920.1,19056.2,12257.53,10108.7,11219.54,11312.24,11463.56,11087.78,11762.45,10625.26,11641.99,13998.7,7836.96,6350.55,5687.75,4580.21,2495.9
201812,20181203,1111064000,이화동,425.36,320.44,230.19,198.6,679.22,1462.15,4416.22,11951.59,13180.88,9034.71,6306.36,5102.27,5450.98,5514.09,5351.34,4538.23,5214.35,6582.7,8938.74,4666.72,3539.27,3947.67,3402.19,1711.58
201812,20181203,1111065000,혜화동,714.52,424.45,364.2,303.81,1163.6,1643.27,3936.67,9084.56,9814.35,6503.91,5289.36,4894.73,4566.48,4107.92,4462.34,4206.84,5111.53,6448.41,8887.62,4957.57,3884.57,3887.31,3255.68,1914.62
201812,20181203,1111067000,창신1동,530.55,388.27,287.39,253.64,534.29,1278.81,2753.53,5804.72,5957.5,4593.57,3755.77,3759.23,3561.54,3642.78,3545.37,3816.16,3740.25,4296.64,5074.36,3804.89,2812.79,2524.55,2374.49,1826.38
201812,20181203,1111068000,창신2동,96.2,69.79,71.73,54.69,113.32,298.14,715.18,1696.94,1466.07,1196.39,860.75,871.64,830.59,864.92,923.47,1065.68,1060.1,1220.64,1562.66,905.09,701.91,703.11,603.66,308.65
201812,20181203,1111069000,창신3동,107.73,75.97,81.49,75.23,101.14,194.99,394.18,1868.95,1235.23,734.85,562.89,621.44,520.09,552.58,529.07,730.76,685.89,977.16,1297.78,871.21,695.79,824.97,540.89,319.8
201812,20181203,1111070000,숭인1동,150.19,109.23,106.81,95.77,185.14,536.11,995.04,2744.03,2513.91,1702.64,1296.36,1244.32,1228.99,1229.11,1203.31,1340.07,1341.68,1735.76,2293.8,1473.74,1141.8,1178.48,955.1,598.66
201812,20181203,1111071000,숭인2동,718.08,475.06,342.49,311.69,937.87,1995.35,4106.34,9819.38,9492.24,6383.33,5217.85,4887.12,5078.42,4860.95,4976.39,5006.72,5505.25,6134.54,8662.87,5274.35,3946.94,4063.12,3380.18,2058.26
201812,20181203,1135056000,월계1동,737.87,529.72,383.36,376.74,566.51,1408.25,3466.1,7094.74,6407.36,4902.41,3852.33,3657.64,3737.12,3691.17,3931.24,4026.99,5368.5,4979.97,5620.02,4790.15,3279.93,3812.64,3405.33,1676.02
201812,20181203,1135057000,월계2동,697.76,500.2,335.05,383.65,479.61,1212.38,1831.4,4417.61,3691.96,3451.75,2393.76,2626.07,2734.46,2685.2,2833.13,2884.46,3469.4,3827.32,4059.94,3105.18,2797.7,2463.55,1997.73,1256.82
201812,20181203,1135058000,월계3동,1069.93,675.21,516.53,540.06,888.45,2304.54,4216.19,6817.55,5773.35,5297.16,4857.96,4990.37,5037.28,5065.91,5491.05,6164.82,6495.56,7236.97,7173.12,6370.08,5399.33,4579.07,3667.94,2271.52
201812,20181203,1135059500,공릉1동,1898.16,1447.87,1162.06,1017.91,1465.31,3531.61,7952.84,15708.76,13149.76,9695.55,8485.85,8830.51,8314.02,8735.11,9106,10668.77,11951.18,12904.29,15287.47,11536.87,8940.52,8403.62,7089.04,4396.24
201812,20181203,1135060000,공릉2동,2522.64,1796.04,1431.6,1392.09,1756.37,3168.45,6612.51,14080.46,13490.92,11616.24,9837.42,10743.71,10530.12,10712.47,11239.19,10835.78,12422.31,13427.99,11608.41,9377.14,7909.09,7336.71,6139.35,3960.85
201812,20181203,1135061100,하계1동,671.87,440.28,333.51,350.59,617.45,1347.57,2811.17,6165.02,6110.42,4810.34,4310.09,4296.17,4679.81,4983.88,4928.2,5666.08,5754.4,6306.19,6428.17,5107.2,4224.55,3946.63,3042.97,1821.99
201812,20181203,1135061200,하계2동,562.31,362.64,270.18,239.98,440.29,1220.73,2370.78,4737.66,4168.89,3091.13,2860.01,2984.89,2791.33,2984.7,3174.65,3620.21,4416.25,5049.24,5564,4360.38,3566.47,3384.61,2658.46,1471.75
201812,20181203,1135061900,중계본동,430.56,327.01,215.95,190.09,280.02,425.47,674.03,2182.76,1882.31,1441.51,1380.63,1395.72,1489.09,1622,1671.38,2333.7,2389.47,2873.87,2579.1,2227.64,1791.02,1897.93,1486.38,954.66
201812,20181203,1135062100,중계1동,568.85,368.86,289.02,264.75,437.51,588.75,935.14,2547.85,2207.08,1936.91,1855.65,1904.42,2274.87,2190.38,2477.04,3029.71,3712.7,4166.91,3698.78,2982.47,2483,2664.4,1812.24,1302.01
201812,20181203,1135062400,중계4동,403.77,260.12,211.09,196.96,268.7,600.89,1105.98,2823.1,2573.64,1883.76,1706.39,1787.89,1867.26,1884.22,2104.1,2324.92,2616.45,2738.01,3444.36,2449.79,2160.63,1954.8,1558.27,916.47
201812,20181203,1135062500,중계2.3동,765.76,453.07,288.06,286.03,550.5,1481.57,3203.92,8090.14,7018.41,5114.38,4370.21,4629.21,4745.71,4772.79,4828.41,5488.84,6540.94,6915.87,7920.26,6240.18,4761.44,4430.99,3142.53,2209.62
201812,20181203,1135063000,상계1동,1497.23,1055.46,785.2,804.16,1227.92,2266.14,4818.07,9463.77,8323.24,6415.45,5360.16,5661.42,5709.9,6009.76,6602.95,7175.07,8597.03,9904.08,10562.83,7431.93,5830.87,5555.62,4354.58,2850.52
201812,20181203,1135064000,상계2동,771.58,485.76,310.17,319.93,609.94,1143.91,2470.36,5106.04,5867.79,5387.62,4375.47,4312.66,4340.72,4545.3,4738.16,5381.46,5749.94,6678.08,8292.39,5443.46,4017.18,3454.53,3296.69,1902.19
201812,20181203,1135066500,상계3.4동,733.33,433.44,345.36,335.96,399.89,851.39,1764.63,3833.35,3327.84,2435.88,2561.5,2229.32,2316.92,2361.84,2553.78,2840.01,3463.16,3772.6,4043.17,3063.09,2711.44,2484.22,2059.03,1311.51
201812,20181203,1135067000,상계5동,486.85,326.24,273.19,201.25,285.33,604.57,1008.51,1898.3,2080.49,1676.51,1591.35,1492.12,1565.75,1612.77,1792.09,2080.31,2337.15,2538.38,3261.05,2408.1,1935.21,1759.07,1469.57,977.04
