STD_YM,STD_YMD,HDONG_CD,HDONG_NM,TMST_00,TMST_01,TMST_02,TMST_03,TMST_04,TMST_05,TMST_06,TMST_07,TMST_08,TMST_09,TMST_10,TMST_11,TMST_12,TMST_13,TMST_14,TMST_15,TMST_16,TMST_17,TMST_18,TMST_19,TMST_20,TMST_21,TMST_22,TMST_23
201804,20180401,1135066500,상계3.4동,1352.72,895.26,628.57,547.01,521.62,669.06,1097.15,1460.2,2312.26,3246.38,4130.65,4204.73,4770.53,5132.71,4789.2,4259.99,4047.9,3700.44,3595.17,3054.52,2728.23,2445.78,2187.87,1460.95
201804,20180401,1135067000,상계5동,875.51,569.93,441.37,378.89,390.59,416.11,545.32,724.82,1279.86,1698.98,2037.6,1807.8,2201.06,2082.55,2264.12,2377.15,2326.89,2379.57,2272.17,1856.77,1773.83,1691.27,1292.37,979.51
201804,20180401,1135069500,상계6.7동,3545.31,2665.24,1745.81,1625.37,1878.66,1991.53,2752.35,3746.19,6671.93,8789.51,10992.63,9797.08,10845.05,12069.72,12000.17,11705.15,12308.42,11180.07,10975.39,9115.14,8293.46,6899.66,5180.43,3580.24
201804,20180401,1135070000,상계8동,1053.23,782.66,525.65,437.73,506.07,598.89,719.77,1033.11,1679.12,2680.82,3083.06,2547.56,3269.14,3550.97,3661.61,3567.32,3661.34,3547.15,3309.4,2952.79,2707.2,2170.92,1744.76,1176.04
201804,20180401,1135071000,상계9동,718.41,512.44,319.44,283.92,325.17,360.93,472.51,593.62,1049.47,1387.99,1752.43,1543.95,2009.81,1978,2192.13,2233.82,2227.41,2218.99,2127.14,1854.97,1712.31,1445.87,1038.83,812.03
201804,20180401,1135072000,상계10동,801.5,586.72,377.56,326.17,353.26,427.44,603.09,693.96,1360.05,1852.12,2198.11,1943.54,2561.3,2764.1,2628.86,2639.44,2673.32,2501.66,2478.5,2064.46,1882.61,1590.16,1295.66,823.39
201804,20180402,1111051500,청운효자동,411.94,324.33,190.19,188.9,333.26,656.99,1825.93,4457.12,4176.92,3119.95,2989.59,2878.23,2858.74,3096,2396.39,2486.51,3069.69,2811.9,3227.87,2289.39,1870.18,1876.66,1554.58,931.94
201804,20180402,1111053000,사직동,1284.51,768.72,592.84,576.81,1328.84,2769.45,7788.11,23099.52,30261.77,16309.86,10927.89,12220,11201.3,11471.34,10067.09,11074.3,11118.39,12345.74,16201.02,11570.75,8593.94,7460.23,6092.82,3369.9
201804,20180402,1111054000,삼청동,127.73,106.27,65.1,58.88,125.1,343.97,1134.12,3349.53,3658.07,2466.18,1754.29,2056.45,1696.23,1788.81,1572.19,1698.34,1947.94,1886.96,2572.19,1372.09,939.04,943.76,625.15,432.35
201804,20180402,1111055000,부암동,743.63,430.09,281.85,286.45,513.84,1407.71,3683.45,6699.23,7235.61,5245.81,4816.51,4250.81,3971.93,3541.39,4257.06,4301.57,4599.91,5680.45,5681.22,4539.88,3412.97,3576.22,2944.26,1861.07
201804,20180402,1111056000,평창동,2078.55,1449.3,1172.56,1016.14,1360.02,2546.04,5998.19,9228.15,10341.38,8249.91,6749.68,6883.64,6757.49,6681.67,7336.8,7349.99,7714.14,9366.29,8474.55,6946.67,5753.33,6014.41,5563.83,3898.21
201804,20180402,1111057000,무악동,166.57,102.26,73.06,52.6,117.86,328.86,932.6,2345.81,2217.29,1233.68,1066.2,1038.77,832.98,918.23,981.03,1023.38,1305.23,1762.13,2519.05,1423.92,1153.33,1489.97,1132.66,813.53
201804,20180402,1111058000,교남동,281.43,209,119.19,124.26,376.5,679.98,1692.57,4150.59,4085.23,2705.1,2091.44,2122.72,1906.8,2277.93,2077.47,2243.84,2255.95,2452.68,3155.25,2018.85,1746.62,1734.17,1402.52,835.83
201804,20180402,1111060000,가회동,177.95,146.38,86.59,80.39,194.57,402.88,1378.52,4841.15,3285.5,2226.66,1877.89,2057.69,1670.97,1941.13,1776.91,1817.03,1737.85,1684.68,1797.48,1044.45,794.25,773.94,602.2,428.11
201804,20180402,1111061500,종로1.2.3.4가동,2446.81,1608.66,1185.04,983.51,2651.28,6675.7,19799.05,56374.6,86471.25,51750.34,36050.54,43022.38,41199.76,39298.22,34256.58,34516.1,34851.36,39381.61,55420.32,30836.61,21184.93,19446.67,14476.17,8553.39
201804,20180402,1111063000,종로5.6가동,915.65,611.1,375.3,327.83,895.27,2089.6,5895.04,13907.57,20015.69,12490.36,10985.08,11948.17,10743.92,11229.85,11796.03,11750.13,11330.41,11685.16,14716.12,8441,7370.33,7136.24,4917.34,3149.69
201804,20180402,1111064000,이화동,472.26,291.3,205.58,193.5,432.94,1201.68,3406.09,8233.67,13425.03,8094.63,5688.57,4753.6,4864.26,5293.98,4686.97,4622.15,4791.8,5967.56,8212.84,6232.4,4482.7,3911.04,3121.81,2411.71
201804,20180402,1111065000,혜화동,907.17,521.81,420.96,368.06,1049.78,1828.8,4332.16,10846.33,12661.37,7956.49,5805.9,5671.59,5655.24,5484.41,5435.41,5101.44,5888.89,7225.83,8618.32,6922.9,4878.43,5021.72,4105.45,3014.14
201804,20180402,1111067000,창신1동,699.88,425.65,283.3,231.93,448.03,1188.91,2566.97,5869.72,6857.01,5015.86,3722.06,3512.2,3379.98,3186.5,3379.75,3497.64,3733.44,4380.88,5306.05,3915.29,2977.03,2999.3,2092.92,2195.86
201804,20180402,1111068000,창신2동,153.8,91.71,54.76,42.92,93.34,275.49,583.56,1476.27,1751.05,1176.89,882.38,870.47,904.66,826.06,887.3,866.99,1090.67,1329.04,1783.47,1096.71,809.65,783.32,596.46,416.67
201804,20180402,1111069000,창신3동,113.13,65.23,45.8,61.25,78.73,108.92,279.27,1230.11,1703.15,531.04,560.09,303.17,368.42,443.33,408.23,701.25,486.57,731.03,963.46,703.51,966.72,846.12,455.1,346.29
201804,20180402,1111070000,숭인1동,280.47,166.57,102.12,114.31,188.68,481.16,1092.72,2955.25,3207.85,2158.64,1464.78,1340.87,1323.71,1233.87,1377.55,1592.1,1560.88,2044.38,2370.02,1933.22,1561.38,1584.22,1133.8,896.42
201804,20180402,1111071000,숭인2동,796.72,543.42,317.84,311.01,682.54,1657.57,3764.42,9269.42,10233.02,7343.16,5206.46,5082.7,4684.61,4623.2,5316.85,5396.2,5663.38,6701.87,8012.58,6668.52,4509.45,4219.79,4120.55,2873.62
201804,20180402,1135056000,월계1동,1023.61,649.57,411.31,354.33,442.39,1364.97,2968.86,5734.37,7421.37,4334.62,4254.93,4200.4,4129.45,4056.53,4065.87,4387.62,5320.66,5598.61,8164.62,6353.36,5086.03,4702.69,3930,2415.96
201804,20180402,1135057000,월계2동,831.35,665.88,412.32,351.26,472.47,1105.79,2169.26,5251.84,4608.53,3942.63,2835.18,2536.23,2993.92,3389.15,3162.56,3421.19,4215.06,4164.81,4729.95,4900.15,3657.1,3293.66,3064.36,1820.53
201804,20180402,1135058000,월계3동,1468.77,875.39,616.94,539.02,820.85,2440.63,4401.12,7332.2,7454.01,5285.12,4844.86,4652.56,5077.79,5359.23,5258.59,5781.63,7406.34,7101.04,8347.66,7808.79,6543.5,5968.7,5423.12,4718.04
201804,20180402,1135059500,공릉1동,2629.79,1847.25,1424.29,1150.16,1676.64,3579.07,7751.34,13967.82,13912.52,10801.06,8544.32,8685.94,8347.84,9126.65,9903.28,10619.76,12956.26,13865.02,16444.04,14477.82,11466.17,10221.53,9612.55,7510.74
201804,20180402,1135060000,공릉2동,2439.5,1724.13,1261.21,1083.78,1383.44,2761.83,6572.85,13097.91,15379.99,11527.38,10667.41,10601.39,11001.72,11716.92,11352.38,11836.08,12470.3,14234.4,14428.82,11467.27,8729.22,7637.72,7262.99,4601.11
201804,20180402,1135061100,하계1동,977.48,626.06,415.71,412.87,586.11,1264.28,2844.78,7212.48,6218.94,5287.29,4817.62,4801.58,5340.03,5985.77,5878.61,6398.96,6700.14,7785.15,7655.92,6968.9,5484.26,4737.69,4129.84,2597.52
201804,20180402,1135061200,하계2동,789.7,523.72,326.58,290.94,460.05,1291.83,2791.02,5520.78,4877.16,4034.37,3298.16,3582.09,3363.36,3745.74,3743.75,4023.95,4840.69,5297.8,5869.06,5299.19,4307.22,3706.04,3553.01,2505.59
201804,20180402,1135061900,중계본동,477.88,260.38,183.06,133.63,228.23,371.62,658.4,2468.39,1596.99,1430.64,1333.13,1453.74,1363.05,1425.57,1577.78,1769.9,2046.6,2629.21,2265.1,2308.22,1729,1680.36,1547.01,979.49
201804,20180402,1135062100,중계1동,501.92,321.78,197.62,161.54,260.46,473.74,872.92,2911.3,2287.89,1997.24,1767.08,1781.81,2013.97,2107.25,2297.8,2820.4,3031.09,4201.93,3791.14,3552.21,2583.02,2625.09,2076.08,1327.28
201804,20180402,1135062400,중계4동,575.94,422.72,277.57,246.63,286.63,531.41,1087.34,2750.84,2507.01,2093.35,1927.11,1854.19,1777.32,1966.89,1970.71,2392.2,2523.71,3022.39,3687.96,3387.83,2432.66,2276.67,2116.21,1416.28
201804,20180402,1135062500,중계2.3동,971.34,582.17,374.81,334.35,580.46,1470.1,3513.02,8513.02,7077.33,5681.92,4610.11,4829.3,4909.47,5392.49,5098.68,5765.51,6628.41,7388.94,9072.82,7328.45,6086.52,5309.09,4442.58,2740.6
201804,20180402,1135063000,상계1동,1358.56,962.5,684.65,639.35,965.43,2207.96,4122.58,8824.15,9119.35,6511.33,5543.83,5807.95,5803.08,5871,6314.45,7162.67,7606.78,9009.43,10293.16,9304.03,6602.05,5592.39,4996.25,3075.83
201804,20180402,1135064000,상계2동,1045.31,712.24,433.99,343.79,553.21,1261.27,2392.74,6111.56,6890.74,5825.12,4463.91,4235.59,4331.99,4829.35,4742.5,5499.96,6229.53,7623.79,9217.1,8065.69,5392.16,4773.34,4320.97,2513.92
201804,20180402,1135066500,상계3.4동,974.63,667.8,474.28,445.27,488.97,940.49,1881.71,4308.16,4041.84,2891.31,2662.15,2824.36,2697.22,2939.38,2894.15,3207.82,3314.45,4347.28,5366.21,4666.03,3258.46,2924.79,2745.12,2001.33
201804,20180402,1135067000,상계5동,611.26,405.06,301.45,285.85,291.93,492.73,892.39,2068.06,2053.08,1638.84,1465.14,1512.04,1538.54,1688.99,1688.6,2041.26,2169.62,2643.75,3368.06,3152.35,2303.13,2053.45,1808.28,1339.97
201804,20180402,1135069500,상계6.7동,2265.92,1546.9,1092.31,979.66,1453.07,3864.78,6748.5,13940.8,15477.2,12264.97,10370.46,10767.97,9640.5,10312.72,11098.94,11219.81,12252.25,13101.76,14015.1,12614.94,9568.73,8272.37,7417.39,5545.25
201804,20180402,1135070000,상계8동,766.3,464.81,347.11,294.26,399.35,1128.75,1639.77,3613.63,3637.32,3159.12,2478.99,2387.36,2669.26,2741.97,3067.37,3264.73,3726.34,4060.24,4855.53,4334.88,3167.81,2967.92,2778.46,1845.58
201804,20180402,1135071000,상계9동,443.42,293.39,247.53,178.36,208.83,535.46,864.63,2629.62,2190.11,1759.95,1594.91,1532.72,1614.18,1637.34,1855.82,2083.05,2269.05,2401.51,3071.1,2722.04,2085.34,1902.61,1777.48,1177.81
201804,20180402,1135072000,상계10동,504.36,316.64,194.77,181.49,277.22,656.9,1241.2,3439.15,2910.01,2466.4,1891.06,1812.29,1946.46,2131.11,2296.42,2399.71,2705.83,2838.89,3418.59,3059.29,2243.73,1980.84,1885.61,1214.15
201804,20180403,1111051500,청운효자동,686.83,430.5,249.01,219.48,309.6,670,1887,4571.99,4471.59,3405.3,2964.2,2876.42,2396.91,2673.42,2712.31,2695.69,2795.18,3005.22,3312.42,2217.68,1789.69,1747.3,1662.3,1046.21
201804,20180403,1111053000,사직동,2898.34,1363.81,911.49,719.54,1214.15,2900.75,7734.65,22163.73,31724.26,16770.89,11944.46,13837.44,11545.38,11668.61,10380.83,10789.21,10545.78,12952.4,16679.48,11106,7856.04,8299.4,5973.3,3749.58
201804,20180403,1111054000,삼청동,205.71,126.61,87,63.21,141.9,326.35,985.9,3167.34,4018.38,2555.91,2062.29,2441.46,2024.46,2314.58,1998.25,1752.86,1895.23,2123.11,2676.33,1426.7,899.37,998.14,754.91,428.26
201804,20180403,1111055000,부암동,1103.8,706.31,437.42,368.68,520.71,1306.88,2950.59,5697.05,6629.29,5268.32,5792.83,4657.69,4323.24,3888.41,4516.23,4244.91,5299.47,6350.63,6151.77,5255.11,3926.35,3730.5,3426,1992.94
201804,20180403,1111056000,평창동,2704.17,1857.62,1422.37,1144.28,1348.26,2581.9,5046.75,7392.31,9103.2,7479.32,7969.94,7789.85,7686.1,7592.72,7903.71,7379.33,8405.16,9795.71,8808.85,8082.15,6576.11,6054.47,6026.71,3810.48
201804,20180403,1111057000,무악동,327.78,163.52,101.33,55.42,134.61,363.31,786.22,2316.58,2220.71,1356,1337.27,1180.78,1035.82,1083.28,1046.67,1100.88,1460.07,1581.42,2896.99,1735.52,1432.27,1284.82,1279.42,792.12
201804,20180403,1111058000,교남동,430.39,279.88,204.18,143.53,364.49,688.56,1630.75,4149.11,4788.19,2769.54,2305.16,2264.79,2037.06,2368.91,2315.43,2207.5,2251.8,2519.64,3485.81,2219.18,1753.72,1849.83,1518.21,894.34
201804,20180403,1111060000,가회동,241.24,157.26,127.56,67.13,220.86,383.18,1303.49,4803.54,3512.37,2357.51,2088.04,2513.1,2055.64,2210.54,2162.94,2043.56,1948.99,1848.02,1916.14,1105.61,763.32,799.69,675.62,429.52
201804,20180403,1111061500,종로1.2.3.4가동,4151.23,2955.71,1864.33,1576.55,2968.64,6679.5,19251.08,57283.77,87622.5,53539.76,38845.62,47199.92,43837.98,40369.88,36518.95,36605.99,36084.23,39522.98,56403.97,30955.12,21398.61,21125.99,15852.71,9240.77
201804,20180403,1111063000,종로5.6가동,1526.73,1013.42,723.41,542.66,1052.96,2197.56,5778.29,13805.87,20051.73,13391.47,11659.71,12027.88,11343.64,11371.36,11625.87,11537.09,11828.26,11893.92,15471.32,10147.6,6355,7133.44,5749.57,3645.08
201804,20180403,1111064000,이화동,815.72,428.49,304.18,311.94,503.44,1265.31,3533.36,8128.33,12072.16,8454.74,5754.59,5076.13,4980.28,5564.29,5673.67,5120.57,5586.48,6216.51,10305.32,7739.45,4282.85,4263.41,4180.44,1646.22
201804,20180403,1111065000,혜화동,1557.63,813.43,686.42,446.31,1195.97,1824.9,4163.38,9646.91,13100.92,8246.08,5919.08,6443.57,5948.8,5810.6,5592.95,5823.71,6871.67,8004.9,10525.43,7739.95,5291.55,4946.59,4875.8,2444.6
201804,20180403,1111067000,창신1동,911.01,640.34,441.82,369.95,471.69,1304.88,2442.9,5547.72,7496.84,4995.68,4158.75,3615.17,3602.99,3843.85,3705.66,3587.31,3593.08,4098.21,5936.63,4482.98,3004.99,3130.91,2425.51,2066.34
201804,20180403,1111068000,창신2동,191.2,136.5,83.78,70.53,104.78,298.75,595.12,1478.52,1935.79,1219.81,1011.31,867.78,927.57,950.02,914.34,934.68,1047.53,1247.97,1944.1,1391.4,779.59,932.68,650.82,426.91
201804,20180403,1111069000,창신3동,212.05,113.04,74.53,59.16,93.55,117,348.14,963.47,849.07,637.57,611.53,324.33,545.36,376.87,384.22,598.51,543.2,987.85,1695.31,678.09,685.01,887.12,446.84,413.73
201804,20180403,1111070000,숭인1동,410.96,247.93,187.27,131.87,207.71,501.79,1030.01,2504.95,3142.31,2161.26,1680,1315.58,1408.15,1499.79,1465.86,1529.5,1568.57,2024.95,3112.04,1855.1,1606.46,1511.4,1312.04,884.38
201804,20180403,1111071000,숭인2동,1101.93,761.93,568.91,425.99,707.23,1616.25,3450.08,8642.27,11421.14,7311,5695.98,5180.03,4669.49,5550.13,5356.78,5282.88,5233.23,6606.62,9515.49,6066.47,4912.47,4063.02,4606.88,2902.85
201804,20180403,1135056000,월계1동,1288.84,832.79,579.97,471.34,542.09,1328.79,2722.34,6680.77,7465.67,4902.97,4064.28,4473.89,3953.75,4087.54,4247.6,4425.09,5763.9,5669.81,7805.85,6089.84,5070.59,4228.37,4220.88,2509.45
201804,20180403,1135057000,월계2동,1138.62,724.06,533.27,442.41,617.85,1174.81,2110.54,5599.57,4591.8,4451.92,3147.75,2668.1,2888.01,3064.01,3079.19,3388.96,3863.63,4722.94,4536.61,4496.66,3578.71,3613.63,3495.07,2344.56
201804,20180403,1135058000,월계3동,2391.47,1195.62,832.3,730.42,901.87,2256.92,3992.86,7438.48,7364.24,6437.14,4823.93,5067.78,4779.18,5622.79,5619.98,6134.39,6765.14,7669.87,8001.44,7161.96,6034.13,6089.88,6139.72,4142.33
201804,20180403,1135059500,공릉1동,4142.34,2355.15,1791.05,1520.26,1816.83,3315.28,6754.73,13733.02,15552.07,11100.03,9673.85,9090.22,8426.38,9771.6,10714.3,10887.59,12545.37,14107.8,16196.87,14663.84,11666.87,10045.73,9731.41,7216.79
201804,20180403,1135060000,공릉2동,3026.34,2053.32,1533.39,1352.22,1479.59,2580.43,5944.23,12774.59,16935.31,12427.19,11855.4,11853.18,11804.92,11884.26,12134.29,11509.75,12008.33,13885.46,14768.52,11416.12,9053.89,7991.73,7535.57,4856.14
201804,20180403,1135061100,하계1동,1572.63,870.51,575.37,479.38,734.1,1242.44,2930.9,7573.66,6912.51,6007.23,5667.92,6056.66,6272.43,6588.49,6323.67,6560.78,7419.06,7567.79,7884.58,6947.86,5483.06,4733.14,4240.05,2650.89
201804,20180403,1135061200,하계2동,1388.74,717.03,482.19,353.98,521.95,1151.49,2806.83,5393.95,5127.94,4336.18,3590.8,3566.39,3525.72,4015.66,4022.77,4109.19,4944.75,5309.54,6155.37,5262.05,4307.81,3886.89,3751.1,2477.57
201804,20180403,1135061900,중계본동,610.86,324.34,254.34,153.19,245.72,346.53,722.9,2392.11,1641.84,1474.22,1474.74,1403.1,1437.76,1469.45,1706.34,1904.57,2097.65,2522.67,2400.41,2133.19,1796.99,1748.51,1691.28,1116.22
201804,20180403,1135062100,중계1동,876.66,446.21,282.66,197.31,309.28,458.18,838.26,2909.64,2293.39,1986.69,1863.95,1875.61,2075.66,2121.64,2490.03,2695.84,3140.01,3773.21,3754.71,3175.46,2650.68,2516.95,2181.23,1463.38
201804,20180403,1135062400,중계4동,806.95,504.74,354.33,218.42,301.37,550.7,1020.81,3081.99,2858.84,2360.13,2090.02,2047.69,2182.03,2145.23,2122.32,2383.22,2757.89,2894.79,3469.9,3248.4,2497.37,2289.06,2091.71,1456.81
201804,20180403,1135062500,중계2.3동,1612.68,849.72,567.57,390.44,663.02,1343.55,3139.65,8343.94,7654.67,6141.45,5087.75,5013.88,5021.29,5467.03,5149.08,5849.7,7019.46,7332.69,8986.07,7330.35,6079.71,5217.75,5046.95,2798.38
201804,20180403,1135063000,상계1동,2311.27,1342.28,947.6,790.62,968.85,2228.89,3936.88,8521.98,9639.13,7376.18,6090.38,5878.51,5979.28,6343.78,6630.51,7266.72,8031.72,9520.67,10289.23,9317.27,6280.81,5769.59,5271.53,3546.69
201804,20180403,1135064000,상계2동,1698.42,920.33,632.96,417.66,675.52,1008.88,2344.78,5742.72,6949.15,6171.03,4326.85,4489.05,4438.68,4662.5,4729.27,5214.96,6101.67,7367.3,8926.06,7505.83,5020.5,5066.41,4001.85,2846.84
201804,20180403,1135066500,상계3.4동,1166.81,743.5,531.64,389.7,478.1,735.96,1748.94,4077.8,4172.55,3597.57,3205.95,2970.65,2693.06,2672.44,3174.94,3097.56,3453.26,4148.47,4991.01,4356.62,3155.36,2981.75,2808,1981.43
201804,20180403,1135067000,상계5동,759.4,476.15,346.2,350.14,328.87,508.46,944.58,1994.4,2129.14,1856.92,1589.05,1533.68,1495.92,1573.42,1810.76,1949.93,2299.53,2400.16,3374.89,2931.75,2225.31,2026.14,1921.08,1255.55
