Date,pm10,pm25,COUNT_T
20181018,16.431,11.316,123.0
20181019,21.459,14.554,85.0
20181020,35.048,21.473,71.0
20181021,32.003,22.97,120.0
20181022,58.389,42.469,201.0
20181023,67.862,45.026,275.0
20181024,50.363,24.421,231.0
20181025,37.576,23.616,115.0
20181026,41.822,27.908,79.0
20181027,28.478,8.13,30.0
20181028,19.742,13.244,71.0
20181029,18.846,11.163,85.0
20181030,20.592,12.863,154.0
20181031,18.458,13.29,62.0
20181101,28.372,19.615,108.0
20181102,35.39,26.266,90.0
20181103,43.666,33.043,96.0
20181104,36.138,29.017,229.0
20181105,50.481,37.646,390.0
20181106,130.364,103.034,613.0
20181107,65.994,54.274,588.0
20181108,13.894,8.504,435.0
20181109,48.771,30.849,372.0
20181110,108.157,75.908,247.0
20181111,78.23,54.661,351.0
20181112,30.717,21.528,371.0
20181113,39.889,26.902,458.0
20181114,30.374,22.966,341.0
20181115,44.828,35.414,283.0
20181116,53.882,44.29,379.0
20181117,29.659,21.292,120.0
20181118,32.366,25.073,173.0
20181119,51.012,36.026,311.0
20181120,44.024,21.334,288.0
20181121,37.067,19.835,174.0
20181122,23.188,12.769,26.0
20181123,24.004,15.117,106.0
20181124,20.44,15.322,73.0
20181125,45.42,39.192,230.0
20181126,63.628,49.757,442.0
20181127,117.443,80.458,500.0
20181128,99.02,23.381,520.0
20181129,73.027,26.367,403.0
20181130,56.787,24.151,366.0
20181201,42.103,26.701,170.0
20181202,47.876,30.486,163.0
20181203,39.857,23.313,245.0
20181204,41.395,21.785,206.0
20181205,32.106,16.714,187.0
20181206,38.362,21.903,88.0
20181207,24.287,11.997,79.0
20181208,25.816,12.665,40.0
20181209,24.842,15.176,63.0
20181210,30.142,21.624,122.0
20181211,39.523,31.028,166.0
20181212,44.274,28.934,224.0
20181213,41.201,28.522,123.0
20181214,33.06,17.254,73.0
20181215,52.235,33.5,98.0
20181216,45.183,31.346,216.0
20181217,79.394,50.338,482.0
20181218,50.74,26.756,363.0
20181219,55.108,30.269,369.0
20181220,58.047,37.51,422.0
20181221,74.223,46.975,395.0
20181222,86.71,59.084,340.0
20181223,56.348,31.919,242.0
20181224,27.705,13.081,166.0
20181225,33.549,19.151,155.0
20181226,52.003,26.931,210.0
20181227,34.013,11.275,112.0
20181228,41.544,14.863,135.0
20181229,42.686,10.963,91.0
20181230,36.255,17.71,71.0
20181231,46.919,29.722,93.0
20190101,38.357,22.94,88.0
20190102,34.216,20.51,188.0
20190103,36.83,21.286,240.0
20190104,52.247,32.985,373.0
20190105,75.688,45.138,267.0
20190106,47.973,20.322,224.0
20190107,54.738,31.883,436.0
20190108,44.635,20.122,264.0
20190110,55.192,29.007,308.0
20190111,71.189,45.798,295.0
20190112,97.501,65.433,364.0
20190113,133.653,87.397,617.0
20190114,259.115,182.414,617.0
20190115,176.649,109.487,502.0
20190116,49.156,16.079,357.0
20190117,46.101,22.069,292.0
20190118,50.09,28.515,439.0
20190119,76.681,48.924,420.0
20190120,63.012,30.093,384.0
20190121,54.768,24.239,369.0
20190122,71.806,28.853,417.0
20190125,46.109,19.24,313.0
20190126,42.503,17.518,183.0
20190127,37.72,18.79,218.0
20190128,73.065,21.66,259.0
20190129,70.217,20.501,344.0
20190130,59.171,27.553,297.0
20190131,71.467,23.16,196.0
20190201,41.019,16.65,261.0
20190202,56.64,31.497,182.0
20190203,44.307,28.304,142.0
20190204,80.047,39.907,245.0
20190205,77.685,26.035,199.0
20190206,93.435,30.992,329.0
20190209,43.009,19.578,160.0
20190210,43.467,21.92,201.0
20190211,35.671,19.609,335.0
20190212,52.111,31.681,382.0
20190213,35.845,17.706,317.0
20190214,45.935,22.458,378.0
20190215,36.202,23.032,448.0
20190217,32.733,21.278,240.0
20190218,34.115,20.337,350.0
20190219,46.999,33.452,331.0
20190220,56.788,44.931,410.0
20190221,74.022,59.119,468.0
20190224,56.672,41.923,437.0
20190225,76.3,54.038,395.0
20190226,47.356,23.983,343.0
20190227,56.29,35.572,365.0
20190228,75.925,48.769,402.0
20190301,104.203,73.009,533.0
20190302,114.519,80.765,384.0
20190303,121.761,85.172,523.0
20190304,191.059,133.063,483.0
20190305,208.392,149.998,548.0
20190306,143.773,99.915,519.0
20190307,48.491,34.058,485.0
20190311,60.242,37.124,364.0
20190312,79.681,47.296,358.0
20190313,43.326,12.317,307.0
20190314,43.381,19.449,305.0
20190315,52.77,28.526,334.0
20190316,37.337,26.176,262.0
20190317,39.424,22.556,392.0
20190319,52.204,31.367,363.0
20190320,71.888,50.819,291.0
20190321,35.942,26.494,375.0
20190322,39.009,21.194,304.0
20190323,25.802,15.934,216.0
20190324,32.949,15.203,1.0
20190326,71.967,40.661,333.0
20190327,92.863,55.715,353.0
20190328,78.76,45.672,326.0
20190329,41.527,19.403,277.0
20190330,40.03,24.377,208.0
20190331,40.349,24.74,388.0
