Date,pm10,pm25,COUNT_T
20181128,163.641,23.175,520.0
20181129,57.659,14.019,403.0
20181130,45.013,13.817,366.0
20181201,32.284,15.262,170.0
20181202,31.483,15.635,163.0
20181203,25.785,12.062,245.0
20181204,30.198,16.006,206.0
20181205,27.733,10.905,187.0
20181206,31.142,15.26,88.0
20181207,19.238,7.476,79.0
20181208,20.784,8.391,40.0
20181209,23.128,10.52,63.0
20181210,27.84,14.191,122.0
20181211,30.678,17.172,166.0
20181212,35.033,17.545,224.0
20181213,30.763,18.436,123.0
20181214,32.994,17.021,73.0
20181215,53.861,34.329,98.0
20181216,43.206,28.759,216.0
20181217,73.658,46.452,482.0
20181218,51.915,29.635,363.0
20181219,49.663,30.249,369.0
20181220,64.726,43.301,422.0
20181221,70.452,45.655,395.0
20181222,103.099,72.949,340.0
20181223,58.882,36.852,242.0
20181224,27.581,16.48,166.0
20181225,33.758,21.669,155.0
20181226,46.956,26.976,210.0
20181227,29.302,11.643,112.0
20181228,33.575,13.542,135.0
20181229,32.924,11.092,91.0
20181230,36.931,20.208,71.0
20181231,60.487,40.199,93.0
20190101,43.751,30.319,88.0
20190102,40.21,28.461,188.0
20190103,52.524,34.346,240.0
20190104,61.653,44.82,373.0
20190105,110.85,80.616,267.0
20190106,55.769,27.754,224.0
20190107,60.56,40.988,436.0
20190108,37.666,19.728,264.0
20190110,63.49,38.343,308.0
20190111,75.978,52.888,295.0
20190112,136.858,103.108,364.0
20190113,195.44,142.873,617.0
20190114,393.237,300.794,617.0
20190115,235.337,160.566,502.0
20190116,49.296,17.832,357.0
20190117,38.568,21.872,292.0
20190118,48.436,29.797,439.0
20190119,65.879,46.071,420.0
20190120,55.786,30.046,384.0
20190121,47.219,24.794,369.0
20190122,65.027,32.939,417.0
20190125,49.983,27.522,313.0
20190126,42.571,23.078,183.0
20190127,44.465,26.314,218.0
20190128,67.236,25.779,259.0
20190129,61.94,21.181,344.0
20190130,64.256,35.669,297.0
20190131,67.588,25.79,196.0
20190201,45.751,20.935,261.0
20190202,62.697,40.353,182.0
20190203,47.211,34.371,142.0
20190204,77.71,42.802,245.0
20190205,72.888,27.402,199.0
20190206,84.283,32.137,329.0
20190209,39.969,21.748,160.0
20190210,45.572,26.692,201.0
20190211,46.415,29.81,335.0
20190212,57.109,39.808,382.0
20190213,42.495,24.341,317.0
20190214,48.355,25.592,378.0
20190215,39.693,27.226,448.0
20190217,40.703,29.333,240.0
20190218,34.969,21.976,350.0
20190219,49.996,38.019,331.0
20190220,61.793,51.72,410.0
20190221,95.201,77.899,468.0
20190224,60.106,46.049,437.0
20190225,107.321,83.792,395.0
20190226,58.249,30.301,343.0
20190227,60.828,38.343,365.0
20190228,117.378,82.513,402.0
20190301,156.641,112.187,533.0
20190302,154.883,113.336,384.0
20190303,132.846,96.86,523.0
20190304,197.895,142.346,483.0
20190305,275.901,194.864,548.0
20190306,186.951,130.951,519.0
20190307,54.003,41.232,485.0
20190311,66.054,40.166,364.0
20190312,82.844,52.779,358.0
20190313,38.935,12.833,307.0
20190314,38.325,19.08,305.0
20190315,46.827,28.475,334.0
20190316,42.482,29.688,262.0
20190317,34.935,21.997,392.0
20190319,60.085,38.236,363.0
20190320,86.806,61.714,291.0
20190321,35.459,27.588,375.0
20190322,32.723,21.74,304.0
20190323,24.699,16.72,216.0
20190324,25.094,14.573,1.0
20190326,64.357,40.109,333.0
20190327,81.666,53.017,353.0
20190328,81.944,51.306,326.0
20190329,38.161,19.894,277.0
20190330,38.958,28.224,208.0
20190331,35.765,24.936,388.0
