Date,pm10,pm25,COUNT_T
20181113,72.508,41.765,458.0
20181114,59.917,37.374,341.0
20181115,71.036,48.482,283.0
20181116,87.092,61.613,379.0
20181117,70.336,41.74,120.0
20181118,66.939,39.766,173.0
20181119,85.481,48.585,311.0
20181120,99.253,40.478,288.0
20181121,70.862,34.357,174.0
20181122,67.322,32.478,26.0
20181123,66.309,33.168,106.0
20181124,52.597,32.159,73.0
20181125,77.103,56.733,230.0
20181126,94.948,65.715,442.0
20181127,130.867,71.176,500.0
20181128,124.349,20.988,520.0
20181129,106.877,32.926,403.0
20181130,106.936,41.26,366.0
20181201,113.802,60.128,170.0
20181202,79.749,43.118,163.0
20181203,76.63,39.389,245.0
20181204,69.536,34.471,206.0
20181205,92.412,40.642,187.0
20181206,90.872,44.626,88.0
20181207,74.964,31.455,79.0
20181208,76.66,32.742,40.0
20181209,73.213,40.188,63.0
20181210,103.87,64.373,122.0
20181211,101.703,67.646,166.0
20181212,118.588,67.554,224.0
20181213,93.131,58.22,123.0
20181214,97.164,52.802,73.0
20181215,99.947,64.591,98.0
20181216,97.738,68.479,216.0
20181217,104.676,65.94,482.0
20181218,78.831,40.818,363.0
20181219,107.058,59.385,369.0
20181220,104.993,67.537,422.0
20181221,107.532,68.274,395.0
20181222,121.343,82.356,340.0
20181223,122.391,62.338,242.0
20181224,86.676,42.077,166.0
20181225,96.048,55.178,155.0
20181226,104.995,51.251,210.0
20181227,109.056,36.85,112.0
20181228,128.331,47.335,135.0
20181229,135.991,35.551,91.0
20181230,110.877,55.191,71.0
20181231,125.063,78.198,93.0
20190101,95.28,57.736,88.0
20190102,105.217,63.313,188.0
20190103,123.626,71.392,240.0
20190104,137.899,87.767,373.0
20190105,127.259,66.601,267.0
20190106,144.188,61.174,224.0
20190107,99.434,58.46,436.0
20190108,140.272,65.199,264.0
20190110,105.176,54.598,308.0
20190111,113.528,73.297,295.0
20190112,136.807,92.042,364.0
20190113,125.624,81.885,617.0
20190114,127.293,89.451,617.0
20190115,129.615,72.758,502.0
20190116,132.236,47.186,357.0
20190117,111.088,50.746,292.0
20190118,122.825,69.128,439.0
20190119,137.432,87.811,420.0
20190120,136.645,56.07,384.0
20190121,102.729,46.598,369.0
20190122,91.587,36.857,417.0
20190125,109.659,51.374,313.0
20190126,151.916,65.558,183.0
20190127,110.599,55.587,218.0
20190128,75.327,21.861,259.0
20190129,94.024,28.574,344.0
20190130,106.012,49.722,297.0
20190131,92.335,27.337,196.0
20190201,119.24,47.824,261.0
20190202,87.779,48.864,182.0
20190203,67.827,42.849,142.0
20190204,122.884,59.665,245.0
20190205,112.65,43.845,199.0
20190206,85.219,28.141,329.0
20190209,132.248,61.087,160.0
20190210,163.238,83.462,201.0
20190211,144.063,80.869,335.0
20190212,149.231,90.776,382.0
20190213,215.336,109.285,317.0
20190214,175.47,83.104,378.0
20190215,65.247,43.195,448.0
20190217,48.524,31.465,240.0
20190218,50.941,30.839,350.0
20190219,71.761,51.562,331.0
20190220,66.094,51.051,410.0
20190221,43.522,34.694,468.0
20190224,68.849,51.129,437.0
20190225,181.751,131.518,395.0
20190226,56.899,28.874,343.0
20190227,103.42,66.431,365.0
20190228,166.19,108.14,402.0
20190301,224.69,158.251,533.0
20190302,182.967,130.62,384.0
20190303,183.764,129.45,523.0
20190304,202.206,140.082,483.0
20190305,401.922,283.201,548.0
20190306,243.412,170.022,519.0
20190307,109.71,77.784,485.0
20190311,73.353,44.857,364.0
20190312,88.366,51.594,358.0
20190313,76.074,23.512,307.0
20190314,72.836,33.031,305.0
20190315,55.492,30.444,334.0
20190316,45.59,32.297,262.0
20190317,40.746,23.256,392.0
20190319,52.453,31.517,363.0
20190320,74.993,53.075,291.0
20190321,37.235,27.64,375.0
20190322,32.333,17.788,304.0
20190323,23.83,14.734,216.0
20190324,27.331,12.716,1.0
20190326,59.35,33.491,333.0
20190327,78.2,46.975,353.0
20190328,79.665,46.447,326.0
20190329,31.808,14.797,277.0
20190330,30.765,18.579,208.0
20190331,31.657,19.272,388.0
