Date,pm10,pm25,COUNT_T
20180813,32.531,23.067,27.0
20180814,29.201,16.467,14.0
20180815,27.014,18.149,10.0
20180816,20.509,9.733,36.0
20180817,21.133,8.092,20.0
20180818,26.221,10.056,13.0
20180819,29.135,13.442,14.0
20180820,39.444,23.977,36.0
20180821,27.631,13.379,75.0
20180822,28.739,13.791,37.0
20180823,19.865,7.598,11.0
20180824,15.664,6.346,16.0
20180825,28.442,11.819,15.0
20180826,21.541,9.608,18.0
20180827,13.403,5.368,49.0
20180828,16.817,5.815,49.0
20180829,23.908,9.768,17.0
20180830,33.29,17.639,55.0
20180831,27.626,13.835,59.0
20180901,25.342,9.586,18.0
20180902,21.523,8.417,43.0
20180903,22.433,8.435,60.0
20180904,22.822,8.98,44.0
20180905,35.506,9.399,59.0
20180906,39.474,21.825,60.0
20180907,33.346,15.126,39.0
20180908,30.283,8.298,12.0
20180909,27.197,9.867,38.0
20180910,20.986,7.849,41.0
20180911,20.583,6.619,49.0
20180912,23.249,10.031,52.0
20180913,27.314,13.256,67.0
20180914,26.039,16.736,19.0
20180915,18.012,8.997,14.0
20180916,41.618,28.688,12.0
20180917,32.03,18.054,54.0
20180918,45.351,22.576,76.0
20180919,48.335,26.246,54.0
20180920,21.86,14.249,48.0
20180921,11.885,5.603,20.0
20180922,45.999,23.378,15.0
20180923,36.561,14.122,15.0
20180924,22.051,10.247,5.0
20180925,19.226,8.854,7.0
20180926,12.649,5.562,10.0
20180927,12.128,5.037,37.0
20180928,20.152,9.59,42.0
20180929,19.426,9.176,12.0
20180930,25.603,15.405,19.0
20181001,22.15,12.936,61.0
20181002,26.724,14.657,38.0
20181003,29.371,16.66,13.0
20181004,24.166,14.34,82.0
20181005,14.677,7.186,22.0
20181006,7.13,2.459,4.0
20181007,32.349,14.063,21.0
20181008,26.458,10.526,31.0
20181009,31.618,13.778,89.0
20181010,27.174,15.48,76.0
20181011,25.276,11.607,97.0
20181012,28.47,15.628,73.0
20181013,42.337,28.739,15.0
20181014,45.222,31.908,70.0
20181015,68.882,44.419,454.0
20181016,58.016,31.991,400.0
20181017,46.149,22.965,243.0
20181018,19.977,9.902,123.0
20181019,24.273,12.627,85.0
20181020,37.737,21.597,71.0
20181021,34.634,19.811,120.0
20181022,48.96,28.078,201.0
20181023,55.923,32.04,275.0
20181024,47.726,27.297,231.0
20181025,40.109,22.935,115.0
20181026,41.679,23.865,79.0
20181027,31.706,18.238,30.0
20181028,16.434,9.536,71.0
20181029,18.976,11.072,85.0
20181030,19.825,11.473,154.0
20181031,17.13,9.973,62.0
20181101,27.184,15.572,108.0
20181102,35.249,20.16,90.0
20181103,38.726,22.128,96.0
20181104,34.608,19.79,229.0
20181105,46.171,26.414,390.0
20181106,81.441,46.756,613.0
20181107,53.493,30.697,588.0
20181108,9.34,5.549,435.0
20181109,57.719,33.849,372.0
20181110,102.73,69.241,247.0
20181111,107.937,64.875,351.0
20181112,40.891,21.733,371.0
20181113,48.372,28.076,458.0
20181114,37.939,24.154,341.0
20181115,51.227,34.892,283.0
20181116,59.483,41.919,379.0
20181117,40.108,23.042,120.0
20181118,42.594,27.587,173.0
20181119,56.112,34.807,311.0
20181120,50.917,22.676,288.0
20181121,42.294,18.267,174.0
20181122,26.917,11.953,26.0
20181123,28.739,13.858,106.0
20181124,19.003,11.747,73.0
20181125,41.044,23.453,230.0
20181126,62.487,41.985,442.0
20181127,131.912,71.991,500.0
20181128,141.3,28.982,520.0
20181129,84.899,24.785,403.0
20181130,64.096,24.687,366.0
20181201,49.281,28.518,170.0
20181202,59.665,31.147,163.0
20181203,49.582,31.726,245.0
20181204,47.83,26.979,206.0
20181205,41.151,16.772,187.0
20181206,53.999,27.405,88.0
20181207,35.81,14.255,79.0
20181208,37.167,14.856,40.0
20181209,32.173,16.214,63.0
20181210,40.769,24.7,122.0
20181211,45.16,28.716,166.0
20181212,58.5,30.746,224.0
20181213,49.095,30.843,123.0
20181214,50.623,24.492,73.0
20181215,107.8,67.506,98.0
20181216,85.353,60.161,216.0
20181217,112.611,68.265,482.0
20181218,79.661,38.906,363.0
20181219,91.275,51.018,369.0
20181220,98.161,59.453,422.0
20181221,117.721,70.279,395.0
20181222,119.859,83.683,340.0
20181223,89.909,41.19,242.0
20181224,38.222,19.799,166.0
20181225,53.59,31.007,155.0
20181226,77.898,38.274,210.0
20181227,50.047,13.176,112.0
20181228,64.899,16.609,135.0
20181229,67.983,12.71,91.0
20181230,48.451,20.251,71.0
20181231,83.375,42.372,93.0
20190101,54.502,32.91,88.0
20190102,46.874,27.83,188.0
20190103,47.544,26.241,240.0
20190104,82.809,52.506,373.0
20190105,88.191,47.048,267.0
20190106,85.586,30.84,224.0
20190107,86.953,53.751,436.0
20190108,73.297,32.14,264.0
20190110,92.878,46.879,308.0
20190111,110.756,78.593,295.0
20190112,121.468,80.935,364.0
20190113,133.854,87.81,617.0
20190114,150.061,111.98,617.0
20190115,145.151,83.36,502.0
20190116,71.487,22.105,357.0
20190117,67.13,28.827,292.0
20190118,86.248,45.63,439.0
20190119,97.231,64.543,420.0
20190120,81.409,35.379,384.0
20190121,69.835,28.124,369.0
20190122,92.409,36.745,417.0
20190125,70.447,27.874,313.0
20190126,65.286,24.751,183.0
20190127,51.256,25.266,218.0
20190128,111.921,30.897,259.0
20190129,89.259,23.181,344.0
20190130,77.349,33.562,297.0
20190131,109.683,22.799,196.0
20190201,61.897,20.762,261.0
20190202,80.896,41.538,182.0
20190203,63.445,48.67,142.0
20190204,109.671,52.231,245.0
20190205,115.496,28.749,199.0
20190206,136.467,43.078,329.0
20190209,58.148,22.406,160.0
20190210,58.41,28.903,201.0
20190211,51.235,29.163,335.0
20190212,75.662,45.434,382.0
20190213,63.285,29.174,317.0
20190214,90.053,36.842,378.0
20190215,58.076,36.232,448.0
20190217,53.438,29.471,240.0
20190218,59.476,31.019,350.0
20190219,47.926,32.199,331.0
20190220,87.878,68.615,410.0
20190221,103.405,77.96,468.0
20190224,100.181,76.462,437.0
20190225,117.967,84.429,395.0
20190226,66.985,32.572,343.0
20190227,86.38,51.135,365.0
20190228,107.357,70.247,402.0
20190301,154.278,111.638,533.0
20190302,143.105,107.217,384.0
20190303,132.392,94.207,523.0
20190304,210.389,145.953,483.0
20190305,333.803,249.664,548.0
20190306,218.213,162.523,519.0
20190307,93.037,63.017,485.0
20190311,105.044,73.422,364.0
20190312,134.75,83.147,358.0
20190313,68.847,19.548,307.0
20190314,67.653,28.581,305.0
20190315,88.953,53.227,334.0
20190316,53.862,35.674,262.0
20190317,51.346,29.124,392.0
20190319,93.95,56.056,363.0
20190320,129.856,99.626,291.0
20190321,54.596,44.125,375.0
20190322,53.852,22.318,304.0
20190323,33.987,19.301,216.0
20190324,40.871,16.711,1.0
20190326,88.678,52.072,333.0
20190327,144.367,91.685,353.0
20190328,123.572,76.784,326.0
20190329,62.29,28.076,277.0
20190330,54.425,37.885,208.0
20190331,58.442,32.163,388.0
