Date,pm10,pm25,COUNT_T
20180725,50.182,26.196,56.0
20180726,57.083,33.301,93.0
20180727,57.832,34.877,51.0
20180728,43.409,27.483,17.0
20180729,39.51,21.794,20.0
20180730,29.717,12.525,51.0
20180731,38.726,20.717,72.0
20180801,54.304,30.905,22.0
20180803,71.77,51.247,84.0
20180804,42.964,23.278,20.0
20180805,40.694,24.081,23.0
20180806,42.62,25.528,57.0
20180807,34.431,16.754,122.0
20180808,37.747,21.938,49.0
20180809,35.412,23.733,59.0
20180810,38.053,19.655,16.0
20180811,24.307,8.368,16.0
20180812,32.232,16.255,14.0
20180813,47.772,29.38,27.0
20180814,51.026,32.161,14.0
20180815,51.654,33.822,10.0
20180816,44.656,21.726,36.0
20180817,44.882,20.303,20.0
20180818,43.211,16.045,13.0
20180819,48.294,25.421,14.0
20180820,56.813,31.025,36.0
20180821,44.487,18.872,75.0
20180822,46.807,22.949,37.0
20180823,34.891,13.131,11.0
20180824,24.493,7.471,16.0
20180825,44.148,18.317,15.0
20180826,38.359,18.162,18.0
20180827,26.253,10.275,49.0
20180828,31.122,7.163,49.0
20180829,30.934,11.295,17.0
20180830,44.264,21.836,55.0
20180831,43.334,24.24,59.0
20180901,40.033,16.505,18.0
20180902,31.859,8.636,43.0
20180903,36.706,15.454,60.0
20180904,42.519,19.076,44.0
20180905,54.332,16.688,59.0
20180906,48.656,21.936,60.0
20180907,49.947,24.851,39.0
20180908,49.377,17.944,12.0
20180909,43.987,18.143,38.0
20180910,30.673,10.02,41.0
20180911,30.102,10.349,49.0
20180912,34.394,12.314,52.0
20180913,40.732,17.883,67.0
20180914,39.019,15.901,19.0
20180915,30.751,12.133,14.0
20180916,52.306,32.073,12.0
20180917,48.166,23.683,54.0
20180918,59.59,26.478,76.0
20180919,60.4,28.724,54.0
20181010,64.195,33.06,76.0
20181011,60.812,31.03,97.0
20181012,72.885,39.507,73.0
20181013,102.643,72.894,15.0
20181014,115.056,82.269,70.0
20181015,135.676,84.633,454.0
20181016,127.153,75.802,400.0
20181017,76.451,41.507,243.0
20181018,42.106,23.309,123.0
20181019,34.892,19.646,85.0
20181020,45.244,26.124,71.0
20181021,34.431,22.701,120.0
20181022,66.612,45.966,201.0
20181023,65.633,45.367,275.0
20181024,45.333,22.09,231.0
20181025,39.708,22.306,115.0
20181026,36.603,24.34,79.0
20181027,26.73,6.522,30.0
20181028,17.219,10.252,71.0
20181029,20.691,10.962,85.0
20181030,22.837,12.447,154.0
20181031,23.078,15.289,62.0
20181101,35.263,22.343,108.0
20181102,37.601,24.599,90.0
20181103,50.672,35.235,96.0
20181104,47.085,34.64,229.0
20181105,62.167,43.403,390.0
20181106,187.951,135.771,613.0
20181107,106.349,80.899,588.0
20181108,15.253,10.095,435.0
20181109,47.315,26.18,372.0
20181110,94.788,64.606,247.0
20181111,91.685,63.169,351.0
20181112,33.724,19.027,371.0
20181113,49.386,30.965,458.0
20181114,36.077,25.998,341.0
20181115,56.784,42.781,283.0
20181116,64.891,48.535,379.0
20181117,32.394,20.551,120.0
20181118,36.857,24.292,173.0
20181119,48.852,29.882,311.0
20181120,37.81,15.742,288.0
20181121,35.285,19.854,174.0
20181122,22.035,12.499,26.0
20181123,23.519,13.865,106.0
20181124,18.738,12.933,73.0
20181125,47.323,37.138,230.0
20181126,64.588,45.671,442.0
20181127,118.948,59.405,500.0
20181128,158.158,27.851,520.0
20181129,76.345,25.228,403.0
20181130,52.328,20.48,366.0
20181201,34.872,20.639,170.0
20181202,43.251,25.312,163.0
20181203,35.677,21.571,245.0
20181204,37.259,22.829,206.0
20181205,34.442,15.905,187.0
20181206,40.855,20.513,88.0
20181207,20.497,8.558,79.0
20181208,22.835,8.745,40.0
20181209,26.663,13.738,63.0
20181210,36.988,22.585,122.0
20181211,45.702,30.218,166.0
20181212,41.081,22.959,224.0
20181213,35.68,23.337,123.0
20181214,35.684,18.424,73.0
20181215,59.242,37.774,98.0
20181216,45.08,30.053,216.0
20181217,69.699,43.512,482.0
20181218,52.867,30.09,363.0
20181219,47.088,28.658,369.0
20181220,68.272,45.885,422.0
20181221,65.552,42.565,395.0
20181222,90.002,63.541,340.0
20181223,56.451,34.669,242.0
20181224,26.377,15.64,166.0
20181225,31.233,19.96,155.0
20181226,47.746,27.342,210.0
20181227,30.928,12.188,112.0
20181228,37.921,15.243,135.0
20181229,38.554,12.924,91.0
20181230,36.702,20.059,71.0
20181231,52.327,34.689,93.0
20190101,40.522,28.055,88.0
20190102,33.889,23.839,188.0
20190103,41.01,26.842,240.0
20190104,48.453,35.068,373.0
20190105,77.125,54.72,267.0
20190106,51.472,25.603,224.0
20190107,52.975,35.93,436.0
20190108,36.333,18.525,264.0
20190110,62.319,37.648,308.0
20190111,63.294,43.976,295.0
20190112,101.022,75.954,364.0
20190113,136.902,99.802,617.0
20190114,265.019,202.344,617.0
20190115,177.477,115.826,502.0
20190116,54.937,19.615,357.0
20190117,43.011,24.453,292.0
20190118,51.064,31.301,439.0
20190119,84.258,59.264,420.0
20190120,64.647,35.624,384.0
20190121,50.252,26.383,369.0
20190122,69.445,34.662,417.0
20190125,47.81,25.876,313.0
20190126,41.141,22.082,183.0
20190127,42.701,25.674,218.0
20190128,79.109,28.872,259.0
20190129,66.933,22.819,344.0
20190130,54.401,30.12,297.0
20190131,65.914,24.052,196.0
20190201,47.658,21.664,261.0
20190202,53.618,34.29,182.0
20190203,42.044,31.937,142.0
20190204,106.241,58.64,245.0
20190205,109.713,43.463,199.0
20190206,110.174,41.918,329.0
20190209,61.62,33.869,160.0
20190210,66.56,38.703,201.0
20190211,57.232,36.905,335.0
20190212,66.999,46.526,382.0
20190213,46.194,26.678,317.0
20190214,56.614,30.188,378.0
20190215,62.336,44.758,448.0
20190217,58.508,42.965,240.0
20190218,56.058,35.589,350.0
20190219,69.901,53.219,331.0
20190220,92.314,77.596,410.0
20190221,121.629,99.512,468.0
20190224,88.99,68.085,437.0
20190225,133.265,102.635,395.0
20190226,83.34,43.76,343.0
20190227,92.657,58.633,365.0
20190228,147.812,104.083,402.0
20190301,179.392,128.656,533.0
20190302,197.881,144.943,384.0
20190303,166.929,121.785,523.0
20190304,229.914,165.391,483.0
20190305,293.686,207.617,548.0
20190306,189.435,132.671,519.0
20190307,74.763,57.636,485.0
20190311,86.047,52.812,364.0
20190312,94.662,59.25,358.0
20190313,55.592,18.722,307.0
20190314,54.063,26.94,305.0
20190315,65.874,40.003,334.0
20190316,61.288,43.375,262.0
20190317,50.11,32.138,392.0
20190319,64.442,41.058,363.0
20190320,86.172,61.251,291.0
20190321,31.567,24.724,375.0
20190322,34.792,23.252,304.0
20190323,27.976,19.248,216.0
20190324,30.592,18.056,1.0
20190326,66.209,41.269,333.0
20190327,86.32,56.266,353.0
20190328,73.733,46.049,326.0
20190329,37.978,19.8,277.0
20190330,39.051,28.332,208.0
20190331,38.947,27.126,388.0
