Date,pm10,pm25,COUNT_T
20180808,38.267,23.363,49.0
20180809,33.058,22.38,59.0
20180810,27.684,15.454,16.0
20180811,23.507,13.13,16.0
20180812,28.582,19.308,14.0
20180813,45.635,30.994,27.0
20180814,47.189,26.921,14.0
20180815,44.625,30.214,10.0
20180816,36.678,17.06,36.0
20180817,37.789,13.988,20.0
20180818,42.298,16.27,13.0
20180819,46.054,21.222,14.0
20180820,57.85,35.376,36.0
20180821,40.259,19.626,75.0
20180822,43.985,21.336,37.0
20180823,28.387,11.058,11.0
20180824,17.703,7.196,16.0
20180825,38.295,16.175,15.0
20180826,30.501,13.961,18.0
20180827,16.705,6.296,49.0
20180828,19.041,6.569,49.0
20180829,24.891,9.875,17.0
20180830,39.484,21.902,55.0
20180831,36.589,18.344,59.0
20180901,31.703,12.096,18.0
20180902,27.778,10.883,43.0
20180903,26.069,9.801,60.0
20180904,28.305,10.455,44.0
20180905,44.669,12.406,59.0
20180906,41.706,22.863,60.0
20180907,46.842,21.341,39.0
20180908,42.972,11.832,12.0
20180909,37.749,13.376,38.0
20180910,32.393,12.281,41.0
20180911,33.39,10.393,49.0
20180912,27.913,12.096,52.0
20180913,34.204,16.78,67.0
20180914,33.459,21.906,19.0
20180915,21.935,10.527,14.0
20180916,43.804,30.132,12.0
20180917,39.86,22.139,54.0
20180918,56.333,28.212,76.0
20180919,63.962,35.459,54.0
20180920,25.31,16.59,48.0
20180921,14.682,6.999,20.0
20180922,53.462,26.913,15.0
20180923,46.848,18.368,15.0
20180924,27.996,13.355,5.0
20180925,28.514,13.523,7.0
20180926,18.338,7.939,10.0
20180927,19.775,8.698,37.0
20180928,26.326,12.772,42.0
20180929,28.626,13.537,12.0
20180930,20.328,12.639,19.0
20181001,12.633,7.602,61.0
20181002,22.451,11.967,38.0
20181003,39.299,22.157,13.0
20181004,31.388,18.827,82.0
20181005,17.686,8.826,22.0
20181006,10.389,3.956,4.0
20181007,43.163,18.465,21.0
20181008,32.358,12.251,31.0
20181009,40.64,17.879,89.0
20181010,33.638,18.801,76.0
20181011,31.498,13.95,97.0
20181012,38.684,21.404,73.0
20181013,55.487,37.852,15.0
20181014,55.842,39.322,70.0
20181015,77.953,50.325,454.0
20181016,74.454,41.307,400.0
20181017,58.939,29.186,243.0
20181018,29.109,13.688,123.0
20181019,27.164,14.11,85.0
20181020,28.544,16.371,71.0
20181021,25.444,14.665,120.0
20181022,38.08,21.839,201.0
20181023,45.227,25.918,275.0
20181024,40.789,23.31,231.0
20181025,28.494,16.315,115.0
20181026,30.952,17.749,79.0
20181027,23.219,13.417,30.0
20181028,12.844,7.672,71.0
20181029,14.241,8.467,85.0
20181030,13.018,7.736,154.0
20181031,13.482,8.039,62.0
20181101,20.684,11.971,108.0
20181102,25.893,14.88,90.0
20181103,29.283,16.801,96.0
20181104,21.618,12.508,229.0
20181105,33.464,19.185,390.0
20181106,67.844,38.904,613.0
20181107,43.391,24.967,588.0
20181108,7.907,5.047,435.0
20181109,67.624,40.243,372.0
20181110,117.787,78.723,247.0
20181111,97.623,58.472,351.0
20181112,53.96,29.004,371.0
20181113,64.495,37.798,458.0
20181114,48.548,30.847,341.0
20181115,61.378,41.82,283.0
20181116,68.966,47.935,379.0
20181117,51.015,29.607,120.0
20181118,49.119,32.206,173.0
20181119,73.378,45.112,311.0
20181120,64.81,28.69,288.0
20181121,39.933,17.292,174.0
20181122,32.016,15.56,26.0
20181123,39.364,19.747,106.0
20181124,20.092,12.941,73.0
20181125,27.166,15.581,230.0
20181126,58.702,40.937,442.0
20181127,112.29,67.612,500.0
20181128,111.606,23.051,520.0
20181129,98.069,29.272,403.0
20181130,77.524,30.534,366.0
20181201,62.701,36.262,170.0
20181202,64.184,33.476,163.0
20181203,50.658,32.163,245.0
20181204,50.014,27.605,206.0
20181205,52.451,21.584,187.0
20181206,64.636,32.672,88.0
20181207,45.845,18.169,79.0
20181208,46.851,18.708,40.0
20181209,41.538,21.438,63.0
20181210,55.956,33.79,122.0
20181211,59.065,37.862,166.0
20181212,72.264,37.508,224.0
20181213,64.037,40.426,123.0
20181214,56.451,29.925,73.0
20181215,76.217,49.134,98.0
20181216,76.838,53.767,216.0
20181217,96.507,60.803,482.0
20181218,75.8,39.997,363.0
20181219,83.343,45.986,369.0
20181220,86.678,56.188,422.0
20181221,94.471,59.939,395.0
20181222,107.413,73.262,340.0
20181223,81.32,44.231,242.0
20181224,44.632,21.48,166.0
20181225,60.344,34.624,155.0
20181226,79.919,41.055,210.0
20181227,48.131,16.925,112.0
20181229,80.793,17.357,91.0
20181230,59.69,29.086,71.0
20181231,78.163,49.407,93.0
20190101,62.582,37.815,88.0
20190102,61.662,37.129,188.0
20190103,71.826,41.615,240.0
20190104,93.126,58.991,373.0
20190105,97.71,54.688,267.0
20190106,85.822,36.214,224.0
20190107,84.022,49.462,436.0
20190108,86.89,39.663,264.0
20190110,87.413,45.709,308.0
20190111,105.345,67.959,295.0
20190112,118.917,79.976,364.0
20190113,121.212,79.163,617.0
20190114,169.501,119.149,617.0
20190115,154.098,89.835,502.0
20190116,92.483,31.95,357.0
20190117,84.165,39.065,292.0
20190118,95.357,54.174,439.0
20190119,117.499,74.858,420.0
20190120,106.058,45.217,384.0
20190121,71.667,31.801,369.0
20190122,84.724,33.88,417.0
20190125,83.228,37.333,313.0
20190126,118.244,50.441,183.0
20190127,78.072,39.268,218.0
20190128,72.786,20.955,259.0
20190129,92.466,27.987,344.0
20190130,91.449,42.832,297.0
20190131,90.459,27.264,196.0
20190201,95.303,37.776,261.0
20190202,83.008,46.115,182.0
20190203,63.203,40.169,142.0
20190204,106.008,51.174,245.0
20190205,96.757,34.947,199.0
20190206,85.893,28.401,329.0
20190209,125.861,58.053,160.0
20190210,157.401,80.435,201.0
20190211,138.219,77.555,335.0
20190212,120.089,73.509,382.0
20190213,143.684,72.844,317.0
20190214,124.67,59.414,378.0
20190215,52.127,33.709,448.0
20190217,53.857,34.741,240.0
20190218,46.692,28.038,350.0
20190219,69.106,49.418,331.0
20190220,92.189,72.381,410.0
20190221,100.318,81.542,468.0
20190224,63.337,46.334,437.0
20190225,61.573,45.151,395.0
20190226,59.471,30.014,343.0
20190227,80.212,51.121,365.0
20190228,103.249,67.153,402.0
20190301,147.883,103.611,533.0
20190302,162.842,115.451,384.0
20190303,155.866,108.628,523.0
20190304,223.616,156.144,483.0
20190305,257.748,185.814,548.0
20190306,162.662,113.228,519.0
20190307,56.058,38.917,485.0
20190311,67.892,41.634,364.0
20190312,86.233,49.767,358.0
20190313,83.135,25.165,307.0
20190314,79.033,35.79,305.0
20190315,59.699,32.665,334.0
20190316,39.968,27.921,262.0
20190317,45.127,25.509,392.0
20190319,56.267,33.817,363.0
20190320,78.931,55.856,291.0
20190321,39.251,28.81,375.0
20190322,43.294,23.894,304.0
20190323,31.034,19.264,216.0
20190324,34.085,15.634,1.0
20190326,73.412,41.483,333.0
20190327,87.801,52.483,353.0
20190328,74.299,43.01,326.0
20190329,45.324,21.234,277.0
20190330,46.767,28.431,208.0
20190331,45.972,28.234,388.0
