Date,pm10,pm25,COUNT_T
20181229,40.758,10.501,91.0
20181230,36.329,17.644,71.0
20181231,45.9,29.06,93.0
20190101,38.612,23.176,88.0
20190102,34.657,20.79,188.0
20190103,36.678,21.193,240.0
20190104,51.265,32.376,373.0
20190105,73.827,44.327,267.0
20190106,47.142,19.917,224.0
20190107,54.784,31.919,436.0
20190108,43.253,19.624,264.0
20190110,55.815,29.409,308.0
20190111,74.288,47.79,295.0
20190112,99.892,67.055,364.0
20190113,141.576,92.638,617.0
20190114,280.695,197.602,617.0
20190115,185.503,116.203,502.0
20190116,50.349,16.66,357.0
20190117,48.643,26.005,292.0
20190118,52.751,29.999,439.0
20190119,81.204,51.856,420.0
20190120,68.043,32.452,384.0
20190121,60.119,26.847,369.0
20190122,72.74,29.272,417.0
20190125,53.365,23.332,313.0
20190126,51.058,21.328,183.0
20190127,45.978,22.961,218.0
20190128,71.149,21.805,259.0
20190129,71.222,20.824,344.0
20190130,60.131,28.008,297.0
20190131,69.521,22.833,196.0
20190201,42.105,16.998,261.0
20190202,57.714,32.103,182.0
20190203,48.352,30.926,142.0
20190204,72.026,35.96,245.0
20190205,70.249,23.396,199.0
20190206,88.216,29.358,329.0
20190209,37.931,17.245,160.0
20190210,39.111,19.717,201.0
20190211,35.228,19.375,335.0
20190212,52.71,32.11,382.0
20190213,36.641,18.169,317.0
20190214,47.952,23.552,378.0
20190215,36.111,23.16,448.0
20190217,36.858,23.812,240.0
20190218,37.66,22.49,350.0
20190219,45.024,31.944,331.0
20190220,60.524,47.952,410.0
20190221,81.847,65.324,468.0
20190224,63.761,47.221,437.0
20190225,97.242,70.202,395.0
20190226,48.828,24.822,343.0
20190227,59.301,37.533,365.0
20190228,82.99,53.321,402.0
20190301,107.881,75.631,533.0
20190302,130.711,92.101,384.0
20190303,117.192,82.118,523.0
20190304,214.562,150.685,483.0
20190305,184.858,132.964,548.0
20190306,140.466,97.722,519.0
20190307,41.34,28.797,485.0
20190311,51.153,31.41,364.0
20190312,66.665,39.3,358.0
20190313,35.417,9.924,307.0
20190314,35.097,15.601,305.0
20190315,45.738,24.645,334.0
20190316,27.052,18.726,262.0
20190317,28.315,15.875,392.0
20190319,46.719,27.959,363.0
20190320,66.312,46.873,291.0
20190321,44.619,32.922,375.0
20190322,44.797,25.305,304.0
20190323,32.495,20.231,216.0
20190324,39.79,18.962,1.0
20190326,78.062,44.082,333.0
20190327,104.637,63.024,353.0
20190328,91.94,53.487,326.0
20190329,47.969,22.525,277.0
20190330,44.853,27.562,208.0
20190331,43.744,27.314,388.0
