Date,pm10,pm25,COUNT_T
20181117,48.088,30.869,120.0
20181118,59.497,39.538,173.0
20181119,81.066,50.081,311.0
20181120,71.87,30.046,288.0
20181121,60.019,33.656,174.0
20181122,31.292,17.5,26.0
20181123,40.772,24.356,106.0
20181124,32.65,23.324,73.0
20181125,60.241,48.308,230.0
20181126,77.692,55.549,442.0
20181127,118.493,62.864,500.0
20181128,152.931,27.486,520.0
20181129,110.04,37.302,403.0
20181130,86.446,34.758,366.0
20181201,64.279,38.117,170.0
20181202,67.617,38.869,163.0
20181203,67.03,41.16,245.0
20181204,58.425,35.332,206.0
20181205,49.767,22.862,187.0
20181206,55.96,27.586,88.0
20181207,35.477,15.235,79.0
20181208,36.763,14.16,40.0
20181209,39.179,20.91,63.0
20181210,53.467,32.856,122.0
20181211,61.792,40.524,166.0
20181212,57.239,31.803,224.0
20181213,54.494,35.072,123.0
20181214,58.986,30.71,73.0
20181215,78.871,50.514,98.0
20181216,71.104,47.616,216.0
20181217,92.787,58.179,482.0
20181218,76.453,43.848,363.0
20181219,76.36,46.742,369.0
20181220,93.55,62.874,422.0
20181221,95.922,62.524,395.0
20181222,110.937,78.383,340.0
20181223,89.919,54.091,242.0
20181224,45.169,27.13,166.0
20181225,62.688,40.566,155.0
20181226,82.742,47.169,210.0
20181227,64.531,25.779,112.0
20181228,74.619,30.54,135.0
20181229,77.597,26.222,91.0
20181230,70.529,39.238,71.0
20181231,86.285,57.655,93.0
20190101,78.283,54.643,88.0
20190102,67.878,47.51,188.0
20190103,79.658,52.754,240.0
20190104,99.139,72.392,373.0
20190105,107.32,71.849,267.0
20190106,91.983,46.781,224.0
20190107,93.803,63.783,436.0
20190108,87.754,45.965,264.0
20190110,101.372,61.777,308.0
20190111,107.534,74.956,295.0
20190112,129.812,97.608,364.0
20190113,119.537,86.969,617.0
20190114,160.753,122.56,617.0
20190115,140.301,85.825,502.0
20190116,97.179,37.261,357.0
20190117,90.346,50.862,292.0
20190118,96.659,59.541,439.0
20190119,144.99,102.323,420.0
20190120,124.734,64.75,384.0
20190121,86.998,45.166,369.0
20190122,87.233,43.596,417.0
20190125,112.779,64.418,313.0
20190126,128.014,71.631,183.0
20190127,83.553,49.958,218.0
20190128,77.896,28.575,259.0
20190129,98.518,34.644,344.0
20190130,99.864,55.632,297.0
20190131,89.035,33.745,196.0
20190201,133.573,60.694,261.0
20190202,93.004,59.91,182.0
20190203,66.082,49.458,142.0
20190204,129.878,69.768,245.0
20190205,104.316,44.453,199.0
20190206,86.924,32.981,329.0
20190209,172.533,95.989,160.0
20190210,206.881,120.751,201.0
20190211,160.928,103.133,335.0
20190212,142.556,97.992,382.0
20190213,156.397,92.61,317.0
20190214,139.55,74.945,378.0
20190215,69.688,49.203,448.0
20190217,82.031,61.326,240.0
20190218,93.052,59.274,350.0
20190219,79.322,59.344,331.0
20190220,93.917,79.126,410.0
20190221,109.537,89.756,468.0
20190224,103.192,79.452,437.0
20190225,156.297,121.547,395.0
20190226,85.489,45.322,343.0
20190227,85.867,52.833,365.0
20190228,69.274,48.823,402.0
20190301,103.606,75.011,533.0
20190302,176.027,129.498,384.0
20190303,171.817,127.417,523.0
20190304,270.653,196.481,483.0
20190305,406.295,287.477,548.0
20190306,263.76,184.721,519.0
20190307,112.616,86.726,485.0
20190311,127.235,77.69,364.0
20190312,138.631,84.118,358.0
20190313,34.966,12.119,307.0
20190314,112.114,56.074,305.0
20190315,88.167,53.439,334.0
20190316,84.002,59.411,262.0
20190317,77.145,49.626,392.0
20190319,87.028,56.118,363.0
20190320,110.706,78.508,291.0
20190321,37.169,29.296,375.0
20190322,37.31,25.102,304.0
20190323,29.438,20.18,216.0
20190324,30.903,18.297,1.0
20190326,70.739,44.128,333.0
20190327,96.601,63.058,353.0
20190328,87.148,54.615,326.0
20190329,39.334,20.51,277.0
20190330,41.8,30.49,208.0
20190331,40.43,28.117,388.0
