Date,pm10,pm25,COUNT_T
20180629,56.604,34.912,38.0
20180630,76.267,50.828,9.0
20180701,27.995,16.794,26.0
20180702,23.819,13.767,86.0
20180703,27.575,15.545,53.0
20180704,36.703,18.981,63.0
20180705,32.415,22.433,53.0
20180706,13.448,4.992,180.0
20180707,17.084,6.803,36.0
20180708,25.963,12.09,56.0
20180709,20.108,9.512,59.0
20180710,36.726,19.058,62.0
20180711,51.368,27.577,78.0
20180712,43.454,22.119,92.0
20180713,30.978,17.972,27.0
20180714,30.882,18.533,21.0
20180715,31.237,21.095,51.0
20180716,32.358,21.39,30.0
20180717,35.48,24.677,80.0
20180718,42.431,32.356,114.0
20180719,34.053,24.131,83.0
20180720,48.272,32.506,69.0
20180721,50.746,32.428,80.0
20180722,38.899,23.783,26.0
20180723,44.28,27.091,50.0
20180724,54.694,38.143,53.0
20180725,51.888,31.972,56.0
20180726,64.193,39.854,93.0
20180727,74.063,47.78,51.0
20180728,57.616,38.923,17.0
20180729,32.809,22.413,20.0
20180730,21.939,12.667,51.0
20180731,32.984,19.689,72.0
20180801,50.997,31.244,22.0
20180802,47.616,32.263,33.0
20180803,69.999,51.116,84.0
20180804,43.052,29.204,20.0
20180805,49.026,30.913,23.0
20180806,54.622,36.004,57.0
20180807,33.36,20.906,122.0
20180808,45.926,30.955,49.0
20180809,44.66,31.168,59.0
20180810,32.601,21.726,16.0
20180811,25.533,14.943,16.0
20180812,34.035,22.878,14.0
20180813,54.206,39.517,27.0
20180814,46.82,29.725,14.0
20180815,48.78,33.195,10.0
20180816,38.152,18.426,36.0
20180817,33.934,14.012,20.0
20180818,36.649,15.21,13.0
20180819,46.366,25.403,14.0
20180820,53.792,34.375,36.0
20180821,46.116,24.328,75.0
20180822,42.588,24.471,37.0
20180823,30.637,15.93,11.0
20180824,25.853,13.767,16.0
20180825,44.301,21.735,15.0
20180826,37.764,18.851,18.0
20180827,25.019,14.084,49.0
20180828,30.669,18.607,49.0
20180829,34.82,17.89,17.0
20180830,34.233,21.156,55.0
20180831,38.226,19.879,59.0
20180901,31.093,15.412,18.0
20180902,28.542,13.125,43.0
20180903,32.248,16.983,60.0
20180904,28.294,12.402,44.0
20180905,42.517,16.254,59.0
20180906,44.23,23.964,60.0
20180907,43.663,21.998,39.0
20180908,35.622,16.024,12.0
20180909,33.055,15.806,38.0
20180910,23.151,10.306,41.0
20180911,24.351,11.176,49.0
20180912,27.984,13.566,52.0
20180913,34.657,18.351,67.0
20180914,32.649,18.267,19.0
20180915,21.617,11.657,14.0
20180916,43.908,27.414,12.0
20180917,32.616,17.515,54.0
20180918,39.459,18.369,76.0
20180919,44.171,22.308,54.0
20180920,22.547,13.97,48.0
20180921,14.571,7.884,20.0
20180922,35.527,13.039,15.0
20180923,36.563,11.208,15.0
20180924,20.509,8.547,5.0
20180925,23.17,10.935,7.0
20180926,15.91,9.456,10.0
20180927,14.307,8.389,37.0
20180928,21.908,11.432,42.0
20180929,24.598,13.547,12.0
20180930,26.591,14.347,19.0
20181001,23.217,12.028,61.0
20181002,28.051,14.252,38.0
20181003,29.481,16.672,13.0
20181004,23.101,13.819,82.0
20181005,13.626,8.933,22.0
20181006,8.304,4.077,4.0
20181007,30.2,13.756,21.0
20181008,25.036,9.892,31.0
20181009,33.152,15.615,89.0
20181010,24.938,14.013,76.0
20181011,24.86,11.558,97.0
20181012,29.139,15.251,73.0
20181013,39.171,24.09,15.0
20181014,39.483,24.9,70.0
20181015,75.944,44.785,454.0
20181016,59.527,31.999,400.0
20181017,44.517,21.328,243.0
20181018,22.413,12.211,123.0
20181019,27.992,13.035,85.0
20181020,45.934,23.905,71.0
20181021,44.843,25.722,120.0
20181022,64.853,40.064,201.0
20181023,92.722,55.802,275.0
20181024,55.656,23.394,231.0
20181025,48.786,23.751,115.0
20181026,50.608,26.828,79.0
20181027,39.646,9.169,30.0
20181028,25.804,13.008,71.0
20181029,26.31,13.472,85.0
20181030,32.219,16.351,154.0
20181031,30.379,16.701,62.0
20181101,42.024,23.312,108.0
20181102,53.025,31.792,90.0
20181103,62.656,40.024,96.0
20181104,57.493,38.467,229.0
20181105,73.947,48.223,390.0
20181106,109.923,75.44,613.0
20181107,70.09,50.758,588.0
20181108,22.311,12.561,435.0
20181109,68.758,38.218,372.0
20181110,119.087,75.875,247.0
20181111,109.971,69.774,351.0
20181112,46.493,24.692,371.0
20181113,57.562,32.995,458.0
20181114,46.908,29.241,341.0
20181115,57.733,39.104,283.0
20181116,70.963,50.151,379.0
20181117,48.467,29.004,120.0
20181118,49.739,29.661,173.0
20181119,72.792,41.383,311.0
20181120,66.153,27.031,288.0
20181121,56.293,27.317,174.0
20181122,39.191,18.723,26.0
20181123,39.522,19.649,106.0
20181124,41.083,25.374,73.0
20181125,67.273,49.567,230.0
20181126,82.484,57.128,442.0
20181127,127.889,67.197,500.0
20181128,132.085,22.108,520.0
20181129,89.131,28.051,403.0
20181130,78.987,29.878,366.0
20181201,68.337,35.89,170.0
20181202,70.113,37.582,163.0
20181203,69.738,35.912,245.0
20181204,61.737,32.734,206.0
20181205,54.631,23.562,187.0
20181206,62.091,30.7,88.0
20181207,46.013,19.333,79.0
20181208,45.471,19.514,40.0
20181209,43.532,23.624,63.0
20181210,61.26,37.65,122.0
20181211,66.189,43.492,166.0
20181212,71.402,40.506,224.0
20181213,65.128,40.912,123.0
20181214,59.351,31.756,73.0
20181215,84.082,54.299,98.0
20181216,76.224,53.337,216.0
20181217,96.179,60.57,482.0
20181218,71.254,37.533,363.0
20181219,83.765,46.31,369.0
20181220,90.467,58.527,422.0
20181221,96.339,61.186,395.0
20181222,107.34,73.101,340.0
20181223,86.964,46.451,242.0
20181224,49.803,24.009,166.0
20181225,67.293,38.777,155.0
20181226,83.222,42.224,210.0
20181227,66.706,22.335,112.0
20181228,79.692,29.226,135.0
20181229,84.23,21.706,91.0
20181230,69.149,34.506,71.0
20181231,83.271,52.642,93.0
20190101,71.505,43.357,88.0
20190102,67.776,40.766,188.0
20190103,82.77,47.913,240.0
20190104,97.47,61.742,373.0
20190105,103.958,57.388,267.0
20190106,101.075,42.783,224.0
20190107,86.278,50.832,436.0
20190108,98.544,45.356,264.0
20190110,89.724,46.833,308.0
20190111,101.776,65.572,295.0
20190112,113.815,76.574,364.0
20190113,119.865,78.299,617.0
20190114,176.812,124.3,617.0
20190115,161.807,95.44,502.0
20190116,99.38,34.573,357.0
20190117,90.952,42.292,292.0
20190118,85.862,47.945,439.0
20190119,92.833,59.083,420.0
20190120,103.974,43.166,384.0
20190121,74.726,33.207,369.0
20190122,78.803,31.616,417.0
20190125,82.741,37.735,313.0
20190126,110.981,47.33,183.0
20190127,83.182,42.027,218.0
20190128,74.432,21.783,259.0
20190129,87.726,26.442,344.0
20190130,90.4,42.455,297.0
20190131,83.631,25.108,196.0
20190201,94.348,37.416,261.0
20190202,75.797,41.938,182.0
20190203,62.04,39.463,142.0
20190204,105.885,51.838,245.0
20190205,94.688,33.592,199.0
20190206,92.489,30.758,329.0
20190209,187.655,87.051,160.0
20190210,182.919,93.796,201.0
20190211,127.986,71.094,335.0
20190212,128.384,78.534,382.0
20190213,123.535,62.504,317.0
20190214,143.903,69.88,378.0
20190215,35.124,21.224,448.0
20190217,73.994,48.551,240.0
20190218,91.658,55.348,350.0
20190219,76.969,54.206,331.0
20190220,136.199,108.183,410.0
20190221,168.105,134.947,468.0
20190224,127.32,94.145,437.0
20190225,150.148,106.16,395.0
20190226,103.576,52.426,343.0
20190227,119.488,76.055,365.0
20190228,163.765,106.167,402.0
20190301,203.694,142.362,533.0
20190302,198.994,141.144,384.0
20190303,174.794,122.555,523.0
20190304,304.73,213.475,483.0
20190305,394.72,284.594,548.0
20190306,196.061,136.806,519.0
20190307,68.898,48.831,485.0
20190311,67.52,41.728,364.0
20190312,82.811,50.667,358.0
20190313,42.89,12.265,307.0
20190314,46.564,20.958,305.0
20190315,54.795,29.835,334.0
20190316,42.644,30.033,262.0
20190317,39.288,22.438,392.0
20190319,55.608,33.593,363.0
20190320,79.118,56.011,291.0
20190321,34.623,25.462,375.0
20190322,31.773,17.406,304.0
20190323,21.892,13.438,216.0
20190324,24.601,12.512,1.0
20190326,63.874,36.049,333.0
20190327,83.197,49.871,353.0
20190328,88.142,51.531,326.0
20190329,34.702,16.074,277.0
20190330,37.716,22.756,208.0
20190331,36.059,22.266,388.0
