Date,pm10,pm25,COUNT_T
20180806,29.716,17.676,57.0
20180807,27.186,13.355,122.0
20180808,32.751,18.815,49.0
20180809,27.693,18.418,59.0
20180810,33.001,16.391,16.0
20180811,24.473,9.545,16.0
20180812,25.861,12.786,14.0
20180813,40.886,24.967,27.0
20180814,48.873,30.99,14.0
20180815,50.082,32.778,10.0
20180816,39.707,19.754,36.0
20180817,40.461,18.328,20.0
20180818,42.279,15.76,13.0
20180819,47.431,24.775,14.0
20180820,57.802,31.569,36.0
20180821,43.112,18.222,75.0
20180822,46.895,23.01,37.0
20180823,34.089,12.73,11.0
20180824,23.851,7.206,16.0
20180825,43.965,18.243,15.0
20180826,38.649,18.319,18.0
20180827,26.695,10.449,49.0
20180828,31.723,7.305,49.0
20180829,33.256,12.517,17.0
20180830,50.069,24.707,55.0
20180831,50.347,28.227,59.0
20180901,43.247,17.9,18.0
20180902,34.552,9.495,43.0
20180903,38.56,15.547,60.0
20180904,47.817,21.614,44.0
20180905,56.052,16.927,59.0
20180906,52.428,23.951,60.0
20180907,62.776,31.487,39.0
20180908,54.157,19.743,12.0
20180909,48.483,20.063,38.0
20180910,32.313,10.635,41.0
20180911,30.298,10.308,49.0
20180912,33.281,11.96,52.0
20180913,38.854,16.917,67.0
20180914,38.234,15.494,19.0
20180915,31.451,12.404,14.0
20180916,53.469,32.772,12.0
20180917,50.027,24.551,54.0
20180918,59.269,26.331,76.0
20180919,61.589,29.274,54.0
20181010,91.176,34.235,76.0
20181011,67.765,33.577,97.0
20181012,91.51,49.707,73.0
20181013,124.663,88.064,15.0
20181014,129.971,93.233,70.0
20181015,148.04,91.896,454.0
20181016,147.053,87.082,400.0
20181017,75.208,40.511,243.0
20181018,43.635,24.143,123.0
20181019,37.426,21.052,85.0
20181020,47.724,27.476,71.0
20181021,36.478,24.106,120.0
20181022,74.285,51.15,201.0
20181023,67.613,47.368,275.0
20181024,73.265,35.021,231.0
20181025,45.694,26.517,115.0
20181026,34.808,23.162,79.0
20181027,25.114,6.122,30.0
20181028,18.544,11.108,71.0
20181029,22.14,11.911,85.0
20181030,22.899,12.595,154.0
20181031,24.347,16.173,62.0
20181101,35.247,22.342,108.0
20181102,38.087,24.96,90.0
20181103,51.007,35.549,96.0
20181104,49.191,36.233,229.0
20181105,56.033,39.118,390.0
20181106,216.796,156.115,613.0
20181107,113.941,87.297,588.0
20181108,21.155,14.037,435.0
20181109,43.004,23.581,372.0
20181110,99.14,67.551,247.0
20181111,94.08,65.02,351.0
20181112,35.072,19.778,371.0
20181113,51.83,32.482,458.0
20181114,39.033,28.155,341.0
20181115,60.674,45.639,283.0
20181116,69.649,52.135,379.0
20181117,38.624,24.526,120.0
20181118,42.429,28.061,173.0
20181119,52.223,32.041,311.0
20181120,40.673,16.947,288.0
20181121,37.347,20.83,174.0
20181122,27.849,16.226,26.0
20181123,27.367,16.168,106.0
20181124,23.489,16.21,73.0
20181125,55.706,43.619,230.0
20181126,75.744,53.733,442.0
20181127,124.833,67.623,500.0
20181128,176.446,31.184,520.0
20181129,86.151,29.174,403.0
20181130,56.131,22.226,366.0
20181201,40.431,24.071,170.0
20181202,49.34,28.99,163.0
20181203,33.839,20.288,245.0
20181204,32.61,19.88,206.0
20181205,33.204,15.419,187.0
20181206,42.067,21.533,88.0
20181207,19.926,8.437,79.0
20181208,23.924,9.344,40.0
20181209,26.838,13.488,63.0
20181210,36.076,21.951,122.0
20181211,49.882,32.925,166.0
20181212,41.582,23.238,224.0
20181213,36.324,23.732,123.0
20181214,34.558,17.868,73.0
20181215,62.136,39.676,98.0
20181216,50.106,33.453,216.0
20181217,80.411,50.545,482.0
20181218,53.337,30.403,363.0
20181219,47.24,28.808,369.0
20181220,77.456,52.235,422.0
20181221,77.854,50.595,395.0
20181222,120.8,85.616,340.0
20181223,65.858,41.628,242.0
20181224,28.686,17.134,166.0
20181225,33.862,21.725,155.0
20181226,49.524,28.522,210.0
20181227,30.068,11.999,112.0
20181228,34.737,14.009,135.0
20181229,32.69,11.211,91.0
20181230,37.434,20.458,71.0
20181231,55.163,36.555,93.0
20190101,44.182,30.595,88.0
20190102,39.86,27.952,188.0
20190103,50.331,32.788,240.0
20190104,56.997,41.34,373.0
20190105,132.523,97.416,267.0
20190106,54.433,26.993,224.0
20190107,59.651,40.446,436.0
20190108,35.554,18.726,264.0
20190110,58.134,35.063,308.0
20190111,65.032,45.19,295.0
20190112,140.01,105.904,364.0
20190113,206.661,150.848,617.0
20190114,299.869,228.843,617.0
20190115,180.637,121.931,502.0
20190116,43.041,15.529,357.0
20190117,34.864,19.744,292.0
20190118,45.547,27.918,439.0
20190119,71.878,50.449,420.0
20190120,55.265,30.126,384.0
20190121,42.696,22.312,369.0
20190122,58.46,29.377,417.0
20190125,44.465,24.408,313.0
20190126,37.135,20.072,183.0
20190127,37.649,22.397,218.0
20190128,60.286,23.439,259.0
20190129,55.849,19.169,344.0
20190130,56.094,31.056,297.0
20190131,59.862,22.603,196.0
20190201,33.751,15.59,261.0
20190202,53.485,34.401,182.0
20190203,68.778,52.47,142.0
20190204,94.028,52.004,245.0
20190205,76.707,29.424,199.0
20190206,88.157,33.65,329.0
20190209,45.763,25.044,160.0
20190210,51.523,30.238,201.0
20190211,55.564,35.76,335.0
20190212,69.995,48.874,382.0
20190213,48.31,27.742,317.0
20190214,51.754,27.24,378.0
20190215,40.16,27.558,448.0
20190217,45.663,32.871,240.0
20190218,41.296,26.054,350.0
20190219,60.626,46.207,331.0
20190220,89.223,74.844,410.0
20190221,139.685,114.785,468.0
20190224,78.523,60.126,437.0
20190225,143.099,112.612,395.0
20190226,68.206,35.905,343.0
20190227,78.346,49.599,365.0
20190228,161.964,113.833,402.0
20190301,200.49,143.561,533.0
20190302,219.002,160.422,384.0
20190303,176.872,129.449,523.0
20190304,226.421,162.685,483.0
20190305,265.274,187.224,548.0
20190306,217.624,152.12,519.0
20190307,66.147,50.944,485.0
20190311,80.676,49.808,364.0
20190312,102.379,69.246,358.0
20190313,36.991,12.487,307.0
20190314,39.388,19.574,305.0
20190315,49.49,30.117,334.0
20190316,54.985,38.84,262.0
20190317,39.782,25.202,392.0
20190319,61.634,39.145,363.0
20190320,118.433,84.435,291.0
20190321,29.654,23.151,375.0
20190322,36.413,24.653,304.0
20190323,32.572,22.017,216.0
20190324,28.454,16.992,1.0
20190326,61.017,38.066,333.0
20190327,87.101,57.194,353.0
20190328,89.922,56.576,326.0
20190329,36.894,19.194,277.0
20190330,37.078,27.161,208.0
20190331,35.7,25.134,388.0
