Date,pm10,pm25,COUNT_T,TMST,retail
20180625,64.161,37.989,116.0,9542.576,1.134
20180626,56.429,38.566,116.0,8716.739,0.88
20180627,44.889,29.086,76.0,9133.72,1.18
20180628,47.879,29.713,146.0,9071.166,1.066
20180629,62.736,39.123,38.0,9958.274,1.121
20180630,73.487,51.026,9.0,9240.056,1.249
20180701,25.463,10.489,26.0,6388.733,0.998
20180702,21.072,6.933,86.0,8333.287,0.894
20180703,33.74,12.997,53.0,8693.76,1.095
20180704,33.81,15.938,63.0,8814.7,1.081
20180705,36.777,17.483,53.0,8640.625,1.074
20180706,14.183,4.747,180.0,9191.429,1.212
20180707,21.663,7.493,36.0,9040.195,1.221
20180708,30.713,12.982,56.0,7288.646,1.157
20180709,22.444,9.243,59.0,8167.599,0.941
20180710,33.304,14.806,62.0,8339.751,1.007
20180711,53.647,30.371,78.0,8692.509,0.965
20180712,46.867,24.104,92.0,8777.203,1.089
20180713,32.151,15.729,27.0,9296.632,1.178
20180714,36.326,16.739,21.0,8899.166,1.296
20180715,35.2,18.792,51.0,7185.744,1.155
20180716,37.502,20.768,30.0,8499.019,1.105
20180717,37.966,23.22,80.0,8713.762,1.209
20180718,47.98,31.849,114.0,8726.629,1.104
20180719,41.337,24.062,83.0,8928.704,1.195
20180720,53.472,31.187,69.0,9461.309,1.197
20180721,55.357,32.322,80.0,8821.162,1.282
20180722,44.519,21.767,26.0,7161.696,1.292
20180723,46.825,23.353,50.0,8838.98,1.23
20180724,52.167,29.117,53.0,8747.443,1.253
20180725,50.182,26.196,56.0,8819.968,1.144
20180726,57.083,33.301,93.0,8803.395,1.179
20180727,57.832,34.877,51.0,9467.462,1.263
20180728,43.409,27.483,17.0,8428.359,1.25
20180729,39.51,21.794,20.0,6954.29,1.091
20180730,29.717,12.525,51.0,8596.023,1.257
20180731,38.726,20.717,72.0,8629.252,1.262
20180801,54.304,30.905,22.0,8993.709,1.484
20180803,71.77,51.247,84.0,8956.105,1.32
20180804,42.964,23.278,20.0,8199.126,1.306
20180805,40.694,24.081,23.0,6866.963,1.138
20180806,42.62,25.528,57.0,8502.701,1.172
20180807,34.431,16.754,122.0,8751.229,1.171
20180808,37.747,21.938,49.0,9006.582,1.149
20180809,35.412,23.733,59.0,9125.075,1.187
20180810,38.053,19.655,16.0,9213.082,1.214
20180811,24.307,8.368,16.0,8530.772,1.31
20180812,32.232,16.255,14.0,7072.839,1.184
20180813,47.772,29.38,27.0,8571.557,1.099
20180814,51.026,32.161,14.0,9317.58,1.189
20180815,51.654,33.822,10.0,7667.417,1.201
20180816,44.656,21.726,36.0,8651.366,1.093
20180817,44.882,20.303,20.0,9055.313,1.152
20180818,43.211,16.045,13.0,8465.19,1.245
20180819,48.294,25.421,14.0,6886.848,1.179
20180820,56.813,31.025,36.0,8402.68,1.126
20180821,44.487,18.872,75.0,8676.053,1.198
20180822,46.807,22.949,37.0,8845.528,1.209
20180823,34.891,13.131,11.0,7971.758,1.146
20180824,24.493,7.471,16.0,8726.416,1.149
20180825,44.148,18.317,15.0,8752.3,1.213
20180826,38.359,18.162,18.0,6946.998,1.212
20180827,26.253,10.275,49.0,8607.942,0.974
20180828,31.122,7.163,49.0,8641.542,1.247
20180829,30.934,11.295,17.0,7998.605,1.002
20180830,44.264,21.836,55.0,8494.256,1.156
20180831,43.334,24.24,59.0,9318.814,1.196
20180901,40.033,16.505,18.0,9132.641,1.41
20180902,31.859,8.636,43.0,7184.481,1.176
20180903,36.706,15.454,60.0,8249.189,0.987
20180904,42.519,19.076,44.0,8830.383,1.048
20180905,54.332,16.688,59.0,9092.57,2.039
20180906,48.656,21.936,60.0,8906.644,1.084
20180907,49.947,24.851,39.0,9205.897,1.177
20180908,49.377,17.944,12.0,9262.847,1.333
20180909,43.987,18.143,38.0,7347.214,1.289
20180910,30.673,10.02,41.0,8796.493,1.045
20180911,30.102,10.349,49.0,8940.662,1.06
20180912,34.394,12.314,52.0,9010.809,1.162
20180913,40.732,17.883,67.0,10611.458,1.129
20180914,39.019,15.901,19.0,10070.608,1.206
20180915,30.751,12.133,14.0,9153.739,1.285
20180916,52.306,32.073,12.0,7114.824,1.163
20180917,48.166,23.683,54.0,8699.09,1.043
20180918,59.59,26.478,76.0,9039.817,1.165
20180919,60.4,28.724,54.0,9292.651,1.07
20181010,64.195,33.06,76.0,8697.971,0.974
20181011,60.812,31.03,97.0,8682.516,0.966
20181012,72.885,39.507,73.0,9391.94,1.12
20181013,102.643,72.894,15.0,9117.517,1.2
20181014,115.056,82.269,70.0,7220.64,1.192
20181015,135.676,84.633,454.0,8738.666,1.049
20181016,127.153,75.802,400.0,8706.503,1.084
20181017,76.451,41.507,243.0,8808.96,1.027
20181018,42.106,23.309,123.0,8598.72,0.989
20181019,34.892,19.646,85.0,9017.076,1.117
20181020,45.244,26.124,71.0,9511.045,1.277
20181021,34.431,22.701,120.0,7158.841,1.194
20181022,66.612,45.966,201.0,8589.076,1.001
20181023,65.633,45.367,275.0,8711.669,1.044
20181024,45.333,22.09,231.0,8923.355,1.01
20181025,39.708,22.306,115.0,7310.384,1.056
20181026,36.603,24.34,79.0,9094.776,1.093
20181027,26.73,6.522,30.0,9785.201,1.203
20181028,17.219,10.252,71.0,6769.907,1.17
20181029,20.691,10.962,85.0,7978.56,0.917
20181030,22.837,12.447,154.0,8755.014,1.003
20181031,23.078,15.289,62.0,8698.408,1.029
20181101,35.263,22.343,108.0,9024.55,1.07
20181102,37.601,24.599,90.0,8589.572,1.151
20181103,50.672,35.235,96.0,8457.455,1.255
20181104,47.085,34.64,229.0,7291.425,1.247
20181105,62.167,43.403,390.0,9478.856,1.068
20181106,187.951,135.771,613.0,8817.282,1.124
20181107,106.349,80.899,588.0,8877.606,1.145
20181108,15.253,10.095,435.0,8385.88,1.059
20181109,47.315,26.18,372.0,9336.987,1.378
20181110,94.788,64.606,247.0,9059.565,1.504
20181111,91.685,63.169,351.0,7182.589,1.612
20181112,33.724,19.027,371.0,8693.982,1.187
20181113,49.386,30.965,458.0,8905.126,1.088
20181114,36.077,25.998,341.0,8793.376,1.033
20181115,56.784,42.781,283.0,8707.708,1.073
20181116,64.891,48.535,379.0,8855.798,1.091
20181117,32.394,20.551,120.0,9212.854,1.11
20181118,36.857,24.292,173.0,7229.694,1.015
20181119,48.852,29.882,311.0,8644.757,0.922
20181120,37.81,15.742,288.0,8130.138,0.968
20181121,35.285,19.854,174.0,7653.337,0.935
20181122,22.035,12.499,26.0,7684.333,0.918
20181123,23.519,13.865,106.0,9198.943,0.981
20181124,18.738,12.933,73.0,5835.478,1.121
20181125,47.323,37.138,230.0,4294.928,1.01
20181126,64.588,45.671,442.0,6657.93,0.978
20181127,118.948,59.405,500.0,8173.427,0.922
20181128,158.158,27.851,520.0,8665.008,0.891
20181129,76.345,25.228,403.0,8711.222,0.887
20181130,52.328,20.48,366.0,9148.174,0.95
20181201,34.872,20.639,170.0,9505.474,1.067
20181202,43.251,25.312,163.0,7147.21,0.983
20181203,35.677,21.571,245.0,8349.522,0.85
20181204,37.259,22.829,206.0,8721.304,0.923
20181205,34.442,15.905,187.0,8780.088,0.809
20181206,40.855,20.513,88.0,8792.077,0.905
20181207,20.497,8.558,79.0,9178.872,0.89
20181208,22.835,8.745,40.0,8591.009,0.997
20181209,26.663,13.738,63.0,6821.411,0.941
20181210,36.988,22.585,122.0,8457.425,0.878
20181211,45.702,30.218,166.0,8118.607,0.889
20181212,41.081,22.959,224.0,7774.215,0.89
20181213,35.68,23.337,123.0,7983.023,0.883
20181214,35.684,18.424,73.0,9214.731,0.911
20181215,59.242,37.774,98.0,9157.917,1.063
20181216,45.08,30.053,216.0,6659.922,0.935
20181217,69.699,43.512,482.0,8424.294,0.841
20181218,52.867,30.09,363.0,6289.167,0.889
20181219,47.088,28.658,369.0,6529.313,0.946
20181220,68.272,45.885,422.0,8422.034,1.107
20181221,65.552,42.565,395.0,9254.15,0.978
20181222,90.002,63.541,340.0,8971.478,1.033
20181223,56.451,34.669,242.0,6865.785,0.968
20181224,26.377,15.64,166.0,9093.323,0.897
20181225,31.233,19.96,155.0,6880.408,0.915
20181226,47.746,27.342,210.0,8566.743,0.863
20181227,30.928,12.188,112.0,7991.067,0.841
20181228,37.921,15.243,135.0,8672.355,0.906
20181229,38.554,12.924,91.0,8167.089,0.965
20181230,36.702,20.059,71.0,5787.514,0.854
20181231,52.327,34.689,93.0,8906.545,0.928
20190101,40.522,28.055,88.0,6330.537,0.939
20190102,33.889,23.839,188.0,8162.89,0.889
20190103,41.01,26.842,240.0,8328.493,0.87
20190104,48.453,35.068,373.0,8368.304,0.904
20190105,77.125,54.72,267.0,8079.736,0.987
20190106,51.472,25.603,224.0,6374.006,0.914
20190107,52.975,35.93,436.0,7643.35,0.893
20190108,36.333,18.525,264.0,7383.099,0.84
20190110,62.319,37.648,308.0,6303.463,0.855
20190111,63.294,43.976,295.0,8438.81,0.947
20190112,101.022,75.954,364.0,8185.649,1.029
20190113,136.902,99.802,617.0,4237.973,0.931
20190114,265.019,202.344,617.0,6069.859,0.849
20190115,177.477,115.826,502.0,7966.847,0.898
20190116,54.937,19.615,357.0,8167.809,0.94
20190117,43.011,24.453,292.0,8274.823,0.899
20190118,51.064,31.301,439.0,8733.299,0.93
20190119,84.258,59.264,420.0,8204.727,0.995
20190120,64.647,35.624,384.0,6578.547,0.942
20190121,50.252,26.383,369.0,7487.82,0.883
20190122,69.445,34.662,417.0,8240.452,0.903
20190125,47.81,25.876,313.0,8046.37,0.923
20190126,41.141,22.082,183.0,8356.288,0.886
20190127,42.701,25.674,218.0,6717.961,0.952
20190128,79.109,28.872,259.0,8243.515,1.495
20190129,66.933,22.819,344.0,8218.882,0.906
20190130,54.401,30.12,297.0,8246.649,0.859
20190131,65.914,24.052,196.0,8086.344,0.888
20190201,47.658,21.664,261.0,8687.868,0.995
20190202,53.618,34.29,182.0,7625.635,1.016
20190203,42.044,31.937,142.0,6374.26,0.962
20190204,106.241,58.64,245.0,6053.05,0.789
20190205,109.713,43.463,199.0,10432.512,0.943
20190206,110.174,41.918,329.0,6704.943,0.867
20190209,61.62,33.869,160.0,7720.084,1.086
20190210,66.56,38.703,201.0,5889.809,0.91
20190211,57.232,36.905,335.0,8044.56,0.864
20190212,66.999,46.526,382.0,8214.198,0.898
20190213,46.194,26.678,317.0,8355.317,1.016
20190214,56.614,30.188,378.0,8035.835,1.25
20190215,62.336,44.758,448.0,8755.974,0.97
20190217,58.508,42.965,240.0,6617.635,0.855
20190218,56.058,35.589,350.0,8280.427,0.877
20190219,69.901,53.219,331.0,7473.143,0.86
20190220,92.314,77.596,410.0,8311.22,0.952
20190221,121.629,99.512,468.0,8290.298,0.912
20190224,88.99,68.085,437.0,6955.972,1.035
20190225,133.265,102.635,395.0,8014.152,0.872
20190226,83.34,43.76,343.0,8618.722,0.967
20190227,92.657,58.633,365.0,8762.962,0.914
20190228,147.812,104.083,402.0,8628.8,0.991
20190301,179.392,128.656,533.0,8105.043,0.989
20190302,197.881,144.943,384.0,8021.139,0.971
20190303,166.929,121.785,523.0,6752.993,1.032
20190304,229.914,165.391,483.0,8342.39,0.855
20190305,293.686,207.617,548.0,8315.653,0.838
20190306,189.435,132.671,519.0,8433.928,0.877
20190307,74.763,57.636,485.0,8736.655,0.912
20190311,86.047,52.812,364.0,8227.558,0.871
20190312,94.662,59.25,358.0,8325.615,0.9
20190313,55.592,18.722,307.0,8617.768,1.081
20190314,54.063,26.94,305.0,8722.255,1.441
20190315,65.874,40.003,334.0,8854.324,1.13
20190316,61.288,43.375,262.0,8746.993,1.079
20190317,50.11,32.138,392.0,7078.457,0.999
20190319,64.442,41.058,363.0,8604.969,0.873
20190320,86.172,61.251,291.0,8464.497,1.016
20190321,31.567,24.724,375.0,8136.304,0.901
20190322,34.792,23.252,304.0,8585.476,0.959
20190323,27.976,19.248,216.0,8736.385,1.065
20190324,30.592,18.056,1.0,6995.242,1.039
20190326,66.209,41.269,333.0,8444.472,0.905
20190327,86.32,56.266,353.0,8541.172,0.968
20190328,73.733,46.049,326.0,8429.322,0.986
20190329,37.978,19.8,277.0,8719.772,1.003
20190330,39.051,28.332,208.0,8741.741,1.138
20190331,38.947,27.126,388.0,7036.786,0.908
