Date,pm10,pm25,COUNT_T,TMST,retail
20190319,93.95,56.056,363.0,2233.398,0.631
20190320,129.856,99.626,291.0,2338.766,0.712
20190321,54.596,44.125,375.0,2223.28,0.681
20190322,53.852,22.318,304.0,2219.849,0.684
20190323,33.987,19.301,216.0,2076.307,0.68
20190324,40.871,16.711,1.0,1906.833,0.645
20190326,88.678,52.072,333.0,2298.69,0.68
20190327,144.367,91.685,353.0,2305.145,0.759
20190328,123.572,76.784,326.0,2248.64,0.668
20190329,62.29,28.076,277.0,2232.724,0.638
20190330,54.425,37.885,208.0,2070.563,0.592
20190331,58.442,32.163,388.0,1887.756,0.623
