Date,pm10,pm25,COUNT_T,TMST,retail
20180521,27.699,14.685,148.0,1740.055,0.876
20180522,45.383,30.756,94.0,1207.767,0.887
20180523,49.791,13.345,318.0,1876.554,0.925
20180524,135.834,36.63,377.0,1943.451,0.957
20180525,102.515,41.085,235.0,1875.922,0.956
20180526,99.628,48.9,119.0,1585.66,1.072
20180527,90.195,39.582,116.0,1306.942,1.096
20180528,69.522,37.045,177.0,1805.334,0.88
20180530,69.55,51.19,269.0,1937.408,1.037
20180531,66.446,41.349,204.0,1903.499,1.07
20180602,53.393,32.622,68.0,1547.38,1.028
20180603,37.786,24.916,70.0,1260.893,0.946
20180604,43.274,28.747,120.0,1784.549,0.69
20180605,45.045,32.133,139.0,1878.85,0.982
20180606,54.537,38.878,68.0,1210.452,0.982
20180607,71.878,55.186,180.0,1840.726,0.916
20180608,48.96,33.03,117.0,1888.522,1.018
20180609,48.772,35.472,52.0,1445.765,1.071
20180610,11.819,7.469,77.0,1194.924,1.029
20180611,13.119,6.742,113.0,1748.053,0.743
20180612,19.194,12.823,111.0,1878.105,0.812
20180613,23.09,15.813,57.0,1168.067,1.053
20180614,36.382,26.229,89.0,1767.965,0.715
20180615,26.412,18.937,118.0,1865.959,0.97
20180616,31.9,18.549,62.0,1480.11,1.005
20180617,64.43,44.17,105.0,1206.998,1.093
20180618,47.188,32.024,104.0,1751.632,1.352
20180619,37.733,27.651,92.0,1814.37,0.957
20180620,40.322,29.637,81.0,1822.1,0.984
20180621,37.474,26.488,103.0,1826.754,0.846
20180622,46.798,33.959,60.0,1829.942,1.034
20180623,32.862,20.697,64.0,1537.353,1.376
20180624,60.002,44.738,132.0,1169.44,1.085
20180625,48.058,32.809,116.0,1820.899,1.075
20180626,45.128,33.055,116.0,1765.389,0.792
20180627,39.113,29.117,76.0,1847.127,0.992
20180628,31.158,22.093,146.0,1911.106,1.08
20180629,46.913,38.81,38.0,1919.065,1.003
20180630,75.352,59.29,9.0,1521.342,1.156
20180701,18.711,11.736,26.0,983.961,1.054
20180702,18.583,7.835,86.0,1817.321,1.147
20180703,18.114,12.325,53.0,1914.914,1.162
20180704,25.96,13.53,63.0,1991.224,1.047
20180705,31.631,20.44,53.0,1948.49,0.829
20180706,10.053,3.915,180.0,2031.167,1.148
20180707,11.225,5.336,36.0,1505.89,1.215
20180708,15.815,10.524,56.0,1180.625,1.108
20180709,10.136,4.238,59.0,1828.143,0.946
20180710,19.603,8.041,62.0,1953.592,0.966
20180711,29.413,14.476,78.0,1873.711,0.867
20180712,28.556,12.906,92.0,1831.676,1.081
20180713,17.977,6.647,27.0,1823.76,1.017
20180714,17.178,7.778,21.0,1516.132,0.977
20180715,15.732,8.382,51.0,1110.11,1.133
20180716,17.814,9.676,30.0,1679.689,0.985
20180717,17.964,11.278,80.0,1749.704,0.826
20180718,24.444,17.246,114.0,1759.467,0.93
20180719,17.799,10.772,83.0,1747.924,1.024
20180720,31.339,19.447,69.0,1799.289,1.018
20180721,33.118,21.301,80.0,1359.893,1.207
20180722,23.066,14.883,26.0,1066.533,1.064
20180723,29.057,16.148,50.0,1673.931,1.042
20180724,35.552,23.448,53.0,1724.494,1.165
20180725,26.53,18.498,56.0,1751.24,1.106
20180726,33.785,25.328,93.0,1744.858,1.001
20180727,36.805,25.992,51.0,1766.794,1.019
20180728,26.522,17.64,17.0,1279.033,1.013
20180729,21.544,14.936,20.0,1055.199,0.96
20180730,15.333,6.869,51.0,1632.545,1.004
20180731,25.533,13.096,72.0,1693.044,1.116
20180801,34.146,18.012,22.0,1598.995,1.194
20180802,32.344,18.823,33.0,1587.765,0.972
20180803,39.83,26.408,84.0,1595.731,1.073
20180804,28.432,17.517,20.0,1217.995,1.155
20180805,29.534,18.206,23.0,1031.65,1.2
20180806,34.269,20.404,57.0,1557.462,0.945
20180807,23.33,12.79,122.0,1640.267,0.991
20180808,29.852,18.409,49.0,1638.937,0.967
20180809,24.14,16.154,59.0,1783.158,1.024
20180810,25.081,14.023,16.0,1678.604,1.052
20180811,20.448,11.261,16.0,1233.661,1.222
20180812,25.108,16.976,14.0,1021.174,1.09
20180813,35.974,24.311,27.0,1571.824,1.092
20180814,36.96,20.825,14.0,1681.298,1.061
20180815,34.953,23.477,10.0,1165.162,0.999
20180816,31.925,14.915,36.0,1636.745,0.834
20180817,46.222,17.434,20.0,1708.768,1.153
20180818,35.183,13.461,13.0,1321.505,1.195
20180819,38.473,17.838,14.0,1087.589,1.029
20180820,48.856,29.988,36.0,1633.343,0.944
20180821,32.71,15.659,75.0,1692.961,1.051
20180822,35.888,17.098,37.0,1718.073,1.063
20180823,27.383,10.483,11.0,1597.205,1.168
20180824,15.927,6.337,16.0,1692.186,0.956
20180825,31.156,13.128,15.0,1396.82,1.317
20180826,26.332,11.983,18.0,1092.754,1.13
20180827,16.205,6.444,49.0,1607.705,1.066
20180828,18.969,6.868,49.0,1699.418,1.025
20180829,22.111,8.996,17.0,1656.493,1.148
20180830,31.226,17.568,55.0,1706.605,0.915
20180831,29.162,14.519,59.0,1849.818,1.238
20180901,27.334,10.475,18.0,1384.962,1.206
20180902,23.1,8.997,43.0,1192.328,1.052
20180903,25.219,8.865,60.0,1641.639,0.991
20180904,22.84,8.496,44.0,1762.165,0.864
20180905,37.556,10.295,59.0,1776.66,0.914
20180906,39.247,21.653,60.0,1770.527,1.16
20180907,37.982,17.756,39.0,1746.492,1.124
20180908,33.156,9.068,12.0,1522.856,1.285
20180909,30.232,10.777,38.0,1250.353,0.961
20180910,22.486,7.842,41.0,1719.534,0.985
20180911,23.759,7.511,49.0,1790.17,1.228
20180912,24.728,10.478,52.0,1853.472,0.995
20180913,28.261,13.723,67.0,1812.565,1.101
20180914,27.446,17.729,19.0,1837.796,1.14
20180915,18.074,8.725,14.0,1470.704,1.292
20180916,33.217,22.723,12.0,1206.045,1.126
20180917,30.526,16.909,54.0,1765.295,1.033
20180918,43.079,21.379,76.0,1855.508,1.03
20180919,50.782,28.145,54.0,1894.545,0.98
20180920,21.768,14.096,48.0,1887.788,1.035
20180921,12.015,5.645,20.0,1745.5,1.085
20180922,34.177,18.297,15.0,1173.16,0.954
20181010,34.91,13.448,76.0,1699.353,0.824
20181011,35.884,16.309,97.0,1742.298,1.04
20181012,42.389,23.66,73.0,1818.084,1.134
20181013,58.302,39.867,15.0,1507.026,1.037
20181014,59.099,41.859,70.0,1294.412,1.043
20181015,93.809,60.81,454.0,1695.521,0.957
20181016,77.15,42.951,400.0,1780.404,1.018
20181017,58.258,28.833,243.0,1773.105,1.031
20181018,28.993,14.069,123.0,1782.626,1.078
20181019,30.812,16.475,85.0,1787.092,1.049
20181020,44.449,25.45,71.0,1736.29,1.156
20181021,38.685,22.138,120.0,1387.213,1.097
20181022,59.668,34.195,201.0,1770.253,0.895
20181023,63.888,36.635,275.0,1753.109,1.015
20181024,56.524,32.368,231.0,1836.541,0.939
20181025,45.691,26.133,115.0,1543.774,0.985
20181026,44.142,25.269,79.0,1731.601,0.954
20181027,32.015,18.384,30.0,1636.832,1.086
20181028,20.61,11.969,71.0,1145.345,1.083
20181029,21.064,12.233,85.0,1601.6,0.855
20181030,22.903,13.21,154.0,1828.905,1.015
20181031,21.331,12.376,62.0,1824.437,0.992
20181101,32.758,18.793,108.0,1818.974,0.883
20181102,46.439,26.615,90.0,2062.155,0.965
20181103,48.511,27.751,96.0,1836.207,1.183
20181104,38.408,21.997,229.0,1207.01,1.117
20181105,56.003,32.071,390.0,2277.583,0.911
20181106,94.841,54.524,613.0,1779.641,0.999
20181107,67.926,39.031,588.0,1765.692,1.028
20181108,16.365,9.64,435.0,1704.697,0.762
20181109,58.375,34.54,372.0,1884.712,1.074
20181110,109.549,73.289,247.0,1605.482,1.148
20181111,87.143,52.19,351.0,1118.101,1.275
20181112,36.223,19.44,371.0,1725.172,0.853
20181113,41.127,23.806,458.0,1756.116,0.932
20181114,33.639,21.236,341.0,1736.654,0.987
20181115,43.694,29.553,283.0,1713.029,0.846
20181116,48.792,33.898,379.0,1689.185,1.043
20181117,33.052,18.74,120.0,1600.796,0.992
20181118,32.774,21.335,173.0,1136.003,1.095
20181119,54.926,33.646,311.0,1660.344,0.859
20181120,54.163,24.118,288.0,1611.37,0.869
20181121,45.347,19.785,174.0,1506.15,0.743
20181122,27.643,12.021,26.0,1535.369,0.856
20181123,29.896,14.447,106.0,1771.97,0.872
20181124,24.892,15.637,73.0,1297.512,1.119
20181125,46.577,26.653,230.0,1184.454,1.141
20181126,65.649,43.686,442.0,1625.308,0.896
20181127,116.052,66.423,500.0,1644.604,0.906
20181128,123.247,25.331,520.0,1772.921,0.933
20181129,90.399,26.383,403.0,1722.861,0.819
20181130,63.063,24.485,366.0,1831.417,0.946
20181201,46.748,27.035,170.0,1770.037,1.022
20181202,46.022,23.86,163.0,1428.195,1.021
20181203,39.951,25.442,245.0,1899.613,0.83
20181204,40.963,22.472,206.0,2047.985,0.798
20181205,38.35,15.521,187.0,1992.835,0.844
20181206,44.797,22.352,88.0,1979.268,0.905
20181207,30.053,11.658,79.0,2058.206,0.768
20181208,31.859,12.392,40.0,1761.38,1.135
20181209,28.91,14.744,63.0,1729.101,0.98
20181210,39.048,23.613,122.0,2444.732,0.941
20181211,43.63,27.81,166.0,1740.607,0.901
20181212,52.121,27.049,224.0,1673.279,0.844
20181213,42.552,26.784,123.0,1706.197,1.086
20181214,40.391,21.336,73.0,1929.065,0.855
20181215,55.922,35.908,98.0,1568.484,1.106
20181216,50.969,35.568,216.0,1129.948,1.016
20181217,77.24,48.74,482.0,1777.466,0.866
20181218,49.589,26.096,363.0,1883.382,0.85
20181219,58.062,31.987,369.0,1837.633,0.908
20181220,61.305,39.572,422.0,1746.584,0.893
20181221,74.647,47.169,395.0,1853.417,0.846
20181222,85.587,58.321,340.0,1531.574,1.011
20181223,58.046,31.57,242.0,1145.751,0.868
20181224,31.858,15.136,166.0,1773.02,1.008
20181225,40.405,23.117,155.0,1211.832,1.053
20181226,59.267,30.31,210.0,1722.09,0.794
20181227,38.303,12.701,112.0,1666.934,0.692
20181228,45.055,16.104,135.0,1737.504,0.897
20181229,46.712,11.904,91.0,1297.861,0.966
20181230,39.302,19.223,71.0,957.967,1.032
20181231,52.081,33.171,93.0,1607.545,1.038
20190101,41.807,25.113,88.0,967.815,0.773
20190102,41.678,25.087,188.0,1653.925,1.012
20190103,45.094,26.177,240.0,1730.391,0.807
20190104,63.168,39.942,373.0,1681.31,0.901
20190105,80.66,47.309,267.0,1358.277,0.872
20190106,56.062,23.753,224.0,1095.649,0.927
20190107,65.878,38.638,436.0,1526.025,0.853
20190108,53.099,23.758,264.0,1670.615,0.771
20190110,62.862,33.003,308.0,1339.707,0.769
20190111,79.361,51.11,295.0,1664.818,0.982
20190112,92.206,61.897,364.0,1414.592,1.196
20190113,122.217,80.09,617.0,718.179,0.829
20190114,211.303,148.737,617.0,1225.257,0.927
20190115,159.026,95.226,502.0,1682.005,1.034
20190116,62.376,20.774,357.0,1686.463,0.826
20190117,59.531,28.62,292.0,1706.517,0.865
20190118,60.167,34.323,439.0,1748.603,1.011
20190119,94.229,60.167,420.0,1435.98,0.902
20190120,67.132,31.835,384.0,1103.065,0.907
20190121,63.735,28.2,369.0,1479.598,0.827
20190122,80.463,32.543,417.0,1661.954,0.845
20190125,52.113,22.01,313.0,1618.759,0.943
20190126,47.234,19.474,183.0,1398.169,0.988
20190127,47.853,24.045,218.0,1125.834,0.925
20190128,87.287,25.315,259.0,1623.825,0.895
20190129,76.956,22.401,344.0,1666.867,0.822
20190130,64.556,30.193,297.0,1686.355,0.774
20190131,73.685,23.142,196.0,1644.708,0.895
20190201,51.942,20.983,261.0,1620.568,0.91
20190202,64.329,35.567,182.0,1122.487,0.793
20190203,45.048,28.756,142.0,853.232,0.791
20190204,94.255,47.86,245.0,808.037,0.752
20190205,95.702,32.746,199.0,1168.824,0.772
20190206,115.833,38.664,329.0,911.253,0.911
20190209,51.045,23.222,160.0,1290.02,0.971
20190210,56.099,28.369,201.0,1016.826,0.958
20190211,50.188,27.813,335.0,1698.65,0.91
20190212,64.312,39.336,382.0,1694.478,0.823
20190213,52.421,26.193,317.0,1765.416,0.978
20190214,82.07,40.966,378.0,1683.784,1.135
20190215,74.432,48.959,448.0,1666.646,0.962
20190217,91.98,60.458,240.0,1086.623,0.845
20190218,99.483,60.451,350.0,1653.862,0.846
20190219,77.671,55.058,331.0,1540.455,0.733
20190220,112.475,89.43,410.0,1702.348,0.902
20190221,144.976,116.241,468.0,1714.813,0.869
20190224,118.79,86.964,437.0,1232.953,0.986
20190225,144.586,103.54,395.0,1798.616,0.916
20190226,96.693,49.235,343.0,1823.192,0.987
20190227,103.14,65.308,365.0,1927.415,0.852
20190228,134.301,86.529,402.0,2013.053,1.065
20190301,184.498,128.596,533.0,1595.948,1.175
20190302,200.39,141.964,384.0,1349.867,0.933
20190303,164.122,115.034,523.0,1173.203,1.015
20190304,290.154,203.886,483.0,1704.358,0.837
20190305,322.655,232.531,548.0,1735.732,0.916
20190306,182.624,127.38,519.0,1751.968,0.91
20190307,72.331,51.208,485.0,1802.433,0.787
20190311,57.785,35.471,364.0,1736.532,0.852
20190312,77.622,45.006,358.0,1788.324,0.776
20190313,52.593,15.123,307.0,1813.578,0.809
20190314,52.165,23.367,305.0,1800.868,1.276
20190315,53.967,29.36,334.0,1805.952,1.017
20190316,34.57,24.11,262.0,1513.274,0.976
20190317,35.086,19.737,392.0,1262.112,1.01
20190319,48.975,29.386,363.0,1796.515,0.853
20190320,73.618,52.054,291.0,1792.943,0.973
20190321,27.91,20.436,375.0,1755.038,0.851
20190322,31.656,17.385,304.0,1729.811,1.029
20190323,22.755,14.084,216.0,1444.504,1.198
20190324,27.828,13.083,1.0,1204.173,1.025
20190326,58.351,32.88,333.0,1739.584,0.879
20190327,77.785,46.6,353.0,1803.32,0.849
20190328,59.939,34.563,326.0,1777.937,1.004
20190329,33.328,15.422,277.0,1767.892,0.895
20190330,31.547,18.844,208.0,1478.857,1.038
20190331,33.161,20.105,388.0,1233.029,0.964
