Date,pm10,pm25,COUNT_T,TMST,retail
20180515,101.82,79.59,273.0,9099.27,0.833
20181010,13.779,4.114,76.0,8934.631,0.792
20181011,17.238,7.94,97.0,9039.692,0.796
20181012,26.683,13.542,73.0,9376.045,0.817
20181013,28.974,16.885,15.0,9095.161,0.801
20181014,30.156,18.814,70.0,7522.659,0.801
20181015,58.983,35.556,454.0,9014.053,0.825
20181016,62.222,35.714,400.0,8985.588,0.782
20181017,38.907,20.407,243.0,9038.197,0.798
20181018,17.442,9.937,123.0,8844.875,0.783
20181019,22.17,10.265,85.0,9129.581,0.829
20181020,31.788,15.906,71.0,9469.687,0.824
20181021,29.331,16.856,120.0,7266.374,0.776
20181022,50.5,29.962,201.0,8840.018,0.796
20181023,51.005,29.308,275.0,8829.065,0.844
20181024,46.251,18.832,231.0,9073.13,0.776
20181025,38.174,18.107,115.0,7440.051,0.769
20181026,34.835,18.755,79.0,9008.213,0.832
20181027,27.479,6.231,30.0,9533.307,0.786
20181028,15.542,8.676,71.0,6953.655,0.765
20181029,17.941,8.476,85.0,8034.54,0.735
20181030,19.828,9.881,154.0,9150.456,0.75
20181031,19.274,10.083,62.0,9022.742,0.794
20181101,29.991,16.701,108.0,9378.21,0.776
20181102,34.635,19.434,90.0,7673.523,0.788
20181103,41.038,26.07,96.0,8048.826,0.794
20181104,35.913,24.027,229.0,7549.89,0.77
20181105,47.689,30.286,390.0,9439.373,0.758
20181106,122.686,84.46,613.0,9124.192,0.807
20181107,59.935,43.498,588.0,9151.831,0.782
20181108,8.138,3.875,435.0,8520.279,0.828
20181109,46.91,26.833,372.0,9387.613,0.945
20181110,85.328,53.639,247.0,8879.133,0.97
20181111,88.506,54.664,351.0,7296.305,1.186
20181112,30.078,15.367,371.0,9185.601,0.805
20181113,37.012,22.285,458.0,9272.995,0.794
20181114,29.189,17.938,341.0,9735.94,0.794
20181115,41.322,27.667,283.0,9227.399,0.767
20181116,51.56,36.108,379.0,8993.452,0.772
20181117,31.422,18.954,120.0,9135.651,0.72
20181118,35.485,22.94,173.0,7327.884,0.718
20181119,49.257,28.256,311.0,9487.909,0.788
20181120,46.809,19.889,288.0,8432.188,0.759
20181121,35.663,16.334,174.0,7820.965,0.737
20181122,23.551,10.87,26.0,8075.59,0.702
20181123,28.585,14.1,106.0,9210.817,0.737
20181124,18.78,12.226,73.0,7372.527,0.776
20181125,33.503,23.837,230.0,6106.57,0.723
20181126,53.49,33.733,442.0,8062.032,0.767
20181127,108.597,55.88,500.0,8731.787,0.758
20181128,124.14,18.022,520.0,9190.326,0.75
20181129,75.988,18.467,403.0,8967.046,0.737
20181130,61.809,19.196,366.0,9401.858,0.78
20181201,42.01,19.863,170.0,8390.582,0.764
20181202,43.849,21.767,163.0,6740.645,0.738
20181203,41.657,19.826,245.0,7986.638,0.777
20181204,35.594,18.551,206.0,8437.625,0.731
20181205,32.538,12.883,187.0,8287.218,0.742
20181206,36.032,17.447,88.0,8119.689,0.761
20181207,21.322,8.498,79.0,7414.04,0.776
20181208,24.514,9.864,40.0,6185.554,0.727
20181209,25.477,11.589,63.0,4672.46,0.713
20181210,31.779,16.161,122.0,6410.733,0.758
20181211,35.79,20.09,166.0,5940.728,0.792
20181212,41.53,20.919,224.0,5959.162,0.78
20181213,33.962,20.233,123.0,5055.115,0.735
20181214,40.934,21.176,73.0,4368.863,0.8
20181215,56.188,35.852,98.0,4255.158,0.745
20181216,48.179,32.185,216.0,3129.19,0.738
20181217,73.083,45.805,482.0,4410.851,0.792
20181218,58.756,33.608,363.0,3872.512,0.735
20181219,57.638,35.181,369.0,3821.268,0.719
20181220,65.722,43.874,422.0,4247.598,0.741
20181221,71.436,46.377,395.0,4489.778,0.744
20181222,91.937,64.894,340.0,2485.372,0.774
20181223,68.044,41.462,242.0,1297.654,0.67
20181224,31.812,18.94,166.0,2118.378,0.67
20181225,41.472,26.64,155.0,1245.519,0.631
20181226,55.718,31.793,210.0,2178.75,0.699
20181227,40.82,16.358,112.0,1869.975,0.644
20181228,47.092,19.062,135.0,1957.824,0.702
20181229,49.547,16.744,91.0,1246.052,0.657
20181230,45.061,24.692,71.0,974.987,0.637
20181231,59.358,39.365,93.0,1685.38,0.677
20190101,48.427,33.584,88.0,5328.523,0.553
20190102,44.608,31.458,188.0,6946.787,0.614
20190103,57.155,37.543,240.0,7347.045,0.63
20190104,68.166,49.57,373.0,7155.417,0.686
20190105,94.573,65.849,267.0,6926.12,0.666
20190106,68.047,34.187,224.0,5659.98,0.625
20190107,68.633,46.438,436.0,6833.805,0.673
20190108,50.874,26.199,264.0,7191.763,0.714
20190110,74.063,44.908,308.0,5559.781,0.662
20190111,79.644,55.494,295.0,7616.456,0.725
20190112,105.227,78.869,364.0,7441.62,0.709
20190113,135.377,98.671,617.0,4055.055,0.664
20190114,305.685,233.288,617.0,5624.552,0.721
20190115,208.028,136.504,502.0,7360.419,0.672
20190116,67.64,24.735,357.0,7495.165,0.662
20190117,53.596,30.523,292.0,7680.628,0.714
20190118,61.26,37.691,439.0,7967.212,0.693
20190119,92.522,65.013,420.0,7425.378,0.666
20190120,72.511,38.512,384.0,6166.235,0.635
20190121,68.163,35.989,369.0,6829.572,0.753
20190122,87.351,43.928,417.0,7429.995,0.692
20190125,62.733,34.251,313.0,7618.62,0.727
20190126,51.019,27.772,183.0,7717.569,0.674
20190127,57.503,34.092,218.0,6239.297,0.664
20190128,96.705,36.453,259.0,7740.88,0.671
20190129,87.918,30.218,344.0,7617.893,0.677
20190130,80.161,44.513,297.0,7751.535,0.794
20190131,87.784,33.193,196.0,7644.542,0.704
20190201,60.435,28.017,261.0,8052.951,0.663
20190202,72.573,46.665,182.0,6786.187,0.598
20190203,48.362,35.984,142.0,5252.791,0.572
20190204,92.535,50.822,245.0,4976.368,0.518
20190205,93.648,34.976,199.0,8102.415,0.598
20190206,102.681,39.234,329.0,5539.346,0.566
20190209,52.058,28.426,160.0,7113.139,0.677
20190210,54.527,31.751,201.0,5782.305,0.629
20190211,46.328,29.774,335.0,7650.701,0.694
20190212,55.742,38.442,382.0,7770.078,0.737
20190213,43.467,24.947,317.0,7864.534,0.864
20190214,54.423,28.847,378.0,7483.205,0.978
20190215,39.158,27.034,448.0,8232.683,0.762
20190217,41.611,30.313,240.0,6351.609,0.644
20190218,39.894,25.192,350.0,7922.706,0.653
20190219,52.803,39.82,331.0,7297.002,0.673
20190220,57.108,47.74,410.0,7983.641,0.701
20190221,86.872,71.004,468.0,7942.373,0.66
20190224,55.774,42.502,437.0,6700.216,0.691
20190225,103.899,80.531,395.0,7655.047,0.679
20190226,61.578,32.186,343.0,8159.349,0.669
20190227,64.142,40.28,365.0,8205.834,0.709
20190228,103.885,73.053,402.0,8054.907,0.708
20190301,134.62,96.494,533.0,6916.69,0.671
20190302,147.061,107.387,384.0,7197.55,0.702
20190303,131.474,95.962,523.0,6418.42,0.674
20190304,191.155,137.237,483.0,8174.468,0.745
20190305,299.758,211.969,548.0,8151.3,0.756
20190306,195.49,136.973,519.0,8221.787,0.748
20190307,59.708,45.513,485.0,8389.078,0.738
20190311,81.769,49.967,364.0,8167.821,0.749
20190312,94.995,58.868,358.0,8330.542,0.821
20190313,52.448,17.168,307.0,8484.349,0.864
20190314,58.176,29.406,305.0,8973.658,1.22
20190315,67.086,40.703,334.0,8437.875,0.865
20190316,53.385,37.479,262.0,8271.312,0.726
20190317,47.953,30.742,392.0,6851.842,0.689
20190319,67.306,42.97,363.0,8293.577,0.748
20190320,93.657,66.506,291.0,8218.988,0.808
20190321,39.646,31.018,375.0,7823.152,0.7
20190322,38.789,26.055,304.0,8007.047,0.748
20190323,28.609,19.855,216.0,8084.986,0.776
20190324,31.465,18.401,1.0,6736.261,0.66
20190326,71.835,44.727,333.0,8243.605,0.732
20190327,95.025,61.792,353.0,8351.724,0.711
20190328,86.078,53.925,326.0,8398.304,0.758
20190329,42.362,22.118,277.0,8222.409,0.723
20190330,47.774,34.922,208.0,8178.147,0.733
20190331,43.844,30.63,388.0,6794.085,0.63
