Date,pm10,pm25,COUNT_T,TMST,retail
20180716,26.679,17.437,30.0,1068.282,1.146
20180717,26.922,18.574,80.0,1145.775,1.365
20180718,31.926,24.209,114.0,1132.238,1.192
20180719,26.231,18.41,83.0,1100.298,1.277
20180720,37.393,25.093,69.0,1124.344,1.259
20180721,36.006,22.926,80.0,729.929,1.243
20180722,28.557,17.411,26.0,549.812,1.041
20180723,38.091,22.997,50.0,1047.203,1.141
20180724,43.172,29.876,53.0,1117.704,1.297
20180725,38.874,23.769,56.0,1111.557,1.288
20180726,50.376,31.15,93.0,1094.121,1.327
20180727,54.947,35.3,51.0,1123.181,1.266
20180728,41.091,27.352,17.0,694.814,1.19
20180729,22.196,14.897,20.0,566.727,1.137
20180730,14.485,8.313,51.0,1036.648,1.205
20180731,25.04,14.96,72.0,1103.906,1.166
20180801,38.567,23.547,22.0,1027.193,1.46
20180802,40.869,27.224,33.0,1051.63,1.323
20180803,51.726,37.564,84.0,1048.956,1.443
20180804,34.532,23.2,20.0,701.727,1.298
20180805,41.147,25.701,23.0,527.623,1.143
20180806,40.108,26.119,57.0,970.625,1.269
20180807,25.375,16.033,122.0,1060.262,1.218
20180808,36.991,24.716,49.0,1049.13,1.281
20180809,32.131,22.38,59.0,1159.912,1.153
20180810,23.586,15.505,16.0,1062.385,1.472
20180811,18.255,10.48,16.0,701.65,1.286
20180812,25.074,16.613,14.0,577.809,1.157
20180813,41.607,29.628,27.0,997.786,1.239
20180814,36.753,23.143,14.0,1066.354,1.359
20180815,35.13,23.786,10.0,666.642,1.296
20180816,30.083,14.016,36.0,1052.805,1.231
20180817,29.922,12.225,20.0,1090.503,1.307
20180818,32.641,13.506,13.0,776.94,1.191
20180819,35.654,19.548,14.0,604.533,1.064
20180820,46.613,29.613,36.0,1027.332,1.286
20180821,40.215,20.912,75.0,1112.892,1.223
20180822,34.351,19.717,37.0,1132.84,1.454
20180823,24.473,12.584,11.0,1019.135,1.259
20180824,21.163,11.126,16.0,1257.506,1.225
20180825,38.597,19.005,15.0,889.211,1.383
20180826,28.974,14.22,18.0,662.359,1.077
20180827,18.365,9.908,49.0,1017.337,1.071
20180828,20.445,11.926,49.0,1079.128,1.177
20180829,31.801,16.083,17.0,1044.482,1.145
20180830,37.816,22.771,55.0,1122.561,1.174
20180831,34.851,17.876,59.0,1212.5,1.418
20180901,27.111,13.162,18.0,873.325,1.314
20180902,24.342,11.16,43.0,696.969,1.136
20180903,27.197,14.278,60.0,1033.505,1.076
20180904,27.147,11.933,44.0,1166.902,1.158
20180905,36.783,13.933,59.0,1183.313,1.302
20180906,42.561,23.06,60.0,1167.059,1.119
20180907,38.431,19.183,39.0,1185.986,1.2
20180908,33.396,14.92,12.0,973.772,1.353
20180909,27.472,12.913,38.0,765.399,1.146
20180910,19.591,8.615,41.0,1156.558,1.193
20180911,21.067,9.519,49.0,1198.791,1.17
20180912,23.344,11.175,52.0,1200.948,1.367
20180913,28.44,14.843,67.0,1208.625,1.329
20180914,25.508,14.187,19.0,1219.755,1.255
20180915,16.944,9.008,14.0,912.608,1.394
20180916,39.558,24.699,12.0,679.021,1.142
20180917,29.89,16.126,54.0,1165.75,1.196
20180918,35.458,16.471,76.0,1257.964,1.171
20180919,38.718,19.572,54.0,1244.816,1.381
20180920,19.099,11.741,48.0,1219.03,1.036
20180921,12.032,6.428,20.0,1184.607,1.089
20180922,35.654,13.353,15.0,750.739,1.147
20180923,34.076,10.387,15.0,663.931,1.094
20180924,20.135,8.379,5.0,902.772,1.158
20180925,19.028,8.774,7.0,958.128,1.12
20180926,11.999,7.036,10.0,818.935,1.063
20180927,11.086,6.491,37.0,1083.989,1.072
20180928,16.85,8.762,42.0,1197.958,1.086
20180929,18.179,9.821,12.0,990.334,1.287
20180930,25.067,13.308,19.0,721.13,1.109
20181001,22.449,11.547,61.0,1089.816,1.252
20181002,27.398,13.915,38.0,1226.344,1.298
20181003,25.59,14.389,13.0,903.138,1.345
20181004,20.151,12.077,82.0,1217.612,1.444
20181005,13.049,8.382,22.0,1136.588,1.264
20181006,7.088,3.578,4.0,756.239,1.077
20181007,33.507,15.305,21.0,801.133,1.127
20181008,25.399,10.155,31.0,1004.007,1.039
20181009,30.15,14.237,89.0,873.286,1.063
20181010,25.967,14.58,76.0,1173.258,1.074
20181011,25.022,11.626,97.0,1220.642,1.161
20181012,27.962,14.535,73.0,1259.786,1.32
20181013,34.045,20.892,15.0,1016.985,1.28
20181014,36.764,23.147,70.0,747.355,0.988
20181015,77.37,45.54,454.0,1038.718,1.151
20181016,55.054,29.438,400.0,1212.373,1.161
20181017,40.497,19.31,243.0,1237.772,1.265
20181018,17.214,9.266,123.0,1187.578,1.294
20181019,24.169,11.03,85.0,1235.188,1.403
20181020,42.769,22.21,71.0,1116.374,1.379
20181021,40.05,22.933,120.0,809.372,1.189
20181022,64.663,39.973,201.0,1081.022,1.136
20181023,81.836,49.212,275.0,1136.252,1.205
20181024,56.177,23.66,231.0,1262.851,1.161
20181025,45.588,22.068,115.0,1019.824,1.166
20181026,48.019,25.268,79.0,1157.27,1.305
20181027,39.225,9.219,30.0,1139.584,1.258
20181028,23.933,12.011,71.0,804.959,1.209
20181029,25.165,12.722,85.0,1042.149,1.106
20181030,27.296,13.796,154.0,1233.24,1.149
20181031,25.506,13.876,62.0,1274.375,1.273
20181101,35.658,19.739,108.0,1247.881,1.228
20181102,43.622,25.997,90.0,1706.692,1.341
20181103,50.679,32.183,96.0,1311.749,1.224
20181104,47.766,31.891,229.0,848.699,1.065
20181105,63.749,41.405,390.0,1666.991,1.13
20181106,112.009,76.953,613.0,1191.155,1.19
20181107,63.331,45.721,588.0,1154.873,1.231
20181108,15.862,8.652,435.0,1053.215,1.048
20181109,60.874,33.499,372.0,1208.641,1.409
20181110,102.681,65.593,247.0,638.233,1.399
20181111,89.636,56.789,351.0,434.472,1.239
20181112,37.598,19.854,371.0,636.55,1.105
20181113,46.516,26.544,458.0,649.133,1.1
20181114,36.469,22.58,341.0,624.052,1.151
20181115,50.792,34.129,283.0,609.097,1.152
20181116,63.126,44.635,379.0,552.743,1.245
20181117,37.786,22.515,120.0,256.755,1.21
20181118,37.534,22.222,173.0,185.166,0.99
20181119,61.709,34.935,311.0,225.501,0.993
20181120,53.088,21.569,288.0,228.498,1.031
20181121,49.399,23.809,174.0,215.912,1.074
20181122,28.859,13.476,26.0,220.37,1.06
20181123,28.199,13.846,106.0,249.635,1.163
20181124,29.834,18.527,73.0,175.808,1.289
20181125,57.68,42.424,230.0,164.697,0.976
20181126,71.419,49.39,442.0,259.188,0.91
20181127,113.159,60.794,500.0,262.065,1.018
20181128,97.16,16.339,520.0,278.795,1.096
20181129,75.723,24.499,403.0,271.617,1.03
20181130,63.401,23.605,366.0,277.973,1.094
20181201,49.142,25.71,170.0,914.159,1.159
20181202,56.12,29.386,163.0,684.916,0.957
20181203,58.344,29.948,245.0,1098.72,0.864
20181204,56.929,30.782,206.0,1171.395,0.874
20181205,40.277,17.131,187.0,1189.293,1.049
20181206,49.394,24.081,88.0,1195.951,0.978
20181207,35.396,14.719,79.0,1196.085,1.048
20181208,34.165,14.391,40.0,883.419,1.065
20181209,30.471,16.402,63.0,617.413,0.889
20181210,38.743,23.576,122.0,1136.737,1.058
20181211,44.916,29.121,166.0,1151.715,1.029
20181212,54.347,30.729,224.0,1082.68,1.04
20181213,45.399,28.372,123.0,1061.566,0.985
20181214,41.926,21.982,73.0,1168.692,1.158
20181215,55.69,35.768,98.0,872.095,1.009
20181216,50.093,34.854,216.0,630.867,0.932
20181217,84.528,53.372,482.0,1105.611,0.968
20181218,58.135,30.555,363.0,1219.567,1.047
20181219,66.457,36.613,369.0,1171.43,1.116
20181220,62.549,40.316,422.0,1078.875,1.118
20181221,74.26,46.962,395.0,1215.359,1.093
20181222,86.399,59.194,340.0,891.611,0.995
20181223,65.989,36.651,242.0,708.418,0.857
20181224,31.15,14.742,166.0,1052.635,0.991
20181225,38.93,22.276,155.0,761.492,0.806
20181226,60.333,31.261,210.0,1102.786,1.037
20181227,40.995,13.599,112.0,1051.743,0.856
20181228,47.811,17.128,135.0,1108.361,1.011
20181229,50.838,12.981,91.0,725.563,0.914
20181230,39.891,19.406,71.0,525.355,0.878
20181231,49.854,31.651,93.0,828.92,1.047
20190101,43.926,26.454,88.0,662.94,0.776
20190102,39.212,23.606,188.0,1077.202,0.942
20190103,42.579,24.638,240.0,1173.52,0.907
20190104,56.277,35.596,373.0,1129.775,0.886
20190105,77.33,45.282,267.0,844.121,0.81
20190106,52.624,22.272,224.0,695.526,0.765
20190107,60.334,35.314,436.0,1018.697,0.903
20190108,50.729,22.608,264.0,1113.726,0.94
20190110,61.17,32.31,308.0,988.813,0.905
20190111,72.192,46.345,295.0,1164.585,1.08
20190112,92.191,61.853,364.0,966.569,0.891
20190113,126.157,82.41,617.0,470.507,0.798
20190114,209.36,147.203,617.0,797.676,0.844
20190115,170.883,103.055,502.0,1124.495,0.909
20190116,61.206,20.302,357.0,1165.92,0.989
20190117,53.7,25.712,292.0,1173.181,0.939
20190118,55.96,31.847,439.0,1226.121,1.139
20190119,85.254,54.381,420.0,926.802,0.982
20190120,75.921,36.338,384.0,773.582,0.684
20190121,64.486,28.594,369.0,1015.408,0.872
20190122,83.088,33.736,417.0,1180.665,0.948
20190125,53.963,22.624,313.0,1140.767,1.008
20190126,45.062,18.575,183.0,948.465,0.871
20190127,43.999,21.97,218.0,788.111,0.835
20190128,89.551,27.179,259.0,1125.143,0.925
20190129,73.145,21.389,344.0,1154.647,0.88
20190130,63.23,29.425,297.0,1188.674,0.932
20190131,82.12,26.206,196.0,1112.415,4.138
20190201,47.009,18.981,261.0,1061.949,0.807
20190202,56.814,31.599,182.0,711.019,0.702
20190203,49.876,31.822,142.0,497.35,0.576
20190204,88.888,45.001,245.0,613.682,0.744
20190205,85.734,29.044,199.0,782.939,0.767
20190206,108.549,35.885,329.0,720.778,0.716
20190209,45.799,20.856,160.0,840.509,0.799
20190210,45.899,23.244,201.0,660.072,0.777
20190211,38.544,21.263,335.0,1126.131,0.979
20190212,52.66,31.985,382.0,1185.827,0.998
20190213,39.635,19.731,317.0,1207.526,1.094
20190214,56.039,27.745,378.0,1105.468,1.209
20190215,67.66,43.635,448.0,1106.932,1.161
20190217,58.659,38.496,240.0,698.228,0.723
20190218,57.015,34.292,350.0,1082.433,0.832
20190219,68.144,48.662,331.0,1041.958,0.719
20190220,84.647,67.171,410.0,1141.865,0.908
20190221,107.003,85.549,468.0,1147.902,0.801
20190224,85.94,63.115,437.0,778.03,0.782
20190225,121.819,87.853,395.0,1139.223,0.83
20190226,70.153,35.476,343.0,1190.34,0.928
20190227,74.653,47.253,365.0,1136.905,0.816
20190228,106.48,68.474,402.0,1127.824,1.032
20190301,146.021,101.83,533.0,836.402,1.051
20190302,186.846,132.373,384.0,839.455,0.871
20190303,145.019,101.608,523.0,663.022,0.874
20190304,289.271,203.764,483.0,1120.009,0.958
20190305,381.656,272.29,548.0,1124.717,0.818
20190306,191.774,134.262,519.0,1138.312,1.01
20190307,58.065,40.787,485.0,1205.602,0.948
20190311,59.586,36.724,364.0,1131.155,0.89
20190312,78.908,46.656,358.0,1158.406,0.981
20190313,47.23,13.656,307.0,1187.707,1.22
20190314,46.854,21.006,305.0,1195.312,1.375
20190315,48.613,26.301,334.0,1173.999,1.234
20190316,36.643,25.796,262.0,941.269,1.027
20190317,37.122,21.163,392.0,813.341,1.015
20190319,49.081,29.494,363.0,1240.68,1.034
20190320,71.066,50.22,291.0,1187.714,1.381
20190321,28.263,20.698,375.0,1195.73,0.972
20190322,32.776,17.647,304.0,1189.167,1.069
20190323,21.748,13.39,216.0,913.186,1.373
20190324,28.972,13.52,1.0,818.549,0.988
20190326,64.767,36.524,333.0,1205.065,1.047
20190327,81.054,48.572,353.0,1187.689,1.273
20190328,65.358,37.724,326.0,1195.455,1.058
20190329,36.085,16.729,277.0,1181.476,1.197
20190330,35.799,21.66,208.0,927.241,1.251
20190331,35.706,21.89,388.0,815.938,1.037
